problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
88,0.0046647,0.934,0.02398,0.025913,0.036432883,0.246,0.010308
89,0.00435023,1.019,0.024846,0.03814,0.050227522,0.23800000000000002,0.011681
90,0.00485635,0.733,0.023147,0.028019,0.039044173,2.195,0.011907
91,0.00415346,0.95,0.021337,0.033447,0.038332273,0.209,0.011101
92,0.00388254,0.565,0.020085,0.034556,0.038348565,1.316,0.010319
93,0.00371969,0.774,0.019588,0.028621,0.042551783,0.226,0.011305
94,0.00382666,1.072,0.02415,0.040905,0.048594967,0.263,0.012365
95,0.00401629,1.054,0.017326,0.027547,0.036801366,0.171,0.0109
96,0.00416825,0.751,0.022554,0.025075,0.038198508,0.23,0.010588
97,0.00536927,0.974,0.021675,0.034731,0.036374131,1.957,0.011405
98,0.00388593,1.069,0.022569,0.029325,0.041420417,0.264,0.011416
99,0.00423675,1.13,0.020031,0.027739,0.03673033,0.211,0.01099
100,0.00368572,0.452,0.015121,0.020089,0.027122541,1.668,0.007287
101,0.00389855,0.897,0.021215,0.025,0.03870927,0.198,0.009973
102,0.00310605,0.779,0.015077,0.022793,0.027996278,0.157,0.009336
103,0.00475993,0.998,0.016273,0.024937,0.035445446,0.168,0.009696
104,0.00373594,0.543,0.020079,0.023204,0.038347355,1.03,0.009957
105,0.00432759,0.038,0.017076,0.025846,0.03328381,2.543,0.009378
106,0.00374743,0.808,0.016757,0.028184,0.028594684,0.196,0.00941
107,0.00408612,1.451,0.021409,0.026686,0.042363806,0.228,0.010769
108,0.00414623,0.835,0.021526,0.028228,0.035488972,0.188,0.010386
109,0.00376476,0.841,0.01915,0.030716,0.040218791,1.385,0.010807
110,0.00373432,1.08,0.019706,0.028894,0.04242823,0.229,0.012715
111,0.00337499,0.764,0.017536,0.02506,0.031641473,0.185,0.009566
112,0.00532598,0.757,0.018607,0.026587,0.034811911,1.557,0.010294
113,0.00324214,0.941,0.017491,0.02791,0.027535284,2.357,0.00893
114,0.00410864,0.978,0.019345,0.028355,0.035552525,1.579,0.010858
115,0.00381404,0.987,0.019833,0.02734,0.036041703,0.203,0.010977
116,0.00315142,0.583,0.01831,0.025851,0.037559873,0.195,0.010456
117,0.0045036,1.018,0.022151,0.026926,0.045453276,2.499,0.011967
118,0.00464532,0.673,0.019223,0.028075,0.033675428,0.189,0.009819
119,0.00382586,0.665,0.017333,0.025626,0.030008849,1.276,0.009657
120,0.00433549,1.14,0.021395,0.032453,0.043420833,1.625,0.013199
121,0.00397694,1.192,0.017014,0.026841,0.038125483,2.3850000000000002,0.011605
122,0.00408724,0.538,0.020345,0.028787,0.037561356,0.192,0.010084
123,0.00401549,1.036,0.021788,0.028971,0.045996377,2.608,0.012367
124,0.00342779,1.241,0.017763,0.026063,0.034347542,0.241,0.011168
125,0.0038238,1.537,0.022271,0.043777,0.052626868,0.246,0.016041
126,0.00493487,0.935,0.021514,0.031827,0.050330781,0.20800000000000002,0.013338
127,0.00442619,1.02,0.020985,0.037395,0.042523183,0.248,0.014363
128,0.00440076,1.009,0.020063,0.027485,0.047096387,0.222,0.010458
129,0.00284134,0.742,0.017214,0.02145,0.032363137,1.0130000000000001,0.008453
130,0.00552099,0.655,0.021413,0.030869,0.038022605,0.23900000000000002,0.01125
131,0.00375735,1.096,0.017164,0.026195,0.033583566,1.203,0.010088
132,0.00447575,1.355,0.018743,0.033372,0.036776322,0.216,0.010888
133,0.00399709,0.796,0.021754,0.027175,0.040496245,0.199,0.01176
134,0.00393427,0.771,0.020797,0.026584,0.038488677,0.217,0.011367
135,0.00385518,0.966,0.01819,0.027941,0.039506083,0.182,0.010377
136,0.00462746,0.825,0.022525,0.035659,0.046489853,2.423,0.012575
137,0.00338694,0.197,0.016013,0.024283,0.029761695,0.188,0.009756
138,0.00510977,1.027,0.021184,0.026046,0.034041179,0.20600000000000002,0.011274
139,0.00373945,1.194,0.018144,0.031003,0.030602033,0.189,0.010277
140,0.00417621,0.75,0.019556,0.026597,0.033839584,1.427,0.009925
141,0.00346443,1.028,0.016431,0.022722,0.032422817,1.532,0.009544
142,0.00373495,0.781,0.016432,0.02174,0.033267163,0.181,0.009394
143,0.00489478,1.559,0.020096,0.025101,0.034662405,0.209,0.01101
144,0.00497087,0.832,0.022069,0.027634,0.045250045,0.25,0.012152
145,0.00430121,1.604,0.018724,0.024789,0.037550018,0.225,0.012333
146,0.00363483,0.805,0.018187,0.028554,0.034217747,0.213,0.009943
147,0.00358814,0.84,0.021074,0.030779,0.039541965,0.231,0.011145
148,0.00427761,1.097,0.023321,0.03168,0.04516121,0.222,0.012677
149,0.00497723,1.453,0.021731,0.028318,0.040118043,3.215,0.011883
150,0.00481641,1.051,0.02118,0.024014,0.034962833,0.217,0.011836
151,0.00366144,0.882,0.016955,0.020918,0.038226302,0.18,0.011175
152,0.00436532,1.072,0.017252,0.024309,0.032627414,0.20400000000000001,0.011568
153,0.00448395,1.239,0.022271,0.030263,0.04841558,0.214,0.012538
154,0.00323364,0.476,0.019113,0.021628,0.033186288,0.171,0.007858
155,0.00433148,0.903,0.019414,0.031687,0.036278242,0.201,0.011301
156,0.00353773,0.89,0.019141,0.025402,0.034601032,0.202,0.009962
157,0.00420465,1.148,0.018249,0.024563,0.033048793,0.179,0.01035
158,0.00475215,0.687,0.021287,0.036101,0.039664533,0.22,0.01104
159,0.00402331,0.72,0.018302,0.022556,0.034684999,1.231,0.009739
160,0.0042845,0.923,0.016615,0.023674,0.030936451,1.745,0.010165
161,0.00363988,0.815,0.018222,0.023126,0.032713436,0.182,0.009356
162,0.00513887,1.271,0.02363,0.042629,0.042401243,2.312,0.01261
163,0.00415586,0.993,0.019953,0.036126,0.040123878,0.212,0.011013
164,0.00365494,1.004,0.018658,0.031935,0.03922187,0.221,0.011387
165,0.00561109,1.099,0.023393,0.028916,0.044382706,2.432,0.012315
166,0.00422466,1.139,0.019926,0.027664,0.040022465,2.088,0.011096
167,0.00334386,1.542,0.017225,0.034388,0.034592947,0.229,0.011401
168,0.00430549,0.829,0.021414,0.024164,0.037674961,2.084,0.011164
169,0.00299467,0.981,0.018761,0.035843,0.043819965,0.233,0.012383
170,0.00451561,1.142,0.019829,0.032957,0.044435658,0.22,0.010757
171,0.00443939,1.081,0.022006,0.033872,0.04615211,0.265,0.012345
172,0.00361829,0.925,0.019868,0.027629,0.03752959,1.68,0.010696
173,0.00322207,0.691,0.019764,0.022228,0.034572327,0.197,0.00973
174,0.00467911,0.233,0.018021,0.023656,0.031000051,0.179,0.009449
175,0.00381881,0.758,0.01824,0.021392,0.033131836,0.223,0.009088
176,0.00470285,0.697,0.023901,0.029997,0.04612452,0.257,0.01138
177,0.00357375,0.684,0.020615,0.02848,0.035480531,1.9120000000000001,0.009812
178,0.00444245,0.94,0.025134,0.032433,0.04553429,0.23900000000000002,0.013657
179,0.00474948,1.412,0.024337,0.04088,0.052687693,0.303,0.015751
180,0.00414313,0.628,0.020265,0.026054,0.037775516,0.2,0.010297
181,0.00404904,0.984,0.021661,0.031804,0.043937493,0.229,0.011054
182,0.00386672,1.089,0.021929,0.026102,0.039186433,0.227,0.010606
183,0.00334658,0.672,0.017428,0.026319,0.035012914,1.445,0.009377
184,0.00452033,0.471,0.027125,0.020846,0.02518006,1.413,0.006999
185,0.00453429,0.981,0.023732,0.041321,0.041203227,0.27,0.012561
186,0.00360792,0.404,0.017593,0.024028,0.027215331,0.161,0.007155
187,0.00438839,1.117,0.02239,0.02976,0.041264631,0.23,0.01259
188,0.00458075,0.814,0.018519,0.025035,0.032190673,1.831,0.010516
189,0.00369491,1.188,0.020575,0.030046,0.04191777,0.256,0.012259
190,0.00314235,0.838,0.01544,0.029797,0.03206759,0.164,0.010379
191,0.00411186,1.082,0.022522,0.031606,0.045778388,0.232,0.014031
192,0.00313158,0.609,0.016686,0.020832,0.03189041,0.152,0.008353
193,0.00394121,0.86,0.019812,0.02802,0.040070569,1.947,0.010476
194,0.0043878,1.268,0.020631,0.031764,0.048519364,0.234,0.014584
195,0.00397067,0.323,0.022863,0.029895,0.042299388,1.422,0.012254
196,0.00352434,0.842,0.017209,0.02667,0.028734704,0.181,0.008911
197,0.0044409,0.758,0.01939,0.024261,0.03275925,1.2510000000000001,0.009061
198,0.00417906,0.736,0.021975,0.024917,0.042072778,0.251,0.011246
199,0.00441722,0.987,0.019275,0.028293,0.036687614,0.20400000000000001,0.010024
200,0.00401757,0.9,0.018505,0.031008,0.034642307,0.213,0.009925
201,0.00310588,0.804,0.016585,0.021044,0.031665667,1.861,0.008422
202,0.00406504,0.725,0.020009,0.027372,0.033031371,0.191,0.009325
203,0.00323067,0.587,0.016529,0.025819,0.028483431,1.4040000000000001,0.009026
204,0.00345518,0.777,0.016409,0.022088,0.030328853,1.208,0.008483
205,0.00404598,0.996,0.01855,0.032733,0.038486375,0.187,0.010249
206,0.00500293,1.263,0.023642,0.032063,0.046062681,0.253,0.012957
207,0.00419644,1.098,0.020327,0.029822,0.043904336,0.23700000000000002,0.013105
208,0.00398862,0.523,0.020472,0.019816,0.031628184,0.178,0.008835
209,0.00371575,1.1,0.018792,0.030165,0.033479673,0.229,0.010636
210,0.0041601,0.761,0.017497,0.024461,0.029548977,1.316,0.010308
