problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
133,0.0670004,3.613,0.084412,0.146787207,0.215,0.081257
134,0.0733214,6.688,0.092502,0.14870157,0.149,0.054906
135,0.0288348,2.643,0.03747,0.121395066,0.316,0.057071
136,0.0382577,3.229,0.050267,0.094061428,0.29,0.058169
137,0.0357334,5.349,0.046787,0.107836455,0.12,0.077801
138,0.0422116,3.453,0.052828,0.109511185,0.115,0.06651
139,0.0622401,7.39,0.07867,0.155419505,0.154,0.086932
140,0.0526898,5.356,0.064735,0.108053368,0.221,0.059793
141,0.0363525,7.18,0.048205,0.136698051,0.149,0.069291
142,0.0771969,5.616,0.091736,0.134908565,0.304,0.106924
143,0.0335032,4.391,0.045108,0.12507058,0.11900000000000001,0.046938
144,0.0484749,6.365,0.059943,0.133357041,0.129,0.100472
145,0.0562535,2.916,0.068999,0.110091113,0.121,0.054276
146,0.0455151,7.107,0.059086,0.126654092,0.14,0.079939
147,0.0425893,4.598,0.055991,0.125941709,0.34,0.073125
148,0.0654373,4.934,0.08039,0.131168253,0.126,0.062551
149,0.0362366,3.071,0.046629,0.099054337,0.108,0.075307
150,0.0331392,3.083,0.042489,0.094187426,0.12,0.065653
151,0.032388,3.271,0.042243,0.084230252,0.246,0.042093
152,0.0467311,3.305,0.05904,0.130805648,0.272,0.061653
153,0.0477462,6.274,0.057523,0.112302063,0.255,0.053899
154,0.0335989,3.489,0.044456,0.116902103,0.125,0.056054
155,0.0313593,3.251,0.040525,0.106636492,0.11900000000000001,0.127855
156,0.0336596,3.442,0.044935,0.099892336,0.109,0.052241
157,0.0683332,3.533,0.083176,0.093614234,0.11900000000000001,0.046423
158,0.0520087,3.683,0.062404,0.102933988,0.107,0.061207
159,0.0861771,6.574,0.103199,0.130008752,0.138,0.090169
160,0.040979,5.837,0.052273,0.1275655,0.136,0.07098
161,0.0446895,8.271,0.058815,0.130365606,0.147,0.078472
162,0.0625166,3.776,0.077733,0.115495089,0.125,0.065022
163,0.0382335,5.004,0.048298,0.121818444,0.137,0.062653
164,0.0391004,3.405,0.04944,0.109264419,0.12,0.067976
165,0.027977,3.979,0.03759,0.132184669,0.157,0.053083
166,0.0676659,5.644,0.082274,0.131426483,0.125,0.094117
167,0.0321778,3.734,0.043651,0.122898651,0.133,0.073869
168,0.046386,3.377,0.055689,0.100984127,0.106,0.082729
169,0.0364116,4.377,0.046755,0.106643317,0.301,0.055256
170,0.0260754,3.25,0.034302,0.104625034,0.108,0.064607
171,0.0653043,3.664,0.079932,0.124561186,0.124,0.074445
172,0.0662321,3.402,0.080941,0.123841828,0.129,0.08108
173,0.0714946,3.657,0.088589,0.117985151,0.28500000000000003,0.053821
174,0.0309601,3.488,0.041658,0.095228867,0.105,0.062036
175,0.0497641,5.628,0.06291,0.120363829,0.134,0.062117
176,0.047686,10.947,0.058441,0.14540854,0.14400000000000002,0.088994
177,0.0442112,4.174,0.055167,0.120830461,0.11800000000000001,0.063288
178,0.032862,4.799,0.042541,0.117572024,0.273,0.092766
179,0.0540505,3.127,0.067309,0.113002074,0.251,0.061927
180,0.0430843,2.972,0.054286,0.112785251,0.14300000000000002,0.093128
181,0.0968928,6.415,0.114796,0.140877804,0.131,0.060378
182,0.0509748,5.996,0.061836,0.118545882,0.186,0.063791
183,0.0295461,2.006,0.041521,0.103396259,0.229,0.043641
184,0.0384867,2.943,0.048052,0.107633246,0.122,0.039715
185,0.0518749,5.171,0.063748,0.139425488,0.158,0.068732
186,0.052303,7.466,0.063481,0.133297737,0.316,0.103047
187,0.0451481,6.747,0.058111,0.104350152,0.122,0.046283
188,0.0833104,2.938,0.103156,0.113003044,0.34400000000000003,0.07064
189,0.0484215,3.638,0.060542,0.111567103,0.11900000000000001,0.065193
190,0.12231,5.988,0.14721,0.12870103,0.123,0.06777
191,0.0733705,11.334,0.08934,0.136277988,0.14200000000000002,0.063331
192,0.0329187,2.193,0.041153,0.092172841,0.195,0.078571
193,0.0369546,4.181,0.04927,0.133107459,0.31,0.067479
194,0.0876592,5.176,0.10559,0.130553596,0.113,0.070196
195,0.0624812,6.675,0.07457,0.124981673,0.134,0.084121
196,0.0581651,8.664,0.070415,0.134074276,0.196,0.100052
197,0.0379678,3.216,0.049238,0.110988981,0.186,0.044272
198,0.0415744,6.606,0.050899,0.10701716,0.116,0.060464
199,0.0529546,3.977,0.066065,0.110547212,0.314,0.078104
200,0.0311144,3.273,0.042485,0.107533044,0.115,0.065813
201,0.0284782,2.56,0.036555,0.104383498,0.292,0.053654
202,0.0551659,6.605,0.066949,0.121869435,0.137,0.064038
203,0.0364174,4.595,0.047373,0.134464328,0.323,0.05659
204,0.0540964,4.434,0.069723,0.125253394,0.152,0.11182
205,0.0503836,3.226,0.062317,0.109299321,0.112,0.04327
206,0.0743372,3.158,0.090246,0.093468857,0.26,0.061207
207,0.0670646,9.865,0.080406,0.123382148,0.122,0.067679
208,0.0328673,4.682,0.045082,0.130834404,0.139,0.093698
209,0.0311544,1.868,0.040413,0.085155964,0.223,0.038796
210,0.0586664,6.38,0.073876,0.124901014,0.155,0.09917
