problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
86,0.000156251,0.038,0.009506,0.002717,0.001385122,0.015,0.002701
87,0.000164665,0.002,0.010393,0.005455,0.00140299,0.013000000000000001,0.000381
88,0.000189217,0.002,0.014868,0.006121,0.001657974,0.009000000000000001,0.000442
89,0.000150817,0.002,0.008794,0.004713,0.001034385,0.006,0.000345
90,0.000192048,0.004,0.011394,0.006579,0.00161259,0.008,0.000447
91,0.000156073,0.002,0.0088,0.003716,0.001410136,0.014,0.000382
92,0.000146221,0.002,0.008581,0.006429,0.001110203,0.012,0.000345
93,0.000165583,0.003,0.009854,0.004988,0.00139935,0.007,0.000418
94,0.000172192,0.002,0.009033,0.005089,0.001312404,0.006,0.000423
95,0.000169976,0.003,0.009963,0.004352,0.001232305,0.005,0.000396
96,0.000187752,0.011,0.011865,0.012286,0.001656004,0.008,0.002366
97,0.000156705,0.002,0.009361,0.010743,0.001067731,0.005,0.000364
98,0.000164001,0.002,0.010119,0.006094,0.001100866,0.009000000000000001,0.000374
99,0.000172253,0.003,0.012486,0.004322,0.001433483,0.012,0.000408
100,0.000146583,0.002,0.00933,0.003682,0.001283855,0.006,0.000348
101,0.000161108,0.002,0.009959,0.003963,0.001263569,0.007,0.000394
102,0.000196757,0.003,0.011834,0.005494,0.001585491,0.015,0.000486
103,0.000192035,0.004,0.013171,0.006146,0.001538016,0.014,0.000464
104,0.000155681,0.002,0.009963,0.002795,0.001193788,0.01,0.000367
105,0.000169075,0.002,0.011193,0.004132,0.00156513,0.012,0.000419
106,0.000148465,0.003,0.008915,0.003878,0.001003656,0.005,0.000346
107,0.000181155,0.003,0.021105,0.004365,0.001356814,0.01,0.000428
108,0.000170754,0.003,0.01062,0.00402,0.00135141,0.026000000000000002,0.000404
109,0.000163116,0.004,0.010015,0.004397,0.001338327,0.005,0.000393
110,0.000174751,0.003,0.011387,0.004557,0.001456243,0.009000000000000001,0.000437
111,0.000161603,0.012,0.009321,0.003474,0.001163977,0.017,0.002511
112,0.000162877,0.014,0.011357,0.003444,0.001230195,0.008,0.002604
113,0.000153659,0.002,0.008919,0.002919,0.00114768,0.007,0.000354
114,0.000141799,0.003,0.007919,0.003007,0.000961875,0.005,0.000343
115,0.000195912,0.02,0.011069,0.004201,0.001561741,0.007,0.002888
116,0.000160985,0.004,0.009884,0.004057,0.001384037,0.009000000000000001,0.000392
117,0.000176123,0.003,0.010323,0.009383,0.001672558,0.01,0.000445
118,0.000168,0.004,0.009336,0.00307,0.001423158,0.007,0.000418
119,0.000154333,0.003,0.009405,0.008073,0.001305041,0.007,0.000379
120,0.000155044,0.002,0.010163,0.003242,0.001099597,0.007,0.000356
121,0.000174043,0.003,0.011906,0.005208,0.001339848,0.012,0.000397
122,0.000163337,0.002,0.009093,0.004083,0.001263984,0.007,0.000383
123,0.000158986,0.014,0.01036,0.00765,0.001314783,0.01,0.001694
124,0.000180381,0.004,0.012378,0.00426,0.001841088,0.01,0.00046
125,0.000156518,0.01,0.008059,0.003181,0.001328103,0.006,0.001451
126,0.000175097,0.003,0.011522,0.005205,0.001478613,0.008,0.000414
127,0.000138611,0.002,0.009215,0.004626,0.001269433,0.011,0.000329
128,0.000154196,0.045,0.009825,0.007762,0.001266636,0.008,0.001626
129,0.000157875,0.032,0.009147,0.003945,0.001179038,0.007,0.002855
130,0.000188022,0.041,0.011473,0.007425,0.001378126,0.007,0.003731
131,0.000192864,0.012,0.01147,0.005747,0.001456598,0.01,0.002901
132,0.000170008,0.002,0.010822,0.003058,0.001402046,0.008,0.000428
133,0.000164179,0.003,0.009729,0.005001,0.001403307,0.01,0.000407
134,0.00015252,0.003,0.009417,0.00712,0.001224185,0.007,0.000352
135,0.000179942,0.002,0.011635,0.00317,0.001361838,0.015,0.000424
136,0.000161613,0.014,0.010829,0.006966,0.001264243,0.016,0.000386
137,0.000147255,0.002,0.008834,0.00251,0.001033157,0.006,0.000369
138,0.000154877,0.003,0.008932,0.004098,0.001145403,0.013000000000000001,0.000378
139,0.000177467,0.004,0.011708,0.005611,0.001301614,0.01,0.000413
140,0.000176422,0.002,0.01144,0.004201,0.001411688,0.015,0.000409
141,0.000146287,0.003,0.008693,0.004906,0.00101998,0.007,0.000335
142,0.000161302,0.002,0.010271,0.003172,0.001116779,0.01,0.000367
143,0.000163218,0.002,0.011697,0.004956,0.001188581,0.009000000000000001,0.000377
144,0.000179157,0.002,0.010996,0.003554,0.00138165,0.006,0.000422
145,0.000173291,0.003,0.010192,0.004821,0.001270099,0.01,0.000417
146,0.000185652,0.003,0.009834,0.003766,0.001450019,0.008,0.000454
147,0.000134928,0.001,0.008044,0.002443,0.00120035,0.014,0.000334
148,0.000174504,0.002,0.010906,0.013092,0.001913355,0.05,0.000435
149,0.00015082,0.004,0.008657,0.004161,0.001049699,0.006,0.002364
150,0.000148187,0.002,0.010249,0.005013,0.00122505,0.007,0.000344
151,0.000175623,0.003,0.009672,0.003842,0.001531971,0.006,0.000422
152,0.000178718,0.002,0.011815,0.003975,0.001632227,0.011,0.000426
153,0.00016691,0.003,0.010098,0.004177,0.001151979,0.006,0.0004
154,0.000176473,0.022,0.011256,0.008067,0.001357405,0.011,0.002023
155,0.000146872,0.003,0.009257,0.005188,0.00100971,0.007,0.000331
156,0.000181527,0.004,0.010661,0.005042,0.00122681,0.014,0.000437
157,0.00020495,0.003,0.013605,0.004817,0.001439971,0.012,0.000469
158,0.000163872,0.003,0.009136,0.004218,0.001076457,0.008,0.000386
159,0.000145223,0.023,0.008529,0.003449,0.00121215,0.009000000000000001,0.002047
160,0.000147896,0.003,0.009702,0.004268,0.001042184,0.007,0.00035
161,0.000134402,0.015,0.007376,0.002954,0.000941676,0.005,0.003053
162,0.000155461,0.019,0.00924,0.005363,0.001073846,0.013000000000000001,0.002384
163,0.000164794,0.005,0.009778,0.002926,0.001266533,0.006,0.000408
164,0.000151857,0.002,0.008985,0.004356,0.001203903,0.012,0.000365
165,0.000193052,0.003,0.013529,0.007985,0.001392206,0.009000000000000001,0.000432
166,0.000171364,0.004,0.011313,0.009285,0.001271349,0.009000000000000001,0.000402
167,0.000155786,0.025,0.010584,0.003062,0.001075365,0.01,0.000345
168,0.000182648,0.002,0.010907,0.006725,0.001388633,0.007,0.000432
169,0.000146355,0.007,0.00972,0.005093,0.001318436,0.012,0.000353
170,0.000164982,0.002,0.010001,0.006138,0.00118489,0.006,0.000367
171,0.000140366,0.015,0.0099,0.006191,0.000993116,0.008,0.002019
172,0.00016722,0.002,0.010962,0.003241,0.001195705,0.008,0.000387
173,0.000166795,0.002,0.01173,0.003285,0.001289104,0.009000000000000001,0.000393
174,0.000151098,0.017,0.008218,0.003299,0.001288243,0.013000000000000001,0.002
175,0.000195815,0.004,0.012817,0.004231,0.001515657,0.014,0.000453
176,0.000165096,0.004,0.010245,0.00341,0.001170466,0.006,0.000398
177,0.000166543,0.002,0.010804,0.006048,0.001203234,0.016,0.000392
178,6.5785e-05,0.006,0.006985,0.001418,0.002469453,0.01,0.000929
179,0.000148904,0.002,0.009655,0.003775,0.00150216,0.015,0.000355
180,0.000158157,0.002,0.008945,0.004304,0.001340006,0.007,0.000379
181,0.000147198,0.003,0.009419,0.002574,0.001258714,0.028,0.000347
182,0.000174361,0.003,0.009959,0.00544,0.001193338,0.008,0.000419
183,0.000167964,0.003,0.009777,0.002681,0.001314071,0.015,0.000423
184,0.000158321,0.002,0.010639,0.006336,0.001247565,0.008,0.000359
185,0.000171139,0.003,0.011447,0.008737,0.00126683,0.01,0.000387
186,0.000167426,0.003,0.010369,0.004692,0.001102405,0.01,0.000384
187,0.000189924,0.002,0.012043,0.003519,0.001388979,0.007,0.000447
188,0.000179938,0.003,0.012425,0.006336,0.001580826,0.015,0.000425
189,0.000161904,0.003,0.00894,0.004185,0.001151767,0.01,0.000386
190,0.000190062,0.004,0.012632,0.010103,0.001399745,0.014,0.000441
191,0.000183135,0.003,0.012314,0.003366,0.001543524,0.007,0.000442
192,0.000163717,0.002,0.010968,0.004724,0.001460055,0.008,0.000407
193,0.000150454,0.019,0.009677,0.00952,0.001111511,0.008,0.002432
194,4.8816e-05,0.005,0.009638,0.00764,0.002535096,0.008,0.000739
195,0.000175232,0.003,0.010451,0.003647,0.001320339,0.007,0.000417
196,0.000187576,0.004,0.012069,0.004823,0.00152485,0.007,0.000448
197,0.00014247,0.002,0.009063,0.009275,0.001024028,0.008,0.000321
198,0.00016815,0.003,0.010625,0.004987,0.00120293,0.008,0.00039
199,0.000170853,0.003,0.010559,0.003934,0.001242433,0.007,0.000402
200,0.000171503,0.002,0.009775,0.004099,0.001396445,0.007,0.000426
201,0.000206162,0.003,0.011783,0.004389,0.001715672,0.01,0.000498
202,0.000152268,0.002,0.008183,0.003046,0.000975889,0.006,0.000382
203,0.000181407,0.002,0.011336,0.004427,0.001630016,0.008,0.000444
204,0.00020134,0.004,0.011001,0.004225,0.001438726,0.009000000000000001,0.000494
205,0.000196399,0.052,0.012298,0.003694,0.001816741,0.01,0.000488
206,0.000143175,0.002,0.009844,0.005109,0.001145683,0.017,0.000337
207,0.0001831,0.002,0.011655,0.007579,0.00142709,0.008,0.000445
208,0.000167225,0.003,0.009371,0.004327,0.001165854,0.008,0.000408
209,0.000142515,0.002,0.009235,0.003192,0.001327219,0.007,0.000358
210,0.000175402,0.002,0.010771,0.005375,0.001267579,0.014,0.000424
