problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
152,0.0020992,0.336,0.011887,0.012604421,0.061,0.024985
153,0.00180527,0.157,0.014455,0.013127375,0.058,0.030601
154,0.00182465,0.239,0.016713,0.015794182,0.314,0.026617
155,0.00209922,0.645,0.012832,0.01783758,0.054,0.026988
156,0.00226181,0.421,0.01217,0.011474945,0.058,0.108389
157,0.00191555,0.184,0.012407,0.012822513,0.037,0.031536
158,0.00227891,0.292,0.011883,0.01148999,0.043000000000000003,0.032548
159,0.00217036,0.328,0.012422,0.01369339,0.038,0.028515
160,0.00222076,0.583,0.01094,0.010243536,0.038,0.021886
161,0.00227039,0.406,0.012817,0.011808759,0.037,0.021414
162,0.00208062,0.816,0.014422,0.015600458,0.056,0.057023
163,0.00214183,0.381,0.012561,0.013274545,0.047,0.027009
164,0.00241589,0.221,0.010339,0.010054722,0.045,0.046885
165,0.00251086,0.316,0.014342,0.017726475,0.054,0.057034
166,0.0026892,0.114,0.012302,0.011343053,0.11,0.025091
167,0.00210461,0.497,0.011339,0.011290986,0.06,0.044505
168,0.00200068,0.299,0.012553,0.013358835,0.064,0.025771
169,0.00166157,0.656,0.011324,0.012072564,0.063,0.049356
170,0.000606075,0.877,0.010223,0.0137147,0.055,0.027783
171,0.00216713,0.554,0.01218,0.013435716,0.069,0.036438
172,0.00221617,0.337,0.012437,0.014158013,0.054,0.024667
173,0.00178499,0.119,0.016989,0.016280088,0.059000000000000004,0.038589
174,0.00225946,0.471,0.013807,0.013353383,0.05,0.05785
175,0.00196843,0.224,0.012297,0.013156099,0.05,0.029949
176,0.00211935,0.608,0.014346,0.015325474,0.052000000000000005,0.02215
177,0.00222131,0.328,0.012234,0.013382543,0.057,0.048847
178,0.00213334,0.842,0.014512,0.014757917,0.055,0.041668
179,0.00236507,0.281,0.013173,0.013593204,0.07,0.051396
180,0.00204955,0.409,0.013931,0.014427345,0.052000000000000005,0.03713
181,0.00226662,0.483,0.014744,0.013522542,0.046,0.028266
182,0.00193849,0.614,0.011899,0.01235487,0.042,0.028673
183,0.00196546,0.291,0.011388,0.011184867,0.064,0.031506
184,0.00201493,0.093,0.010602,0.010429369,0.042,0.01905
185,0.00232863,0.145,0.013296,0.014337659,0.049,0.041046
186,0.00192829,0.208,0.013992,0.016360093,0.073,0.035602
187,0.002162,0.603,0.014557,0.017062381,0.067,0.03093
188,0.00184838,0.145,0.013298,0.012910378,0.053,0.021843
189,0.00199003,0.249,0.01404,0.013519315,0.073,0.04002
190,0.00207636,0.404,0.011137,0.010615283,0.045,0.028355
191,0.0022622,0.17,0.013661,0.015126499,0.067,0.028631
192,0.00244371,0.089,0.013289,0.012206904,0.045,0.027835
193,0.00187751,0.167,0.016707,0.016085932,0.062,0.041712
194,0.00204059,0.283,0.013495,0.013912781,0.045,0.029247
195,0.00176714,0.63,0.014651,0.014644557,0.10400000000000001,0.02658
196,0.00211535,0.275,0.014596,0.014336316,0.042,0.057666
197,0.0020689,0.249,0.012191,0.01327754,0.23600000000000002,0.032424
198,0.00206119,0.394,0.01214,0.012890383,0.217,0.02264
199,0.00207274,0.364,0.014972,0.014505522,0.061,0.049436
200,0.0021814,0.484,0.014966,0.014021504,0.048,0.03012
201,0.00216828,0.55,0.011803,0.011799046,0.057,0.021727
202,0.0019491,0.357,0.01481,0.013501344,0.051000000000000004,0.034768
203,0.0020561,0.415,0.011535,0.012117363,0.045,0.027052
204,0.00190475,0.34,0.014162,0.013847211,0.063,0.02737
205,0.00200253,0.633,0.012505,0.014197996,0.075,0.049013
206,0.00213212,0.331,0.013752,0.018382617,0.055,0.039186
207,0.00218684,0.456,0.014039,0.013205324,0.059000000000000004,0.028166
208,0.0016512,0.282,0.013821,0.017447486,0.077,0.028852
209,0.00217923,0.616,0.013301,0.012110366,0.232,0.035857
210,0.00216988,0.371,0.012607,0.013285153,0.066,0.027081
