problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
75,0.00131436,0.103,0.006686,0.009599196,0.026000000000000002,0.019499
76,0.00137071,0.114,0.011071,0.013074569,0.018000000000000002,0.020046
77,0.00119063,0.04,0.011105,0.010865013,0.019,0.010479
78,0.00208597,0.086,0.013765,0.013691863,0.029,0.014533
79,0.000698921,0.049,0.010569,0.010837347,0.024,0.013493
80,0.004796,0.084,0.011568,0.013660328,0.027,0.01818
81,0.001752,0.078,0.008725,0.011352225,0.012,0.018107
82,0.0019229,0.023,0.008861,0.010007221,0.018000000000000002,0.017682
83,0.00235782,0.203,0.009457,0.015887361,0.025,0.020924
84,0.00230287,0.086,0.011094,0.013665042,0.026000000000000002,0.014432
85,0.0012777,0.077,0.009082,0.009683121,0.017,0.015933
86,0.00227534,0.055,0.008495,0.008922023,0.02,0.013414
87,0.00178878,0.162,0.010347,0.016318181,0.029,0.020236
88,0.00197543,0.032,0.008704,0.011394261,0.032,0.013489
89,0.000621492,0.022,0.007926,0.009588271,0.029,0.012134
90,0.00461508,0.083,0.011114,0.009601443,0.017,0.0156
91,0.002604,0.028,0.012429,0.012844858,0.045,0.023141
92,0.00165845,0.124,0.011402,0.014086153,0.019,0.008478
93,0.00129834,0.119,0.011027,0.013427767,0.021,0.019412
94,0.00219473,0.309,0.012743,0.013776489,0.026000000000000002,0.017415
95,0.00165249,0.248,0.009042,0.011057807,0.023,0.014988
96,0.00116545,0.06,0.009527,0.010326809,0.023,0.011463
97,0.00194149,0.027,0.008606,0.010690585,0.036000000000000004,0.014697
98,0.00472263,0.12,0.011285,0.010388397,0.026000000000000002,0.013459
99,0.00129665,0.048,0.009163,0.011342566,0.018000000000000002,0.016548
100,0.00245496,0.051,0.008276,0.008417055,0.017,0.014442
101,0.00226545,0.084,0.01036,0.012585211,0.032,0.020642
102,0.00344284,0.04,0.008988,0.00937916,0.016,0.01287
103,0.0163433,0.109,0.02786,0.012412545,0.025,0.015984
104,0.00187322,0.066,0.009009,0.011536779,0.099,0.018241
105,0.00153588,0.047,0.011026,0.01743326,0.031,0.0226
106,0.00130643,0.032,0.008941,0.014463078,0.021,0.020191
107,0.00385644,0.081,0.006009,0.011955458,0.024,0.014719
108,0.00277744,0.017,0.012126,0.012218627,0.025,0.013012
109,0.00227387,0.062,0.009558,0.009763357,0.02,0.017884
110,0.0016735,0.091,0.009073,0.0120006,0.022,0.01586
111,0.00127161,0.166,0.012432,0.013825949,0.031,0.020612
112,0.00938475,0.018,0.015659,0.012038552,0.031,0.019503
113,0.00343635,0.07,0.012943,0.013285656,0.05,0.01339
114,0.00468307,0.15,0.013723,0.012912046,0.032,0.018811
115,0.00163476,0.082,0.009532,0.009457979,0.023,0.014563
116,0.00210887,0.049,0.009218,0.01026769,0.017,0.014018
117,0.00117622,0.061,0.009511,0.013643243,0.024,0.021704
118,0.00123367,0.176,0.015479,0.012418776,0.025,0.019398
119,0.00131459,0.063,0.007477,0.00862914,0.015,0.013446
120,0.00312652,0.072,0.009907,0.010289347,0.127,0.016337
121,0.00131539,0.037,0.009845,0.009799214,0.025,0.011471
122,0.00222127,0.041,0.008489,0.008283705,0.017,0.005676
123,0.00402831,0.189,0.010487,0.00856094,0.018000000000000002,0.014669
124,0.00195841,0.054,0.00764,0.009218037,0.016,0.014531
125,0.00226468,0.149,0.01008,0.011453923,0.017,0.017241
126,0.00177507,0.099,0.009867,0.012872567,0.037,0.006343
127,0.000956363,0.095,0.009206,0.011137516,0.051000000000000004,0.011557
128,0.00222263,0.04,0.010525,0.013160178,0.024,0.015375
129,0.00155598,0.076,0.007579,0.010762578,0.045,0.015933
130,0.00232012,0.108,0.009009,0.009561184,0.018000000000000002,0.015272
131,0.00309403,0.052,0.009409,0.0123505,0.044,0.022524
132,0.000822305,0.024,0.008174,0.00999897,0.021,0.013086
133,0.00219061,0.015,0.008589,0.019301786,0.046,0.014614
134,0.00302249,0.181,0.01337,0.013208073,0.045,0.013421
135,0.0016258,0.029,0.008953,0.008046173,0.014,0.012302
136,0.00254318,0.172,0.012724,0.01449512,0.034,0.018548
137,0.00138577,0.357,0.012645,0.015971077,0.056,0.020975
138,0.00130617,0.121,0.008993,0.010589182,0.03,0.021424
139,0.00116017,0.061,0.007833,0.009500763,0.025,0.017009
140,0.00303383,0.043,0.011708,0.0129189,0.039,0.016064
141,0.0123535,0.038,0.022819,0.010830838,0.021,0.00766
142,0.00182141,0.012,0.009066,0.011141338,0.015,0.013251
143,0.00122784,0.347,0.010467,0.013040824,0.027,0.023378
144,0.0010948,0.044,0.012795,0.01722588,0.041,0.015658
145,0.00137372,0.045,0.009475,0.01366219,0.024,0.018256
146,0.00258365,0.167,0.009864,0.010387895,0.027,0.013457
147,0.00209135,0.19,0.009011,0.010594873,0.015,0.020389
148,0.00163336,0.173,0.008712,0.008670208,0.016,0.020854
149,0.00361807,0.057,0.011501,0.012181156,0.044,0.013788
150,0.00204339,0.082,0.009612,0.011728649,0.022,0.019733
151,0.00224791,0.043,0.009553,0.014787576,0.028,0.017142
152,0.0022258,0.044,0.01088,0.011571246,0.039,0.019398
153,0.00900492,0.027,0.019602,0.014407387,0.038,0.014634
154,0.00143354,0.062,0.008512,0.010885714,0.044,0.016505
155,0.00167579,0.058,0.010407,0.011312549,0.025,0.015747
156,0.00108362,0.023,0.009406,0.010866147,0.026000000000000002,0.009989
157,0.00349268,0.033,0.010095,0.009816593,0.017,0.015634
158,0.00214032,0.09,0.009931,0.010216186,0.027,0.012716
159,0.00178784,0.32,0.009904,0.009555011,0.023,0.018781
160,0.00133471,0.121,0.009151,0.013988944,0.016,0.011271
161,0.00142951,0.119,0.013383,0.012990069,0.025,0.01358
162,0.00126823,0.159,0.010682,0.010428989,0.022,0.015342
163,0.00238783,0.089,0.009479,0.010055564,0.021,0.016042
164,0.00134589,0.05,0.009242,0.010755182,0.023,0.010872
165,0.0013417,0.03,0.011242,0.010899171,0.019,0.010698
166,0.0045327,0.038,0.012739,0.013064962,0.031,0.019106
167,0.00189733,0.031,0.009395,0.008898436,0.017,0.015081
168,0.000840727,0.045,0.007775,0.008699751,0.035,0.013503
169,0.00198339,0.085,0.008967,0.010520857,0.053,0.019938
170,0.00152662,0.034,0.006569,0.007972849,0.029,0.016468
171,0.0013552,0.12,0.01069,0.010737443,0.024,0.018417
172,0.00212499,0.167,0.008727,0.019676365,0.026000000000000002,0.013311
173,0.00578878,0.136,0.014587,0.012412406,0.03,0.020865
174,0.00206538,0.13,0.009061,0.013957862,0.019,0.016975
175,0.00146853,0.064,0.009152,0.014182639,0.027,0.01229
176,0.00179334,0.051,0.010602,0.010613368,0.027,0.016519
177,0.00454241,0.103,0.013152,0.010907574,0.023,0.01873
178,0.00293439,0.067,0.00845,0.010014013,0.02,0.017807
179,0.00190792,0.171,0.008163,0.013515697,0.028,0.018049
180,0.00137856,0.083,0.012383,0.013473459,0.025,0.014304
181,0.00137326,0.263,0.00942,0.011372927,0.03,0.022659
182,0.00195567,0.041,0.009183,0.009626349,2.418,0.016421
183,0.00180844,0.082,0.008093,0.010229547,0.022,0.014324
184,0.00185394,0.098,0.012345,0.012378643,0.021,0.019903
185,0.00103038,0.043,0.007145,0.009645785,0.019,0.013914
186,0.00547498,0.162,0.012299,0.011233713,0.02,0.018565
187,0.00181266,0.034,0.009311,0.012486744,0.015,0.014754
188,0.00281037,0.389,0.010337,0.01005651,0.028,0.021218
189,0.0044781,0.129,0.011473,0.00776651,0.023,0.005634
190,0.00374372,0.052,0.011339,0.012008188,0.026000000000000002,0.014176
191,0.00112381,0.251,0.007206,0.011467218,0.02,0.018166
192,0.00242115,0.035,0.008034,0.008572366,0.015,0.017177
193,0.0014841,0.216,0.010469,0.009952922,0.02,0.016692
194,0.00148396,0.055,0.010173,0.011243715,0.015,0.015939
195,0.00327003,0.017,0.010673,0.010796885,0.037,0.015117
196,0.0044523,0.102,0.009895,0.009597403,0.012,0.019644
197,0.00188311,0.037,0.009892,0.011504451,0.057,0.018275
198,0.00132336,0.138,0.009124,0.012235611,0.027,0.022134
199,0.00130958,0.044,0.007814,0.009218164,0.027,0.014838
200,0.00122831,0.14,0.009683,0.01295163,0.024,0.019227
201,0.00139936,0.387,0.008515,0.013631539,0.029,0.014225
202,0.0017529,0.112,0.010213,0.011660312,0.041,0.015894
203,0.00148209,0.056,0.007714,0.011808648,0.022,0.0184
204,0.00101284,0.019,0.008879,0.013114333,0.02,0.01872
205,0.00315838,0.044,0.010641,0.01027679,0.024,0.016573
206,0.00620331,0.029,0.012707,0.011406406,0.022,0.014923
207,0.00141218,0.114,0.007557,0.008016059,0.038,0.011813
208,0.00372553,0.044,0.010574,0.009499676,0.015,0.0136
209,0.00130313,0.215,0.00975,0.014153834,0.034,0.023518
210,0.0013711,0.036,0.01299,0.012313196,0.033,0.014048
