problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
57,0.00305195,0.427,0.015583,0.018765,0.029261492,1.45,0.009946
58,0.0044329,0.634,0.016993,0.021152,0.031530273,0.171,0.011639
59,0.00489107,1.075,0.021614,0.027799,0.042544902,0.212,0.013982
60,0.00415587,0.903,0.020595,0.029206,0.036530812,1.595,0.014167
61,0.00399159,0.836,0.019228,0.030736,0.042889509,0.211,0.015938
62,0.00386091,1.126,0.022267,0.025356,0.042883548,0.223,0.014977
63,0.00486787,1.63,0.025263,0.034584,0.057660442,0.252,0.020406
64,0.0039241,0.89,0.020143,0.032098,0.043158027,1.889,0.014562
65,0.00335171,0.032,0.01655,0.020176,0.040021337,0.168,0.015001
66,0.0042306,0.951,0.023677,0.034826,0.044326002,1.962,0.016466
67,0.00365908,0.684,0.01694,0.023357,0.039897948,0.187,0.012181
68,0.004591,1.307,0.023029,0.032798,0.059318405,2.708,0.016848
69,0.00382072,0.939,0.016853,0.031047,0.035330655,0.2,0.014325
70,0.00437699,1.158,0.021736,0.028512,0.041163536,2.564,0.014881
71,0.0036762,0.506,0.016854,0.021713,0.031065415,0.158,0.011022
72,0.00328537,0.647,0.01691,0.021276,0.03268181,0.17500000000000002,0.012029
73,0.00372935,1.057,0.021823,0.03327,0.048602391,0.245,0.018135
74,0.00380018,0.781,0.018901,0.028771,0.042497324,0.176,0.013211
75,0.00383688,1.019,0.019873,0.027495,0.037044784,0.212,0.01437
76,0.00535346,0.328,0.022576,0.030205,0.041075676,0.234,0.014679
77,0.00521127,1.269,0.021628,0.029054,0.044448692,1.873,0.015101
78,0.00343867,0.711,0.017828,0.034767,0.037826299,1.987,0.013954
79,0.00495301,0.723,0.020398,0.03217,0.035354228,0.213,0.014507
80,0.00365779,0.958,0.018285,0.027651,0.033967697,2.779,0.01184
81,0.00431528,0.944,0.020736,0.031353,0.048910049,0.259,0.018431
82,0.00436916,0.785,0.018152,0.025736,0.03529204,0.193,0.012585
83,0.00455182,1.064,0.019306,0.029945,0.041497681,0.22,0.016077
84,0.00417334,1.19,0.018967,0.025123,0.032581028,0.199,0.014198
85,0.00368003,0.86,0.020201,0.027601,0.042085527,1.189,0.013793
86,0.00380318,0.815,0.021119,0.026174,0.039367594,0.199,0.014208
87,0.00505421,1.069,0.01685,0.026661,0.034345448,1.924,0.014064
88,0.00464014,0.945,0.023854,0.026189,0.03629912,0.266,0.01388
89,0.00433124,1.019,0.024851,0.038399,0.050792643,1.494,0.015863
90,0.00482471,0.732,0.022955,0.028213,0.04061762,1.5030000000000001,0.015038
91,0.00417942,0.959,0.021531,0.033554,0.038405176,0.211,0.01481
92,0.00387852,0.567,0.020178,0.03474,0.0391735,0.219,0.014694
93,0.00375654,0.775,0.01955,0.028651,0.043065459,0.217,0.014907
94,0.00380469,1.071,0.024129,0.041023,0.050077261,0.273,0.016463
95,0.00403239,1.063,0.017492,0.027694,0.038292141,0.18,0.014483
96,0.00415546,0.751,0.022679,0.02509,0.038509691,0.227,0.014282
97,0.00537094,0.971,0.021758,0.034826,0.037153899,0.263,0.015313
98,0.00388151,1.077,0.022498,0.029508,0.042255404,0.271,0.015231
99,0.00421965,1.132,0.019761,0.027984,0.037249191,0.203,0.014534
100,0.00367608,0.452,0.015004,0.020178,0.027110046,0.17300000000000001,0.010658
101,0.0038895,0.896,0.021187,0.025009,0.039943362,1.266,0.013786
102,0.00311001,0.79,0.015055,0.02289,0.028257444,0.164,0.013088
103,0.00476618,0.999,0.01629,0.025103,0.03550227,2.07,0.012759
104,0.00375009,0.543,0.020457,0.023509,0.038445601,1.055,0.012982
105,0.00430809,0.038,0.017033,0.026087,0.03346854,0.232,0.010873
106,0.00371845,0.807,0.016811,0.02817,0.029183014,0.194,0.012807
107,0.00406023,1.463,0.021023,0.026925,0.043642357,0.23,0.015174
108,0.00414882,0.834,0.021539,0.028401,0.035950332,0.193,0.014333
109,0.00377532,0.84,0.019034,0.03093,0.042245419,1.393,0.012767
110,0.00374056,1.091,0.019404,0.028971,0.043181159,0.23900000000000002,0.015707
111,0.00338557,0.764,0.017361,0.025195,0.032066011,0.192,0.012919
112,0.00532093,0.757,0.018437,0.026741,0.034944842,0.20400000000000001,0.014343
113,0.00325393,0.941,0.017269,0.028031,0.028238424,2.403,0.012157
114,0.00413812,0.988,0.019409,0.028454,0.035904697,1.629,0.014126
115,0.00379573,0.986,0.019777,0.027592,0.036575743,0.202,0.012596
116,0.00315945,0.583,0.018129,0.026132,0.037839734,0.20600000000000002,0.013768
117,0.00448619,1.028,0.02201,0.027063,0.045290938,2.559,0.015171
118,0.00463719,0.674,0.019028,0.028176,0.033980289,1.348,0.012646
119,0.00382669,0.665,0.017288,0.025756,0.030437097,0.17200000000000001,0.011593
120,0.00434383,1.139,0.021314,0.032866,0.044395736,0.229,0.015535
121,0.00394159,1.204,0.017071,0.027142,0.038323128,2.434,0.014981
122,0.00410627,0.539,0.020443,0.029029,0.037704638,1.286,0.013358
123,0.00403262,1.036,0.021745,0.029177,0.047602369,2.6630000000000003,0.016303
124,0.00343659,1.251,0.017677,0.026336,0.034414232,4.509,0.014869
125,0.00381691,1.538,0.021971,0.044224,0.053232644,0.255,0.019108
126,0.00494523,0.935,0.021523,0.031867,0.049602865,0.20500000000000002,0.017236
127,0.00443789,1.031,0.020961,0.037561,0.042441939,0.26,0.018279
128,0.00442127,1.008,0.021058,0.027549,0.047103411,0.218,0.012767
129,0.0028349,0.742,0.019236,0.021384,0.032481438,1.237,0.00997
130,0.0054989,0.659,0.024038,0.031029,0.038149961,0.23500000000000001,0.014224
131,0.00376586,1.102,0.01867,0.026298,0.034301589,0.183,0.013965
132,0.00447413,1.351,0.020475,0.033547,0.037520249,0.219,0.013883
133,0.00398879,0.804,0.023967,0.027387,0.040725589,0.20800000000000002,0.014856
134,0.00393253,0.773,0.021609,0.026922,0.039481917,1.3900000000000001,0.014241
135,0.00385588,0.966,0.018568,0.028157,0.039827697,2.507,0.014293
136,0.00462545,0.824,0.022657,0.035798,0.046665557,0.258,0.016074
137,0.00336419,0.197,0.016283,0.024339,0.029820024,1.162,0.012662
138,0.00508919,1.036,0.021294,0.026163,0.034232857,0.20400000000000001,0.014917
139,0.00373808,1.194,0.018254,0.031001,0.031176715,0.181,0.014672
140,0.0042121,0.75,0.019733,0.026634,0.033773052,0.168,0.015197
141,0.0034676,1.039,0.01635,0.022892,0.033050433,0.168,0.013118
142,0.00372346,0.783,0.016534,0.021888,0.034561247,0.184,0.012328
143,0.00491026,1.559,0.020091,0.025146,0.037603007,0.20700000000000002,0.015446
144,0.00496968,0.845,0.022414,0.028037,0.048901675,0.256,0.016739
145,0.00430983,1.604,0.01879,0.024805,0.039471625,0.227,0.016364
146,0.00363412,0.804,0.01831,0.028549,0.037448675,0.213,0.01301
147,0.00359456,0.852,0.02116,0.031156,0.040025934,0.229,0.014241
148,0.00427743,1.095,0.023181,0.031909,0.045859845,1.429,0.016296
149,0.00498495,1.459,0.021633,0.028493,0.040278771,0.265,0.016324
150,0.00477463,1.052,0.020973,0.024063,0.035442567,2.559,0.014715
151,0.00365443,0.882,0.01678,0.022685,0.039444929,1.723,0.014372
152,0.00435815,1.073,0.017075,0.026332,0.032690538,0.203,0.0147
153,0.00447296,1.252,0.02241,0.032102,0.048387491,0.212,0.015166
154,0.00323631,0.476,0.019083,0.022874,0.033221368,0.167,0.011079
155,0.00433943,0.903,0.019334,0.0338,0.037228115,0.201,0.014482
156,0.00354787,0.9,0.018861,0.025788,0.035350513,0.212,0.013956
157,0.00420266,1.149,0.018088,0.025174,0.033512263,0.188,0.014021
158,0.00472249,0.687,0.021453,0.036443,0.040405961,0.22,0.014594
159,0.00401177,0.72,0.018264,0.022865,0.035073188,1.211,0.012492
160,0.00426667,0.935,0.016409,0.024203,0.03161775,0.191,0.012918
161,0.00366302,0.815,0.018215,0.02327,0.032860314,0.183,0.012387
162,0.00512595,1.271,0.024037,0.042873,0.043028406,2.366,0.017456
163,0.0041626,1.005,0.01999,0.036212,0.041056694,0.221,0.014383
164,0.00365036,1.004,0.018669,0.032059,0.039795702,0.20700000000000002,0.015017
165,0.00557985,1.097,0.023154,0.029118,0.046105591,0.217,0.01406
166,0.00438051,1.15,0.019925,0.028068,0.040730907,0.221,0.014542
167,0.00362386,1.542,0.017056,0.034449,0.035275351,0.226,0.015437
168,0.00469158,0.827,0.021401,0.024619,0.03866285,0.23800000000000002,0.016351
169,0.00319329,0.993,0.018859,0.036097,0.043598359,0.23500000000000001,0.015946
170,0.00471792,1.14,0.019927,0.033005,0.045661448,0.231,0.01354
171,0.00480982,1.081,0.021997,0.034185,0.046588285,2.235,0.016157
172,0.00393125,0.935,0.019555,0.027881,0.038031892,1.718,0.015211
173,0.00340463,0.692,0.019628,0.022408,0.034631162,1.381,0.012321
174,0.00497866,0.233,0.018002,0.023876,0.031399596,1.814,0.012324
175,0.00403185,0.758,0.018111,0.021601,0.033380318,0.216,0.011743
176,0.00494452,0.705,0.023767,0.030204,0.047008973,1.7570000000000001,0.015963
177,0.00376343,0.686,0.020628,0.028719,0.035797835,0.222,0.012745
178,0.00465693,0.94,0.02508,0.032806,0.047416889,1.7610000000000001,0.015632
179,0.00496475,1.414,0.024284,0.041258,0.053321455,0.316,0.020229
180,0.00433733,0.637,0.020162,0.026431,0.038214231,0.213,0.013454
181,0.00423391,0.985,0.021715,0.031983,0.044632991,0.23500000000000001,0.014609
182,0.0040203,1.089,0.022081,0.026263,0.038585462,0.226,0.01387
183,0.00351479,0.684,0.017061,0.026906,0.035369041,1.5030000000000001,0.01245
184,0.00475875,0.471,0.027216,0.020937,0.025252679,1.162,0.011046
185,0.00471286,0.983,0.023609,0.041458,0.041112928,0.268,0.017055
186,0.00377179,0.406,0.017534,0.02446,0.027493236,0.158,0.010293
187,0.00463866,1.122,0.022381,0.029923,0.042391296,0.223,0.017371
188,0.00492071,0.82,0.018433,0.02508,0.0320312,0.198,0.013651
189,0.00394092,1.19,0.0206,0.030307,0.042620258,0.258,0.01572
190,0.00333485,0.838,0.015601,0.03015,0.032322281,0.161,0.012823
191,0.00429099,1.094,0.022692,0.031988,0.046874138,0.23600000000000002,0.01786
192,0.00322582,0.61,0.016822,0.021034,0.033368829,0.152,0.011191
193,0.00393101,0.859,0.019833,0.028141,0.041377829,1.953,0.014605
194,0.00438974,1.279,0.020929,0.031998,0.04861355,0.242,0.017334
195,0.00397666,0.323,0.022946,0.030294,0.042955143,1.449,0.01495
196,0.00356097,0.841,0.01717,0.027094,0.029126407,0.18,0.012186
197,0.0044484,0.757,0.019409,0.024431,0.033700662,1.2710000000000001,0.012194
198,0.00419907,0.735,0.021955,0.025143,0.042235132,0.273,0.013482
199,0.00441027,0.999,0.01933,0.028378,0.036770199,0.20600000000000002,0.012926
200,0.00401957,0.898,0.018496,0.030748,0.035137378,0.218,0.014476
201,0.00309356,0.803,0.016907,0.021253,0.032014334,0.176,0.010282
202,0.00406504,0.736,0.019757,0.02755,0.033275532,1.037,0.013491
203,0.00326343,0.587,0.016617,0.026075,0.028649783,1.441,0.012333
204,0.00346374,0.778,0.01628,0.022176,0.030862467,0.154,0.012195
205,0.0040552,0.994,0.018708,0.032748,0.039108259,2.045,0.013368
206,0.00500856,1.273,0.023736,0.032352,0.04758249,0.243,0.017585
207,0.00417716,1.099,0.020879,0.030015,0.044481961,2.781,0.017316
208,0.00397707,0.523,0.020522,0.019885,0.032352145,0.186,0.01051
209,0.00371624,1.109,0.019173,0.030163,0.034239362,0.23900000000000002,0.014022
210,0.00416248,0.762,0.01747,0.02453,0.030214133,1.35,0.013212
