problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
56,0.067111,3.492,0.082642,0.110756829,0.114,1.672226
57,0.0490514,4.015,0.062548,0.136929323,0.313,2.168408
58,0.0396211,4.099,0.050208,0.104239271,0.295,2.362533
59,0.0767471,9.658,0.093657,0.153898809,0.154,2.996915
60,0.0602777,7.934,0.075051,0.132175324,0.128,2.730811
61,0.0357887,6.55,0.049907,0.148652247,0.148,2.928128
62,0.0444928,4.024,0.057998,0.098562248,0.11800000000000001,2.071767
63,0.0570059,2.897,0.07059,0.102758554,0.117,1.709117
64,0.052368,6.509,0.069494,0.131864595,0.2,3.030861
65,0.022924,2.146,0.031473,0.099792586,0.213,1.14108
66,0.0437963,4.968,0.055723,0.149390891,0.393,2.467174
67,0.052067,5.345,0.067553,0.141774843,0.327,1.972118
68,0.03716,6.193,0.049537,0.16084381,0.14,2.514011
69,0.0630962,7.074,0.077663,0.158501888,0.311,3.004932
70,0.0367495,3.472,0.0497,0.150949608,0.221,1.976684
71,0.0577704,5.472,0.071028,0.118481739,0.113,2.115633
72,0.0521241,4.286,0.0628,0.09231513,0.129,2.378507
73,0.0735415,4.978,0.091434,0.112867052,0.20600000000000002,2.188109
74,0.0375373,5.33,0.04861,0.114713027,0.132,4.448535
75,0.0356084,7.054,0.047896,0.108274982,0.125,2.085531
76,0.0549894,3.986,0.069609,0.097303735,0.11900000000000001,1.923071
77,0.0358436,1.862,0.046184,0.101977243,0.112,1.259923
78,0.0381384,5.456,0.04887,0.116781093,0.125,1.58299
79,0.0390309,3.18,0.049076,0.112256458,0.186,1.691821
80,0.0403801,9.49,0.051478,0.122300176,0.136,2.251878
81,0.0491143,7.322,0.062403,0.134581053,0.137,2.869
82,0.0825954,7.209,0.100219,0.123329751,0.153,2.704733
83,0.0417943,4.399,0.054992,0.12667134,0.136,1.878717
84,0.0275925,5.943,0.036618,0.117767546,0.127,1.317878
85,0.0445538,3.668,0.056581,0.09984431,0.357,1.49526
86,0.0915535,5.218,0.112306,0.119063818,0.124,2.304852
87,0.0325335,5.046,0.044081,0.109408072,0.11900000000000001,1.702844
88,0.02809,3.005,0.036581,0.11295624,0.106,1.504471
89,0.0402197,4.289,0.053337,0.150095745,0.157,2.608538
90,0.0286935,3.62,0.03759,0.103694378,0.129,2.7979
91,0.040515,5.981,0.05332,0.135046373,0.161,2.348404
92,0.0420033,6.331,0.057623,0.09213179,0.115,1.89344
93,0.0418698,3.76,0.053424,0.113095395,0.307,1.619732
94,0.0714384,3.492,0.090319,0.141541896,0.34900000000000003,2.016861
95,0.0630485,4.714,0.081485,0.15737559,0.151,2.258976
96,0.036621,3.683,0.047493,0.094039065,0.272,1.502441
97,0.0469608,4.251,0.058657,0.117009444,0.116,2.639179
98,0.0445519,1.75,0.055957,0.093123432,0.261,1.115151
99,0.0284723,4.195,0.038635,0.130445295,0.374,2.166248
100,0.0403551,3.148,0.050352,0.105675882,0.178,1.645959
101,0.0706985,5.07,0.085494,0.132650837,0.145,3.185937
102,0.0604755,3.07,0.077522,0.120042877,0.134,2.35452
103,0.0531769,5.166,0.065355,0.126009115,0.134,2.573302
104,0.0563507,2.863,0.072344,0.09333639,0.248,1.940593
105,0.0879429,4.751,0.106466,0.150955486,0.14200000000000002,2.47139
106,0.0506366,3.1,0.061085,0.105585281,0.194,1.74252
107,0.0391531,2.412,0.051426,0.105519129,0.28200000000000003,1.495036
108,0.0419116,3.081,0.052667,0.101251229,0.115,1.306173
109,0.029227,4.227,0.036683,0.122884236,0.171,1.596241
110,0.0420985,5.155,0.054383,0.123144848,0.134,2.148335
111,0.0515863,2.705,0.065167,0.087703154,0.273,1.525826
112,0.0455957,4.344,0.058652,0.122605819,0.328,2.153894
113,0.160393,5.464,0.192595,0.119402534,0.126,2.614055
114,0.101525,6.786,0.121563,0.13022839,0.153,3.111655
115,0.0486781,4.192,0.061458,0.1187288,0.138,2.022426
116,0.0329349,4.491,0.048363,0.118652489,0.14400000000000002,2.066003
117,0.0367238,3.89,0.049733,0.090068513,0.249,1.976446
118,0.0638037,3.689,0.077321,0.119158274,0.261,2.378794
119,0.108505,4.154,0.130326,0.108949325,0.258,2.206145
120,0.0664097,4.443,0.080925,0.120001531,0.316,1.837287
121,0.0360622,3.436,0.046528,0.1051378,0.261,1.992231
122,0.057539,4.501,0.07007,0.119217141,0.133,2.306662
123,0.0324032,4.315,0.043598,0.108884349,0.153,3.083529
124,0.0632903,7.263,0.078872,0.138072073,0.328,4.122174
125,0.0505375,3.284,0.06405,0.10188106,0.318,1.767693
126,0.0808171,5.124,0.098976,0.140317941,0.20400000000000001,2.109477
127,0.0293559,3.466,0.036954,0.116210036,0.114,1.51145
128,0.0344756,2.952,0.049412,0.126833619,0.171,2.233506
129,0.0381841,2.753,0.052041,0.098230825,0.122,1.937741
130,0.0481228,3.464,0.059932,0.105465262,0.169,1.985824
131,0.0361503,4.339,0.047367,0.119521069,0.195,4.348686
132,0.0581373,6.3,0.074276,0.128295352,0.126,1.937262
133,0.0671475,3.619,0.084728,0.145255161,0.222,2.176279
134,0.0748514,6.694,0.093103,0.147823641,0.153,3.216358
135,0.0291123,2.644,0.03759,0.12115703,0.317,1.524587
136,0.0383769,3.23,0.050267,0.093814656,0.297,1.784837
137,0.0356789,5.363,0.046949,0.106444273,0.123,1.881091
138,0.0422068,3.452,0.052781,0.10885129,0.116,2.001615
139,0.0621301,7.385,0.078804,0.152951325,0.157,4.102856
140,0.0527451,5.367,0.065132,0.10845624,0.229,2.448931
141,0.0363649,7.198,0.04836,0.136046461,0.153,1.99712
142,0.0771368,5.62,0.0921,0.134859947,0.305,2.726808
143,0.03346,4.392,0.047433,0.12397671,0.123,1.89349
144,0.0484987,6.374,0.061089,0.132661071,0.133,2.739095
145,0.0563038,2.922,0.069359,0.108774068,0.127,1.674639
146,0.0453764,7.12,0.059519,0.125726742,0.14300000000000002,2.965013
147,0.0425729,4.611,0.056424,0.125638426,0.334,2.589385
148,0.0655136,4.949,0.080651,0.131355092,0.139,2.142532
149,0.0364733,3.074,0.04687,0.098152069,0.113,1.636158
150,0.0331349,3.084,0.042711,0.092917402,0.11900000000000001,1.424874
151,0.0324068,3.274,0.042366,0.085327769,0.249,1.754638
152,0.0466492,3.312,0.059574,0.128977655,0.291,1.88061
153,0.0477573,6.28,0.057439,0.112246411,0.25,2.160414
154,0.0336273,3.496,0.044709,0.116255566,0.128,2.075007
155,0.0313333,3.254,0.040595,0.104981066,0.125,1.85456
156,0.0349731,3.443,0.044774,0.100380266,0.111,1.547558
157,0.0688014,3.537,0.083233,0.095730143,0.124,1.630828
158,0.0520979,3.69,0.062705,0.102319248,0.111,2.828178
159,0.0861743,6.561,0.104381,0.12879706,0.14400000000000002,2.300546
160,0.0409675,5.83,0.053415,0.126142783,0.137,3.675375
161,0.0447397,8.285,0.059353,0.126942042,0.151,3.613964
162,0.0625318,3.791,0.077785,0.11425188,0.125,1.692829
163,0.0381258,5.012,0.04841,0.121082774,0.14200000000000002,2.994528
164,0.0391333,3.41,0.049459,0.107663248,0.122,1.609852
165,0.0279844,3.989,0.037616,0.134923849,0.165,3.046932
166,0.0676344,5.66,0.081996,0.130054133,0.129,2.480278
167,0.0321445,3.746,0.043623,0.1214045,0.134,2.621023
168,0.046379,3.381,0.055779,0.09947968,0.10200000000000001,1.813371
169,0.0363953,4.391,0.047316,0.106330166,0.302,5.039852
170,0.025995,3.262,0.034334,0.104334996,0.107,1.550082
171,0.0652613,3.671,0.080536,0.123187679,0.125,3.730573
172,0.0662584,3.407,0.080448,0.122239951,0.132,2.328042
173,0.0719399,3.666,0.091481,0.116569067,0.28500000000000003,2.737178
174,0.0309533,3.489,0.042336,0.094900507,0.108,1.245149
175,0.0507769,5.62,0.063063,0.119238326,0.137,1.963059
176,0.048285,10.965,0.058563,0.143337547,0.148,4.095844
177,0.0442771,4.182,0.055243,0.119120812,0.122,2.115617
178,0.0328018,4.807,0.042562,0.116281431,0.268,2.027903
179,0.0541612,3.134,0.067573,0.113798,0.253,1.496887
180,0.0429956,2.984,0.054581,0.112059956,0.148,1.594633
181,0.0973293,6.43,0.11492,0.139738974,0.135,3.33476
182,0.0510584,6.015,0.062053,0.120983656,0.192,2.367818
183,0.0295734,2.009,0.041545,0.102716875,0.241,1.269484
184,0.0384322,2.955,0.048131,0.106860786,0.125,1.583914
185,0.051872,5.187,0.063914,0.137968077,0.162,2.418491
186,0.0523721,7.482,0.063834,0.132645117,0.32,2.978692
187,0.045133,6.761,0.058825,0.103093615,0.123,1.965941
188,0.0835033,2.948,0.105005,0.113539023,0.35000000000000003,1.934792
189,0.0485274,3.65,0.061018,0.110859232,0.11900000000000001,2.158545
190,0.122447,6.005,0.147774,0.130446352,0.127,3.072685
191,0.073357,11.362,0.089308,0.135883913,0.146,6.245715
192,0.0330064,2.198,0.042472,0.091673848,0.196,1.297976
193,0.0381147,4.188,0.050296,0.132623215,0.332,2.029679
194,0.0883775,5.186,0.106829,0.129112584,0.117,2.08632
195,0.0624852,6.695,0.074753,0.126375811,0.138,3.434664
196,0.0580485,8.686,0.070509,0.133099832,0.211,3.631186
197,0.0379996,3.223,0.0492,0.110543182,0.193,1.919571
198,0.0416121,6.605,0.051051,0.1081824,0.11900000000000001,2.265015
199,0.0528232,3.986,0.067306,0.111934372,0.319,1.875624
200,0.0311547,3.278,0.043728,0.105955309,0.11800000000000001,1.499795
201,0.028416,2.565,0.038188,0.123705772,0.28500000000000003,1.226199
202,0.0551112,6.617,0.068707,0.121315754,0.14300000000000002,2.38564
203,0.0365276,4.608,0.04797,0.133879289,0.334,1.794974
204,0.0541677,4.442,0.070211,0.125201439,0.156,2.007016
205,0.0503873,3.24,0.064048,0.108650488,0.117,1.636051
206,0.0744961,3.168,0.091475,0.094412603,0.263,1.400072
207,0.0671708,9.886,0.082064,0.125233409,0.127,2.092934
208,0.0328113,4.691,0.045851,0.129645264,0.14,3.887831
209,0.0312456,1.872,0.04117,0.083713146,0.229,1.011791
210,0.0586474,6.379,0.075413,0.123812406,0.157,2.491694
