problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
77,0.00312998,0.716,0.020938,0.026574048,0.147,0.40603
78,0.00293877,1.264,0.021052,0.025060926,0.17,0.762236
79,0.00311074,1.415,0.019637,0.025474549,0.111,0.155104
80,0.00120179,1.853,0.019717,0.024704474,0.122,0.430741
81,0.00281728,2.003,0.0203,0.023138275,0.11800000000000001,0.147825
82,0.00286287,1.204,0.019106,0.019338571,0.11900000000000001,0.239567
83,0.00316157,3.239,0.020028,0.028274315,0.128,0.267543
84,0.00351361,2.267,0.022485,0.026843171,0.17200000000000001,0.569388
85,0.0028251,2.249,0.01897,0.023757862,0.14,0.703348
86,0.00125436,1.482,0.018815,0.024074598,0.146,0.174467
87,0.00280939,1.589,0.01694,0.022572647,0.113,0.46572
88,0.00258516,1.016,0.021481,0.023385967,0.137,0.146276
89,0.00310249,2.023,0.023678,0.032024282,0.161,0.187014
90,0.00291763,2.135,0.027453,0.030530792,0.153,0.13184
91,0.003041,1.322,0.022028,0.026559513,0.134,0.694189
92,0.00339151,1.201,0.019003,0.019525496,0.108,0.148696
93,0.00343019,2.634,0.02375,0.028558961,0.154,0.125915
94,0.00303934,2.326,0.026349,0.028506461,0.145,0.540747
95,0.00345259,1.68,0.019039,0.024565188,0.135,0.108689
96,0.00292875,0.779,0.024605,0.03042648,0.157,0.196218
97,0.00318409,2.242,0.021991,0.024521546,0.14100000000000001,0.230279
98,0.00300209,2.977,0.023576,0.028710758,0.161,0.270235
99,0.00364466,2.781,0.020661,0.029384705,0.137,0.416665
100,0.00308178,1.118,0.015765,0.016947182,0.107,0.261369
101,0.00285598,1.527,0.018947,0.021296048,0.124,0.10141
102,0.00258199,1.968,0.015143,0.017281445,0.114,0.985206
103,0.00284954,1.716,0.022055,0.024445291,0.126,0.195476
104,0.00297394,2.273,0.022895,0.024830874,0.124,0.686362
105,0.0028911,3.471,0.0203,0.023421083,0.11900000000000001,0.100512
106,0.000753847,0.961,0.017883,0.023095089,0.131,0.516126
107,0.00360617,3.11,0.021074,0.026652023,0.171,0.360709
108,0.00323243,2.912,0.025048,0.026507497,0.151,0.22427
109,0.00272244,1.947,0.022593,0.031055313,0.151,0.253138
110,0.00282103,2.779,0.018997,0.024747044,0.125,0.286415
111,0.00311876,2.087,0.023542,0.026142773,0.162,0.159852
112,0.00292699,1.959,0.022386,0.023763886,0.15,0.147588
113,0.00537164,2.883,0.021777,0.024541651,0.129,0.138854
114,0.00268249,1.336,0.024637,0.027064221,0.163,0.123941
115,0.0029511,3.37,0.02097,0.026371249,0.136,0.203298
116,0.00129479,1.944,0.017197,0.02246491,0.107,0.097105
117,0.00331098,2.479,0.023373,0.028562067,0.137,0.58184
118,0.00295325,2.2,0.018414,0.022406537,0.116,0.128998
119,0.0030792,1.961,0.018074,0.023275713,0.126,0.399249
120,0.00276796,3.923,0.019448,0.026018979,0.129,0.595318
121,0.00294956,2.064,0.019012,0.023183118,0.14300000000000002,0.195279
122,0.00300677,1.476,0.023848,0.02601839,0.152,0.165516
123,0.00265454,1.891,0.021058,0.025062425,0.124,0.120269
124,0.00301779,1.557,0.018835,0.027830927,0.128,0.261578
125,0.00316686,1.681,0.022958,0.025768647,0.149,0.475395
126,0.00262536,2.988,0.019994,0.023745343,0.134,0.277489
127,0.000822949,3.699,0.018785,0.021548037,0.133,0.149482
128,0.00266134,1.455,0.019316,0.023612338,0.149,0.364748
129,0.00295153,2.025,0.024202,0.024934645,0.145,0.808489
130,0.00301298,1.8,0.018709,0.024763451,0.17300000000000001,0.147728
131,0.00291302,2.466,0.021826,0.023287379,0.125,0.118581
132,0.000805629,1.76,0.017665,0.0235137,0.14,0.162688
133,0.00296606,1.959,0.02538,0.028538349,0.159,0.658172
134,0.00262732,2.182,0.018806,0.019669081,0.115,0.256435
135,0.00478823,1.502,0.021248,0.0223138,0.128,0.160039
136,0.00274286,3.662,0.023302,0.027475802,0.153,0.198027
137,0.00270049,1.991,0.018318,0.021512934,0.108,0.292469
138,0.0030895,3.164,0.021902,0.031102157,0.136,0.444169
139,0.0032842,1.777,0.023999,0.024427412,0.16,0.415543
140,0.00281385,1.721,0.024598,0.027617825,0.137,0.263872
141,0.00287897,1.679,0.020196,0.023233731,0.15,0.217765
142,0.00249545,0.548,0.015752,0.017982549,0.11900000000000001,0.084815
143,0.00288855,0.493,0.018445,0.027012071,0.121,0.109116
144,0.00331837,1.615,0.01959,0.028492435,0.136,0.237995
145,0.00283536,1.608,0.02262,0.023485039,0.129,0.160221
146,0.00256865,1.819,0.020802,0.027197811,0.123,0.29003
147,0.0033408,1.954,0.017813,0.026151166,0.123,0.121291
148,0.0031811,1.539,0.021963,0.026580674,0.156,0.562448
149,0.00285987,1.688,0.018218,0.020619957,0.112,0.705482
150,0.00311108,2.211,0.024642,0.025349542,0.122,0.185957
151,0.00317164,1.573,0.022759,0.022816704,0.126,0.234238
152,0.00282665,2.598,0.022957,0.022399589,0.135,0.541408
153,0.00289137,2.665,0.022941,0.025159661,0.138,0.212153
154,0.00335768,1.266,0.027455,0.030087546,0.168,0.139085
155,0.00277913,1.608,0.020661,0.026671219,0.14,0.124584
156,0.00258672,2.155,0.018809,0.019378285,0.11800000000000001,0.114531
157,0.0032072,2.781,0.022222,0.027695991,0.111,0.154969
158,0.00260631,0.871,0.016364,0.019720864,0.10200000000000001,0.23102
159,0.00285838,1.736,0.020615,0.022364626,0.121,0.134082
160,0.0026264,1.045,0.016187,0.016150557,0.10200000000000001,0.191187
161,0.00339179,0.703,0.01817,0.021852927,0.12,0.133643
162,0.00306127,1.967,0.022811,0.027397704,0.155,0.128216
163,0.00275942,1.999,0.021822,0.023628124,0.154,1.501547
164,0.00291586,1.597,0.015689,0.02389606,0.122,0.211594
165,0.00325038,1.74,0.022344,0.028912813,0.269,0.521421
166,0.00344157,1.816,0.018323,0.020952696,0.10200000000000001,0.095674
167,0.00302103,1.633,0.017807,0.022289973,0.137,0.142317
168,0.00310433,1.213,0.019924,0.023511512,0.135,0.463594
169,0.00275498,0.765,0.019914,0.020712129,0.148,0.221111
170,0.00290376,2.659,0.019083,0.025543344,0.133,0.144056
171,0.00316366,1.154,0.021562,0.023150757,0.137,0.160931
172,0.00329375,1.611,0.019628,0.034197052,0.138,0.276015
173,0.00354438,2.153,0.023781,0.028230366,0.154,0.341562
174,0.00380096,2.205,0.019452,0.023365715,0.136,0.193344
175,0.00357559,1.93,0.020465,0.02374404,0.137,0.403636
176,0.00293771,1.433,0.021714,0.02728386,0.14400000000000002,0.195146
177,0.00306024,1.0,0.019319,0.024779941,0.124,0.25341
178,0.00307454,2.266,0.022569,0.029959444,0.149,0.324675
179,0.00301555,2.594,0.020404,0.028238069,0.135,0.113857
180,0.00319434,1.342,0.022047,0.026510548,0.116,0.445516
181,0.00342273,1.154,0.02256,0.024078598,0.159,0.29544
182,0.00288919,3.375,0.021154,0.025206021,0.125,0.201042
183,0.00120752,0.917,0.014205,0.020037706,0.112,0.401284
184,0.00272883,1.229,0.015727,0.018790306,0.132,0.587397
185,0.00309595,2.403,0.023253,0.023741874,0.14200000000000002,0.286309
186,0.00297546,1.131,0.022414,0.024051377,0.15,0.537197
187,0.00340786,2.823,0.026905,0.028502484,0.147,0.353437
188,0.00294066,1.75,0.018795,0.024732206,0.136,0.312301
189,0.00329437,1.57,0.019229,0.023278417,0.133,0.102746
190,0.00368954,1.876,0.017287,0.018016385,0.108,0.322233
191,0.003354,4.318,0.021505,0.02506375,0.134,0.216049
192,0.00328975,1.668,0.02073,0.02088389,0.11800000000000001,0.283765
193,0.00279523,2.02,0.023521,0.029506229,0.187,0.227658
194,0.00301939,0.744,0.021404,0.023560509,0.136,0.141891
195,0.00300041,1.341,0.023035,0.024925505,0.156,0.153321
196,0.00293021,1.684,0.022693,0.023794042,0.139,0.249283
197,0.00348539,2.797,0.01759,0.019351457,0.11800000000000001,0.092587
198,0.00189673,2.417,0.019668,0.021558303,0.11800000000000001,0.796063
199,0.00324008,3.132,0.023075,0.023587178,0.132,0.144752
200,0.00262394,1.785,0.020335,0.024703171,0.148,0.93977
201,0.00353658,2.004,0.018717,0.021094579,0.113,0.724874
202,0.00298309,2.021,0.023492,0.02609419,0.168,0.828802
203,0.00305593,1.553,0.020984,0.022663333,0.116,0.893605
204,0.00282227,2.066,0.021695,0.023179804,0.14100000000000001,0.148716
205,0.00338189,2.71,0.022317,0.028168888,0.135,0.401536
206,0.00334897,2.792,0.022185,0.025726193,0.132,0.146244
207,0.0026267,1.377,0.020658,0.024128989,0.17300000000000001,0.156559
208,0.0030496,1.152,0.023457,0.028537436,0.155,0.236463
209,0.00270235,1.603,0.020111,0.02110828,0.121,0.136166
210,0.00268389,2.19,0.019526,0.029542637,0.14200000000000002,0.248046
