problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Symbolica
54,0.00254163,0.009,0.020628,0.017232,0.017644233,0.007066
55,0.00239708,3.998,0.02422,0.033693,0.00914392,0.015102
56,0.00286953,0.041,0.024175,0.031464,0.036781887,0.013939
57,0.00258549,0.804,0.018876,0.022493,0.007263391,0.010952
58,0.00335018,12.884,0.025231,0.025726,0.03824752,0.0115
59,0.00307928,2.138,0.022653,0.018341,0.023370209,0.011473
60,0.003868,5.107,0.024038,0.027139,0.039915119,0.012102
61,0.00210884,2.645,0.021077,0.013979,0.026485915,0.008644
62,0.00372204,7.56,0.028259,0.020608,0.037690465,0.012879
63,0.00328333,6.7,0.023215,0.032127,0.038791506,0.010762
64,0.00241853,6.915,0.019583,0.026579,0.029200754,0.012369
65,0.00269164,2.229,0.02123,0.011057,0.033181992,0.009653
66,0.00313878,0.194,0.028642,0.014827,0.033561357,0.011205
67,0.0027406,2.704,0.023316,0.026535,0.030576864,0.012769
68,0.00220204,4.294,0.018676,0.024106,0.028384241,0.010392
69,0.00309636,33.555,0.025906,0.022187,0.037350246,0.010929
70,0.00256436,7.377,0.017902,0.01982,0.028928615,0.009235
71,0.00216315,6.411,0.016258,0.009517,0.02412561,0.008084
72,0.00348741,5.217,0.025998,0.024403,0.020766836,0.012095
73,0.00278825,6.147,0.022562,0.025571,0.038107706,0.011858
74,0.00287497,2.138,0.025633,0.017501,0.009107351,0.015894
75,0.00313401,0.028,0.021221,0.015206,0.033309326,0.009649
76,0.00317339,2.797,0.026175,0.030648,0.041174233,0.013483
77,0.000458261,1.053,0.020141,0.027544,0.006021706,0.005506
78,0.00304368,1.241,0.022628,0.033242,0.03348488,0.014469
79,0.00316336,3.694,0.023274,0.020873,0.038350856,0.012386
80,0.00230678,0.031,0.017366,0.014698,0.029316737,0.011504
81,0.00247989,8.771,0.017378,0.01192,0.026629891,0.008107
82,0.00281304,0.401,0.02444,0.01983,0.033550506,0.012097
83,0.00248616,3.177,0.017241,0.015877,0.031727337,0.011455
84,0.00317104,8.341,0.023885,0.032601,0.03394455,0.010347
85,0.0028768,3.952,0.026722,0.023187,0.038419614,0.013481
86,0.00370607,6.978,0.026205,0.037014,0.044337794,0.012958
87,0.00483925,22.942,0.028901,0.026629,0.034753264,0.011723
88,0.00290241,6.892,0.023172,0.028701,0.029464999,0.009664
89,0.0029975,0.011,0.022574,0.029671,0.028663284,0.009464
90,0.00264968,0.092,0.021909,0.012788,0.020257721,0.008825
91,0.00272065,0.557,0.02077,0.044331,0.034361181,0.012482
92,0.00265963,4.23,0.023541,0.012671,0.034342184,0.009839
93,0.00243117,0.098,0.021447,0.016897,0.007779567,0.010218
94,0.00307181,6.224,0.021794,0.012707,0.007759704,0.01387
95,0.00356533,1.082,0.024601,0.016152,0.034511855,0.010696
96,0.00241674,14.461,0.018638,0.030849,0.025876374,0.009737
97,0.00259415,7.517,0.021307,0.049259,0.037295105,0.011725
98,0.00311501,0.03,0.021658,0.017099,0.032294998,0.009246
99,0.00441129,7.323,0.027027,0.022924,0.036232614,0.011412
100,0.00321112,0.013,0.026787,0.022334,0.044327522,0.012225
101,0.0027989,3.25,0.024511,0.020324,0.043854254,0.011014
102,0.00255413,8.959,0.023989,0.019945,0.022041067,0.012955
103,0.00263964,1.988,0.018693,0.016144,0.030802421,0.009921
104,0.00234052,5.0,0.018884,0.024261,0.026662957,0.010203
105,0.00238736,4.634,0.020345,0.01175,0.026564318,0.010536
106,0.00270608,5.751,0.022394,0.026806,0.027968389,0.013601
107,0.0028627,3.209,0.022003,0.021355,0.008440061,0.011989
108,0.00255753,75.67,0.025066,0.009512,0.00854251,0.015788
109,0.00334943,2.429,0.025677,0.021323,0.038273312,0.012899
110,0.00245904,2.369,0.020427,0.020593,0.032052921,0.009692
111,0.00221312,15.19,0.017364,0.022043,0.03224196,0.009411
112,0.00265033,2.036,0.022476,0.020289,0.037492232,0.011524
113,0.00281182,0.078,0.025963,0.026627,0.043374127,0.011904
114,0.00243314,0.008,0.020289,0.02532,0.007190987,0.012101
115,0.00315674,0.054,0.025583,0.032109,0.039505891,0.012014
116,0.00352394,0.005,0.02687,0.028764,0.037926644,0.008398
117,0.00343625,1.284,0.024314,0.017139,0.033245823,0.009318
118,0.00297761,3.557,0.028632,0.029301,0.033546183,0.009733
119,0.00292055,12.399,0.028777,0.026098,0.036376449,0.009087
120,0.00255827,9.466,0.024501,0.016957,0.028142272,0.009389
121,0.000799848,0.607,0.02183,0.051194,0.018460284,0.011727
122,0.00340427,11.848,0.033089,0.024759,0.050375093,0.014898
123,0.00312872,4.124,0.02395,0.021973,0.031837271,0.008533
124,0.00288322,2.643,0.02673,0.033962,0.008725053,0.01902
125,0.00418555,0.084,0.029053,0.021291,0.033530011,0.011287
126,0.003045,1.985,0.023172,0.014801,0.037227536,0.011392
127,0.00358242,2.62,0.026004,0.022771,0.041141134,0.012062
128,0.00260904,9.524,0.019987,0.026524,0.038266482,0.010835
129,0.0022027,25.344,0.022752,0.022644,0.028264876,0.009808
130,0.00296582,7.779,0.024206,0.028872,0.035544958,0.011089
131,0.0030444,5.596,0.019524,0.025667,0.038953909,0.01143
132,0.00305261,0.629,0.026667,0.024384,0.036899203,0.012243
133,0.00295173,0.044,0.022097,0.023415,0.032585131,0.011286
134,0.00253969,0.006,0.018516,0.015087,0.031135381,0.005059
135,0.00344237,0.033,0.022823,0.026787,0.035825915,0.012699
136,0.0024324,0.662,0.021047,0.02355,0.006411171,0.008284
137,0.00364112,12.475,0.030097,0.03858,0.009489931,0.014668
138,0.00280021,5.43,0.021398,0.021051,0.030112719,0.009715
139,0.0037063,27.325,0.027164,0.061248,0.034959924,0.013309
140,0.00263361,20.607,0.022072,0.027792,0.034680086,0.010926
141,0.00288251,2.531,0.02396,0.026956,0.030571172,0.011209
142,0.00253792,0.046,0.022144,0.031562,0.037948718,0.010654
143,0.0029355,2.352,0.018648,0.0138,0.031106636,0.010662
144,0.00255633,0.009,0.018563,0.015316,0.006444012,0.007307
145,0.00327923,6.928,0.019977,0.022198,0.028337192,0.007644
146,0.0035098,7.917,0.022897,0.027856,0.034427336,0.009923
147,0.00311389,0.164,0.025325,0.042289,0.046209944,0.012254
148,0.00295484,0.01,0.021151,0.018916,0.007639428,0.01068
149,0.00371031,13.948,0.028969,0.026959,0.046231346,0.016899
150,0.00363351,1.624,0.028722,0.035572,0.042339679,0.013538
151,0.00260419,13.231,0.023315,0.027959,0.032702322,0.011821
152,0.00278874,0.077,0.018391,0.027163,0.030334263,0.010778
153,0.00341662,3.394,0.026803,0.021783,0.047014975,0.013026
154,0.00301132,6.817,0.02314,0.032422,0.033425276,0.011702
155,0.00295347,1.891,0.019953,0.012522,0.020532186,0.005569
156,0.0031106,3.093,0.026678,0.031983,0.041438536,0.010976
157,0.00283622,0.021,0.023546,0.026119,0.008127995,0.011596
158,0.00285234,0.009,0.018596,0.012827,0.026473514,0.009394
159,0.0021965,7.742,0.01915,0.015196,0.026031351,0.006999
160,0.00312269,14.844,0.023383,0.034233,0.034987243,0.009841
161,0.00290919,7.728,0.01955,0.018387,0.032200375,0.010644
162,0.00229497,2.025,0.020427,0.01878,0.009101192,0.013863
163,0.00283229,0.04,0.024673,0.033814,0.03600336,0.010737
164,0.00275493,0.44,0.020622,0.02102,0.034700019,0.010181
165,0.00345704,14.289,0.02431,0.017754,0.043004884,0.011758
166,0.00334687,0.073,0.025848,0.027575,0.037804119,0.010286
167,0.00390331,8.834,0.030226,0.023714,0.025397279,0.014158
168,0.00356629,4.21,0.026125,0.022039,0.042153919,0.011767
169,0.00278963,0.005,0.022649,0.022422,0.040756801,0.009737
170,0.00313822,17.126,0.02503,0.026428,0.039292445,0.012912
171,0.0026454,5.255,0.02228,0.038085,0.022375199,0.013373
172,0.00264007,0.066,0.021511,0.019068,0.028768562,0.008597
173,0.00352998,0.157,0.022593,0.028939,0.010866054,0.01046
174,0.00337004,4.416,0.024422,0.012947,0.035340165,0.008689
175,0.00227923,6.627,0.019957,0.025223,0.033094267,0.009183
176,0.00252386,6.615,0.021501,0.030035,0.00754113,0.006756
177,0.002742,5.957,0.020007,0.021197,0.033251258,0.010925
178,0.00274444,2.829,0.021033,0.051108,0.030009163,0.008897
179,0.00248224,0.026,0.021623,0.016668,0.02870001,0.012772
180,0.00260503,3.885,0.018894,0.019746,0.026765759,0.00843
181,0.00288712,16.097,0.024355,0.024161,0.034438964,0.01315
182,0.004242,0.005,0.025256,0.0274,0.035676868,0.013153
183,0.00252756,0.448,0.021625,0.016105,0.007035093,0.013482
184,0.00216175,5.76,0.01424,0.017473,0.023795298,0.009306
185,0.00289984,9.734,0.023417,0.024214,0.03081313,0.00964
186,0.00261743,5.704,0.019141,0.025786,0.03168776,0.010486
187,0.00269249,0.041,0.020656,0.021752,0.00671574,0.007323
188,0.00410036,2.18,0.031428,0.035811,0.045481399,0.017064
189,0.00256806,4.011,0.024166,0.046128,0.011657451,0.014005
190,0.00334122,14.718,0.024024,0.029716,0.03421296,0.010632
191,0.00271641,17.647,0.023677,0.044157,0.040754838,0.011723
192,0.00331203,0.036,0.027068,0.036767,0.035525695,0.011311
193,0.00320379,1.825,0.024293,0.022651,0.035036283,0.011603
194,0.00311749,0.007,0.024813,0.026833,0.040898365,0.011077
195,0.00255749,1.477,0.019693,0.018127,0.029878323,0.008881
196,0.00288351,0.048,0.023403,0.030652,0.033056315,0.01151
197,0.00207656,3.95,0.019295,0.020802,0.007504721,0.01217
198,0.00255485,0.007,0.024805,0.018517,0.015378806,0.009207
199,0.00366825,1.87,0.026716,0.019428,0.041657116,0.012755
200,0.00277779,12.867,0.027542,0.033571,0.038620308,0.013027
201,0.0038101,4.682,0.029,0.029448,0.042733341,0.014093
202,0.00377115,3.831,0.024049,0.02867,0.036328941,0.012217
203,0.00261727,1.242,0.022802,0.028457,0.007463646,0.009367
204,0.00298207,0.706,0.024537,0.018051,0.006647787,0.009263
205,0.00344824,0.361,0.02843,0.030547,0.03134896,0.009573
206,0.00414352,18.75,0.029483,0.025668,0.045485309,0.013922
207,0.00314847,0.04,0.027229,0.024488,0.037065825,0.011912
208,0.00231831,14.352,0.025671,0.019975,0.030262323,0.010682
209,0.00350694,1.197,0.029173,0.026472,0.039467892,0.013212
210,0.00258238,5.698,0.024089,0.021843,0.032209649,0.010351
