problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
94,0.000309731,0.98,0.023719,0.010727,0.003768384,0.019,0.009871
95,0.000308896,1.009,0.020052,0.009828,0.001784301,0.015,0.010497
96,0.000290514,0.006,0.020506,0.009503,0.001619673,0.013000000000000001,0.010289
97,0.000262901,0.679,0.018083,0.012854,0.001473165,0.011,0.008929
98,0.000267096,0.005,0.017437,0.005692,0.001471392,0.034,0.004483
99,0.000323887,0.007,0.020964,0.008417,0.002150894,0.015,0.007408
100,0.000349656,0.006,0.023528,0.016495,0.002107763,0.024,0.009221
101,0.000250012,0.005,0.017343,0.009304,0.001569092,0.014,0.007846
102,0.000260037,8.989,0.018872,0.021898,0.00146947,0.013000000000000001,0.009145
103,0.000318662,0.011,0.022986,0.008411,0.001811895,0.018000000000000002,0.007887
104,0.000265607,0.006,0.018274,0.021627,0.001496319,0.024,0.009197
105,0.000314242,0.006,0.022403,0.011833,0.002117496,0.029,0.00835
106,0.000291387,0.006,0.022774,0.021887,0.00170276,0.017,0.014083
107,0.000235485,0.062,0.017365,0.011295,0.001469718,0.015,0.007691
108,0.000254707,0.008,0.016469,0.007588,0.001529405,0.016,0.006064
109,0.000300971,0.007,0.01984,0.021561,0.001707507,0.041,0.015959
110,0.000281274,0.005,0.01943,0.011609,0.001574665,0.015,0.005171
111,0.000310219,0.007,0.022145,0.013933,0.001729043,0.015,0.011922
112,0.000342066,0.007,0.024791,0.019419,0.001836224,0.037,0.013147
113,0.000329447,0.007,0.023191,0.013071,0.001874392,0.017,0.011131
114,0.000249131,0.004,0.015829,0.009894,0.001547667,0.013000000000000001,0.006586
115,0.000313099,3.691,0.021269,0.016582,0.001754466,0.015,0.01047
116,0.000290164,0.005,0.019786,0.010589,0.001680652,0.023,0.007566
117,0.00031616,0.005,0.021932,0.00804,0.002089824,0.016,0.008003
118,0.000266587,0.027,0.018098,0.016144,0.001563774,0.013000000000000001,0.008652
119,0.000257956,0.011,0.01609,0.007382,0.001667222,0.016,0.005411
120,0.000267091,0.005,0.017559,0.009087,0.001746218,0.013000000000000001,0.005926
121,0.00025563,0.008,0.018052,0.009141,0.001422867,0.017,0.008268
122,0.000318819,0.007,0.019552,0.0178,0.00192576,0.02,0.010992
123,0.000286025,0.006,0.019274,0.012688,0.001554849,0.015,0.010239
124,0.000313301,0.006,0.022281,0.015163,0.001863584,0.016,0.009085
125,0.000354036,0.008,0.023829,0.011113,0.002007788,0.022,0.009347
126,0.000354297,0.007,0.026054,0.009819,0.002111543,0.024,0.010923
127,0.000297718,0.006,0.020002,0.016759,0.001823625,0.018000000000000002,0.007145
128,0.000288033,0.005,0.020008,0.016344,0.001773219,0.02,0.008104
129,0.000169333,0.007,0.014848,0.007906,0.008066539,0.013000000000000001,0.003102
130,0.000290246,0.006,0.02027,0.018566,0.002490645,0.021,0.012223
131,0.000287222,0.314,0.020069,0.008695,0.001947012,0.022,0.00943
132,0.000268926,0.004,0.019099,0.012001,0.00193283,0.023,0.010463
133,0.000260472,0.004,0.018335,0.024083,0.001617268,0.013000000000000001,0.012128
134,0.000311166,0.007,0.021147,0.011464,0.001887098,0.015,0.008535
135,0.000245322,3.272,0.017428,0.009187,0.001454505,0.016,0.007917
136,0.000287167,0.005,0.020957,0.013497,0.001613518,0.015,0.0107
137,0.000328136,0.008,0.022786,0.0221,0.001905485,0.016,0.015081
138,0.000230288,0.004,0.014682,0.011221,0.001229107,0.012,0.004753
139,0.000283425,3.071,0.021801,0.018406,0.002066359,0.017,0.01035
140,0.000249727,0.006,0.017632,0.009891,0.001344779,0.013000000000000001,0.007186
141,0.000183634,0.012,0.019347,0.013182,0.002107596,0.016,0.003412
142,0.000307647,0.006,0.022054,0.026638,0.00196602,0.016,0.007839
143,0.000266726,0.005,0.018158,0.011436,0.001881837,0.012,0.006618
144,0.000324535,0.005,0.022689,0.014682,0.002179716,0.018000000000000002,0.007245
145,0.000311078,0.004,0.020771,0.018766,0.002105048,0.015,0.012123
146,0.00030264,0.006,0.020715,0.009841,0.001632235,0.042,0.010509
147,0.000267649,0.005,0.0178,0.01938,0.001605834,0.028,0.010837
148,0.000259971,0.042,0.01883,0.00792,0.00166832,0.013000000000000001,0.010511
149,0.000301694,0.006,0.021041,0.012752,0.001713151,0.021,0.008697
150,0.000320338,0.006,0.022333,0.008057,0.002031474,0.017,0.007322
151,0.000310513,0.007,0.01975,0.008246,0.001773879,0.014,0.011932
152,0.000298166,0.006,0.020047,0.016462,0.001669685,0.014,0.01254
153,0.000280109,0.004,0.020332,0.012243,0.001612547,0.018000000000000002,0.005678
154,0.000284265,0.005,0.021262,0.026951,0.001529726,0.021,0.014609
155,0.000311938,1.626,0.021138,0.009529,0.001742411,0.017,0.012613
156,0.000313333,0.006,0.023193,0.010579,0.00174203,0.043000000000000003,0.006627
157,0.000319166,3.622,0.022119,0.028722,0.001785161,0.016,0.010124
158,0.00026528,1.573,0.020112,0.015552,0.001476059,0.018000000000000002,0.009022
159,0.000240573,0.005,0.014243,0.010326,0.001402312,0.009000000000000001,0.005854
160,0.00030517,0.007,0.019762,0.010652,0.001760188,0.031,0.00843
161,0.000321107,0.007,0.023783,0.014275,0.001791194,0.018000000000000002,0.010957
162,0.000320511,0.007,0.022089,0.014352,0.001989144,0.019,0.009986
163,0.000283161,0.006,0.020016,0.013087,0.00168934,0.02,0.006219
164,0.000275057,0.005,0.020361,0.019567,0.001529229,0.017,0.007961
165,0.000287091,5.546,0.019597,0.01259,0.001638079,0.018000000000000002,0.011101
166,0.000296692,4.466,0.018783,0.008428,0.001638809,0.021,0.009527
167,0.00028304,0.004,0.01883,0.006635,0.001765206,0.016,0.008485
168,0.000306581,2.153,0.019533,0.020398,0.001762312,0.014,0.01225
169,0.000330249,0.005,0.021585,0.013525,0.001755164,0.025,0.006491
170,0.000304167,0.003,0.020788,0.010414,0.001562722,0.018000000000000002,0.00978
171,0.000338359,0.007,0.023214,0.007492,0.002084117,0.017,0.008939
172,0.000327573,0.005,0.021597,0.013056,0.002351097,0.026000000000000002,0.007821
173,0.00032706,0.007,0.019594,0.014768,0.002033205,0.019,0.010842
174,0.000334008,0.008,0.021575,0.014378,0.001787192,0.019,0.008395
175,0.000274097,8.613,0.0176,0.011112,0.001643963,0.015,0.009741
176,0.000297268,0.004,0.018913,0.006711,0.001511973,0.022,0.004808
177,0.000270114,2.734,0.017329,0.008611,0.00140099,0.028,0.011288
178,0.000293286,0.006,0.017903,0.012236,0.001458348,0.012,0.00757
179,0.000304019,0.005,0.019298,0.009697,0.001563018,0.09,0.006053
180,0.000335434,0.006,0.022466,0.021405,0.001891797,0.017,0.00815
181,0.000266303,0.004,0.016587,0.011818,0.001521129,0.015,0.00685
182,0.000298543,0.003,0.016947,0.006813,0.001585376,0.019,0.00775
183,0.000329083,0.006,0.022146,0.022177,0.001662894,0.021,0.010693
184,0.000324026,0.007,0.022008,0.01713,0.00167042,0.023,0.007189
185,0.000259912,0.461,0.019164,0.012366,0.001407176,0.011,0.01324
186,0.000284624,0.003,0.019648,0.01107,0.001477419,0.018000000000000002,0.006972
187,0.000290989,0.005,0.022007,0.013476,0.001692915,0.015,0.010141
188,0.000302233,0.052,0.019822,0.01067,0.001356645,0.013000000000000001,0.012904
189,0.000267552,0.009,0.019468,0.009676,0.001482948,0.013000000000000001,0.004868
190,0.000268717,0.002,0.021484,0.012692,0.001706029,0.014,0.010088
191,0.000253363,2.008,0.017409,0.012105,0.001340641,0.017,0.008762
192,0.000342979,4.186,0.020838,0.018044,0.001838976,0.015,0.010728
193,0.000316042,0.932,0.020595,0.014092,0.001919643,0.015,0.011186
194,0.00027837,0.005,0.018059,0.011269,0.001545379,0.015,0.007696
195,0.000340349,0.005,0.024776,0.015659,0.001853042,0.036000000000000004,0.009691
196,0.000300795,2.576,0.019386,0.015575,0.001708799,0.015,0.009718
197,0.000289755,0.006,0.017775,0.012733,0.00148385,0.012,0.008595
198,0.000292482,0.005,0.020312,0.01468,0.001574861,0.016,0.007077
199,0.000430772,0.474,0.017322,0.019932,0.016307371,0.014,0.003915
200,0.000337622,0.064,0.023164,0.008888,0.002377629,0.02,0.00945
201,0.000306011,0.008,0.018814,0.010777,0.002058761,0.013000000000000001,0.007688
202,0.000302321,0.005,0.019338,0.012177,0.001921193,0.108,0.009538
203,0.000335697,0.008,0.020894,0.014126,0.002270752,0.019,0.008097
204,0.000331564,5.324,0.019427,0.017222,0.001903555,0.013000000000000001,0.012022
205,0.000349465,0.006,0.021623,0.01159,0.00219482,0.03,0.009036
206,0.000305204,0.005,0.019127,0.014545,0.001730806,0.014,0.010565
207,0.000330762,0.007,0.023346,0.030368,0.002056129,0.018000000000000002,0.015462
208,0.000313578,0.005,0.021388,0.015295,0.001776119,0.018000000000000002,0.006795
209,0.00031793,0.004,0.021171,0.010455,0.00190263,0.043000000000000003,0.009932
210,0.000350881,2.907,0.024599,0.016374,0.002440155,0.019,0.014685
