problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
93,0.000318889,0.015,0.02892,0.032459,0.002247335,0.031,0.028157
94,0.00033495,0.018,0.032065,0.033245,0.002586241,0.035,0.028806
95,0.000298694,0.01,0.025908,0.029071,0.002249317,0.029,0.02412
96,0.000313503,0.017,0.029772,0.054391,0.002613102,0.035,0.029084
97,0.00031084,0.012,0.030277,0.082519,0.002614307,0.037,0.027715
98,0.000306583,0.012,0.028285,0.049676,0.002522703,0.031,0.019981
99,0.000287312,0.011,0.026605,0.076151,0.002318177,0.029,0.024715
100,0.000335041,0.013,0.030245,0.071385,0.002725478,0.035,0.029318
101,0.000309107,0.014,0.028699,0.032289,0.00222405,0.032,0.028296
102,0.000342123,0.014,0.030861,0.101702,0.002925923,0.037,0.031579
103,0.000275012,0.012,0.024422,0.028796,0.001960922,0.027,0.025054
104,0.000324139,0.015,0.030317,0.058022,0.002764644,0.034,0.029754
105,0.000290917,0.012,0.027852,0.082548,0.002395185,0.037,0.021678
106,0.000278025,0.014,0.025227,0.072423,0.002116593,0.03,0.023197
107,0.000268383,0.009,0.024928,0.073958,0.002195523,0.028,0.023416
108,0.00032094,0.016,0.029563,0.094639,0.002595738,0.033,0.030761
109,0.000295838,0.013,0.027424,0.075882,0.002474507,0.35100000000000003,0.025512
110,0.000280162,0.011,0.024577,0.048805,0.00231441,0.029,0.025696
111,0.000361771,0.017,0.034871,0.099006,0.002878982,0.058,0.031356
112,0.000317411,0.013,0.030347,0.069975,0.002791968,0.034,0.027149
113,0.000290866,0.017,0.027038,0.069569,0.002435735,0.031,0.023911
114,0.000275972,0.01,0.024849,0.069582,0.002235387,0.029,0.02335
115,0.000337078,0.016,0.033217,0.034471,0.002596825,0.036000000000000004,0.030787
116,0.000315143,0.015,0.031996,0.030426,0.002265011,0.032,0.027822
117,0.000278922,0.012,0.029174,0.044976,0.002326685,0.029,0.016928
118,0.000289309,0.013,0.030042,0.031334,0.00200107,0.027,0.025724
119,0.000305098,0.019,0.03017,0.071333,0.00377955,0.032,0.027089
120,0.000257505,0.011,0.022302,0.02869,0.002062396,0.025,0.023129
121,0.000314176,0.013,0.028541,0.032304,0.002710141,0.033,0.027381
122,0.000322393,0.016,0.031085,0.033747,0.002335903,0.033,0.02838
123,0.000269595,0.011,0.024933,0.076254,0.00226018,0.263,0.023501
124,0.000324133,0.021,0.030191,0.092111,0.002769847,0.035,0.028742
125,0.000284579,0.012,0.027606,0.084255,0.002398575,0.033,0.026315
126,0.000300719,0.012,0.029273,0.083809,0.00263442,0.034,0.025862
127,0.000273921,0.012,0.026013,0.078174,0.002227387,0.17300000000000001,0.019934
128,0.00031677,0.012,0.029893,0.085946,0.003146998,0.038,0.019916
129,0.000318595,0.018,0.029227,0.054545,0.002941794,0.036000000000000004,0.026633
130,0.00033072,0.016,0.032238,0.034729,0.002520885,0.037,0.027691
131,0.000278387,0.012,0.025276,0.028709,0.001989456,0.033,0.024725
132,0.000317324,0.016,0.028906,0.067654,0.002690442,0.036000000000000004,0.027025
133,0.000327353,0.013,0.030502,0.092664,0.002770463,0.036000000000000004,0.02776
134,0.000338957,0.015,0.032291,0.034174,0.002489681,0.034,0.028093
135,0.000332527,0.013,0.030814,0.080469,0.002836254,0.033,0.028769
136,0.000315288,0.012,0.029885,0.055898,0.002494785,0.034,0.02703
137,0.000305713,0.015,0.028646,0.083619,0.002609762,0.034,0.02547
138,0.0002637,0.013,0.0233,0.062494,0.002190249,0.028,0.023482
139,0.000331526,0.018,0.029434,0.083932,0.002716079,0.361,0.025906
140,0.000315942,0.015,0.029927,0.031039,0.002566004,0.032,0.026222
141,0.000294273,0.015,0.027639,0.030718,0.002087401,0.031,0.026711
142,0.000303716,0.016,0.027978,0.080401,0.002519804,0.181,0.023928
143,0.000292764,0.013,0.027553,0.080203,0.002480418,0.029,0.024084
144,0.000295454,0.017,0.026653,0.032714,0.002224604,0.029,0.025993
145,0.000322071,0.013,0.028564,0.08576,0.00280404,0.203,0.027319
146,0.000330522,0.016,0.031355,0.073296,0.002775209,0.045,0.024789
147,0.000312275,0.009,0.028844,0.030474,0.002259881,0.034,0.02622
148,0.000311892,0.011,0.030083,0.082141,0.002707658,0.035,0.024513
149,0.00031349,0.014,0.028657,0.083965,0.002386408,0.032,0.026292
150,0.00028927,0.015,0.027455,0.033146,0.002402458,0.323,0.028774
151,0.00028727,0.009,0.025534,0.031027,0.002030045,0.029,0.024957
152,0.000299649,0.014,0.027639,0.082948,0.002289926,0.33,0.024877
153,0.000271379,0.014,0.025393,0.070877,0.002215996,0.03,0.024921
154,0.000304755,0.013,0.02886,0.084697,0.00253935,0.031,0.025184
155,0.000323365,0.014,0.032042,0.079602,0.002892471,0.036000000000000004,0.019002
156,0.000325027,0.013,0.030853,0.086269,0.002632466,0.379,0.025051
157,0.000303168,0.018,0.026261,0.08296,0.002460969,0.034,0.027977
158,0.000294487,0.013,0.028426,0.089251,0.002345706,0.034,0.028178
159,0.000260495,0.011,0.024052,0.070186,0.002135466,0.03,0.022017
160,0.000291808,0.011,0.027407,0.030303,0.002444443,0.031,0.023642
161,0.000314382,0.012,0.029583,0.059634,0.002800913,0.037,0.020575
162,0.00027209,0.011,0.024777,0.069298,0.002021023,0.305,0.023097
163,0.00036983,0.019,0.036356,0.095219,0.002957123,0.216,0.023268
164,0.000291922,0.013,0.024127,0.085446,0.002246252,0.029,0.025212
165,0.000333506,0.018,0.03208,0.077947,0.002788944,0.034,0.028459
166,0.000294415,0.015,0.028227,0.03252,0.002066651,0.03,0.020518
167,0.000300842,0.016,0.027735,0.083388,0.002511874,0.034,0.025641
168,0.000279501,0.012,0.025165,0.080179,0.002370407,0.028,0.025305
169,0.000302815,0.013,0.02788,0.080804,0.002490797,0.033,0.024985
170,0.00029403,0.012,0.02861,0.083379,0.002357633,0.03,0.025634
171,0.000300383,0.009,0.028244,0.080151,0.002479164,0.332,0.024195
172,0.000313918,0.014,0.029648,0.079372,0.002549969,0.041,0.024344
173,0.000294958,0.012,0.027902,0.083481,0.002486366,0.275,0.026295
174,0.000288763,0.01,0.027291,0.073258,0.002390371,0.297,0.023085
175,0.000338513,0.013,0.031131,0.089943,0.002525359,0.036000000000000004,0.029505
176,0.000339142,0.021,0.031866,0.035791,0.002395746,0.037,0.03184
177,0.0002837,0.014,0.027765,0.07358,0.00225023,0.03,0.022935
178,0.000305113,0.012,0.028253,0.076993,0.005050459,0.032,0.027203
179,0.000336043,0.013,0.035157,0.031892,0.002420282,0.034,0.023386
180,0.000323406,0.01,0.036247,0.07268,0.002695078,0.035,0.030685
181,0.000322994,0.018,0.033398,0.083202,0.002678543,0.17400000000000002,0.025397
182,0.000304413,0.013,0.030609,0.077546,0.002414673,0.032,0.023219
183,0.000324055,0.016,0.030807,0.056647,0.002680384,0.035,0.027293
184,0.000334353,0.015,0.030962,0.084637,0.002834499,0.039,0.025499
185,0.000373313,0.018,0.037535,0.095979,0.003171292,0.41500000000000004,0.030424
186,0.000305096,0.013,0.028916,0.073426,0.002829589,0.033,0.024653
187,0.000300541,0.012,0.028027,0.081499,0.00267089,0.032,0.023644
188,0.000275655,0.012,0.025688,0.051422,0.002412589,0.248,0.02533
189,0.000285095,0.015,0.027153,0.051639,0.002540472,0.03,0.024239
190,0.000290441,0.01,0.026442,0.086767,0.002348556,0.03,0.024258
191,0.000292151,0.012,0.028333,0.083932,0.002496688,0.032,0.025876
192,0.00030887,0.016,0.029952,0.085389,0.002741188,0.033,0.026544
193,0.000296883,0.014,0.027962,0.028054,0.002416117,0.031,0.020692
194,0.000325401,0.015,0.030494,0.08918,0.002944953,0.034,0.026511
195,0.000329279,0.013,0.029338,0.078868,0.002953285,0.035,0.026271
196,0.000313024,0.054,0.030555,0.078808,0.002719907,0.034,0.025181
197,0.000324527,0.014,0.029246,0.087089,0.002903201,0.195,0.026703
198,0.000274699,0.01,0.025409,0.070573,0.002423099,0.028,0.021715
199,0.000313013,0.012,0.028795,0.035086,0.002383573,0.033,0.027548
200,0.000309195,0.011,0.030428,0.069887,0.002736322,0.353,0.027398
201,0.000295183,0.013,0.028324,0.078543,0.002647694,0.453,0.024713
202,0.000294224,0.016,0.027512,0.082344,0.0026263,0.298,0.018622
203,0.000290203,0.014,0.026934,0.030363,0.001929263,0.029,0.028667
204,0.000302909,0.012,0.028384,0.083251,0.002653647,0.033,0.027229
205,0.000330627,0.016,0.031207,0.032312,0.002927471,0.308,0.02697
206,0.000283704,0.015,0.025596,0.030049,0.002054934,0.029,0.024751
207,0.000331698,0.012,0.032135,0.086691,0.004704347,0.199,0.025975
208,0.000345802,0.019,0.030107,0.031261,0.002626164,0.037,0.022874
209,0.000316727,0.013,0.028846,0.089141,0.003082635,0.034,0.027512
210,0.000267264,0.009,0.024212,0.074705,0.002251592,0.031,0.022154
