problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
42,0.00181386,0.003,0.010922,0.039142017,23.023,0.009037
43,0.000907347,0.001,0.012398,0.040299938,0.044,0.007239
44,0.0134288,0.013,0.022493,0.131878447,0.111,0.047727
45,0.00195693,0.002,0.012468,0.029470352,3.219,0.008536
46,0.00237204,0.003,0.011235,0.182516445,0.16,0.102267
47,0.00393567,0.005,0.011549,0.108805738,0.15,0.205647
48,0.00476314,0.006,0.014487,0.150325578,0.183,0.365104
49,0.000569006,0.001,0.009412,0.016605342,0.076,0.007878
50,0.000657241,0.001,0.008209,0.015797235,0.315,0.006717
51,0.00110249,0.002,0.009408,0.034071068,0.053,0.009781
52,0.000811093,0.001,0.008902,0.030515148,0.098,0.009098
53,0.000640162,0.001,0.008485,0.013743042,0.159,0.007265
54,0.00869869,0.01,0.016901,0.189284476,0.124,0.064069
55,0.000727918,0.002,0.008813,0.018556876,0.105,0.009164
56,0.00261264,0.003,0.011572,0.15908447,0.092,0.055803
57,0.000832261,0.002,0.008498,0.031520954,0.07,0.007624
58,0.00112354,0.002,0.008165,0.032192951,1.355,0.009768
59,0.00439361,0.004,0.014091,0.184948266,0.138,0.076246
60,0.000673323,0.001,0.008108,0.006899235,0.10200000000000001,0.006922
61,0.0165652,0.017,0.02993,0.162737773,0.176,0.089384
62,0.00423827,0.005,0.011646,0.092445415,0.117,0.049504
63,0.00470529,0.005,0.01574,0.186448112,0.166,0.11517
64,0.000841062,0.002,0.012615,0.023123216,0.051000000000000004,0.007866
65,0.000491191,0.001,0.007954,0.013571923,0.076,0.006348
66,0.00234432,0.003,0.010021,0.148857893,0.16,0.125613
67,0.00954665,0.01,0.017723,0.179708502,0.18,0.141372
68,0.00437012,0.005,0.015688,0.145841883,0.216,0.090787
69,0.007492,0.009,0.017192,0.157739832,0.20500000000000002,0.127885
70,0.00522762,0.006,0.011071,0.1641477,0.101,0.035956
71,0.000767224,0.001,0.011807,0.03434228,0.043000000000000003,0.006644
72,0.000535073,0.002,0.006779,0.029368323,0.029,0.007871
73,0.000757764,0.001,0.009383,0.02965213,0.127,0.007292
74,0.00314498,0.003,0.010356,0.170241566,0.146,0.134094
75,0.000519135,0.001,0.007794,0.029422115,0.171,0.007146
76,0.0116668,0.013,0.019501,0.157643634,0.153,0.125073
77,0.000601064,0.001,0.007157,0.026563198,0.039,0.008738
78,0.000735969,0.002,0.010264,0.017069727,0.068,0.007162
79,0.0036992,0.004,0.011044,0.136968454,0.133,0.109283
80,0.000669174,0.001,0.007783,0.030389908,1.372,0.009046
81,0.00196222,0.003,0.008685,0.034953354,0.116,0.008755
82,0.00511918,0.006,0.013747,0.157795707,0.189,0.109445
83,0.00082109,0.001,0.008243,0.02740206,0.146,0.005848
84,0.0131132,0.016,0.023418,0.150808285,0.153,0.111011
85,0.00809325,0.008,0.015873,0.156220388,0.093,0.073098
86,0.000889305,0.002,0.009081,0.018704832,0.038,0.009008
87,0.00923365,0.01,0.019963,0.143283506,0.139,0.068802
88,0.00093585,0.001,0.010853,0.037383936,0.195,0.010081
89,0.00113283,0.002,0.008998,0.032673568,0.064,0.009068
90,0.000708327,0.002,0.009171,0.019473042,0.046,0.009398
91,0.00649933,0.007,0.023426,0.199699126,0.092,0.027536
92,0.00735391,0.008,0.017441,0.103282907,0.117,0.038737
93,0.00518674,0.006,0.012833,0.137836342,0.153,0.089631
94,0.0169514,0.016,0.02836,0.119554992,0.136,0.058979
95,0.00870691,0.008,0.017225,0.197025035,0.21,0.161333
96,0.00751843,0.008,0.01453,0.095649618,0.122,0.066299
97,0.00690821,0.007,0.013367,0.104454134,0.17300000000000001,0.069657
98,0.00532703,0.006,0.015111,0.182745226,0.154,0.046846
99,0.0106845,0.011,0.021676,0.127698352,0.14300000000000002,0.045029
100,0.000803106,0.002,0.007363,0.026930187,0.082,0.00724
101,0.00165426,0.002,0.009223,0.036974156,2.09,0.011427
102,0.0126849,0.013,0.011115,0.139877049,0.128,0.079932
103,0.00699122,0.008,0.017844,0.109509782,0.191,0.063246
104,0.000649102,0.001,0.01234,0.020777868,0.129,0.008424
105,0.00666698,0.006,0.013703,0.144513691,0.132,0.112408
106,0.00103691,0.001,0.00801,0.027812476,0.08,0.008112
107,0.00350263,0.004,0.009625,0.102796836,0.11,0.062777
108,0.00165656,0.002,0.009581,0.03456841,0.32,0.013909
109,0.00303769,0.004,0.009746,0.144814016,0.137,0.093337
110,0.0011308,0.002,0.011057,0.033813347,1.506,0.007952
111,0.0006393,0.001,0.009185,0.022245788,0.05,0.009523
112,0.00999345,0.011,0.021507,0.149427419,0.152,0.0651
113,0.0008745,0.002,0.009278,0.027929745,0.052000000000000005,0.005791
114,0.00794938,0.009,0.017225,0.151144705,0.185,0.105491
115,0.000496065,0.001,0.007789,0.016341466,1.557,0.007186
116,0.000709971,0.002,0.008704,0.014909995,0.108,0.008385
117,0.00146983,0.002,0.008909,0.029803442,0.126,0.007951
118,0.00606422,0.007,0.013602,0.139714258,0.155,0.093063
119,0.00159442,0.002,0.008422,0.029937294,0.054,0.008706
120,0.00153057,0.002,0.008492,0.029820508,0.06,0.00836
121,0.000764147,0.001,0.006275,0.02494357,0.07,0.006962
122,0.00974664,0.01,0.013797,0.159138175,0.107,0.060968
123,0.0164745,0.016,0.026814,0.129396153,0.164,0.061553
124,0.000715798,0.001,0.007855,0.018829599,0.033,0.007557
125,0.00076878,0.001,0.007557,0.030313944,0.051000000000000004,0.006636
126,0.00901991,0.01,0.018716,0.123150093,0.11800000000000001,0.06728
127,0.000629372,0.002,0.010104,0.017977827,0.069,0.00997
128,0.00224212,0.003,0.012067,0.180892908,0.191,0.093832
129,0.00887972,0.009,0.023759,0.144232108,0.125,0.057052
130,0.00277333,0.003,0.012358,0.165496636,0.18,0.047418
131,0.00356486,0.004,0.012096,0.115016135,0.14200000000000002,0.05235
132,0.00864669,0.008,0.01775,0.105527175,0.122,0.071447
133,0.000720751,0.001,0.00837,0.031489458,0.069,0.006684
134,0.000681763,0.001,0.008604,0.017353672,0.06,0.007126
135,0.000648565,0.001,0.008539,0.027859902,0.031,0.008429
136,0.00242426,0.003,0.010572,0.148979416,0.152,0.075392
137,0.000497263,0.001,0.008381,0.016390561,0.054,0.009011
138,0.00245018,0.003,0.01243,0.158250232,0.162,0.111872
139,0.000705476,0.001,0.011241,0.022515984,0.027,0.007938
140,0.000792651,0.002,0.006778,0.024384659,0.041,0.008875
141,0.000705702,0.002,0.009514,0.015540782,0.031,0.006223
142,0.000697552,0.001,0.010947,0.028352772,0.056,0.007152
143,0.000522672,0.001,0.006652,0.01389835,0.066,0.00686
144,0.00877193,0.01,0.014952,0.097896917,0.123,0.052498
145,0.0157655,0.016,0.027118,0.193767193,11.293000000000001,0.679447
146,0.0169294,0.017,0.029112,0.086014429,0.16,0.058031
147,0.00519634,0.006,0.024439,0.161193874,17.318,0.100781
148,0.00151385,0.003,0.008396,0.030490083,0.054,0.008776
149,0.0190055,0.019,0.034448,0.187308551,0.231,0.150334
150,0.000731706,0.002,0.009711,0.020454119,0.047,0.007904
151,0.00241273,0.003,0.012966,0.138896269,0.149,0.106526
152,0.0144792,0.015,0.021053,0.145257594,0.217,0.060599
153,0.000734401,0.002,0.008006,0.033928385,0.052000000000000005,0.010117
154,0.000654159,0.001,0.008948,0.018024128,0.094,0.006716
155,0.00526489,0.005,0.01196,0.099106799,0.101,0.056393
156,0.00410545,0.005,0.011206,0.097904143,0.121,0.033423
157,0.000548192,0.001,0.008262,0.016209089,0.066,0.00853
158,0.000701928,0.002,0.00733,0.014149582,0.1,0.007779
159,0.000741177,0.001,0.009811,0.032512807,11.648,0.011607
160,0.000922489,0.001,0.008928,0.029395239,0.067,0.008012
161,0.000659947,0.001,0.009336,0.01610557,0.037,0.007268
162,0.000669742,0.001,0.010213,0.016624765,0.082,0.006195
163,0.000598598,0.001,0.009085,0.028627247,0.075,0.007277
164,0.000667384,0.001,0.008864,0.031047422,0.058,0.006026
165,0.00422024,0.005,0.011774,0.118689017,0.17200000000000001,0.066616
166,0.00130699,0.001,0.0066,0.023313138,0.168,0.009477
167,0.00293637,0.003,0.010959,0.124243107,0.08600000000000001,0.028701
168,0.00165457,0.002,0.009215,0.035452293,4.753,0.008921
169,0.0033183,0.004,0.013007,0.125949185,0.149,0.053642
170,0.0191083,0.009,0.032094,0.101153874,0.13,0.049092
171,0.000534159,0.001,0.006823,0.00639153,0.066,0.007474
172,0.00274802,0.003,0.010894,0.103302533,0.117,0.063855
173,0.0190547,0.019,0.032889,0.178268474,0.162,0.087503
174,0.00188094,0.002,0.010494,0.036385619,0.053,0.007879
175,0.000705747,0.002,0.009931,0.031315902,0.062,0.009484
176,0.0131241,0.014,0.021369,0.169996538,0.198,0.125757
177,0.0152572,0.015,0.025139,0.143818384,0.138,0.056697
178,0.009255,0.01,0.017966,0.19291442,0.163,0.078305
179,0.00303316,0.004,0.010163,1.517346856,0.122,0.052173
180,0.014214,0.014,0.024577,0.086555865,0.109,0.045313
181,0.00122895,0.002,0.011859,0.019419824,0.067,0.007956
182,0.000721122,0.002,0.009099,0.016048004,0.053,0.008245
183,0.000509339,0.001,0.008825,0.016057128,0.043000000000000003,0.009183
184,0.000518477,0.001,0.007902,0.014265026,0.067,0.006968
185,0.000543051,0.001,0.007152,0.029520591,0.042,0.007998
186,0.00215338,0.003,0.013903,0.047850536,0.16,0.010205
187,0.00138977,0.002,0.008325,0.025464036,0.11,0.008843
188,0.00257392,0.004,0.011737,0.144073953,0.14,0.073138
189,0.0103895,0.011,0.021369,0.128608734,0.122,0.072383
190,0.000750018,0.001,0.009768,0.031739792,3.5020000000000002,0.008782
191,0.00202203,0.002,0.009872,0.149141034,0.10300000000000001,0.053943
192,0.0043198,0.005,0.010584,0.126888036,0.134,0.088049
193,0.000489221,0.001,0.007078,0.008765626,0.085,0.008572
194,0.000506367,0.001,0.007985,0.006744049,0.092,0.009321
195,0.000881374,0.001,0.009336,0.032674393,0.162,0.008231
196,0.00829043,0.008,0.014807,0.131560015,0.139,0.125768
197,0.00564435,0.007,0.014991,0.19220602,0.17200000000000001,0.151122
198,0.0033746,0.004,0.013833,0.128733886,0.133,0.082217
199,0.000673742,0.002,0.010644,0.019362504,0.073,0.006488
200,0.0079663,0.008,0.018739,0.127383266,0.16,0.092139
201,0.000482256,0.001,0.006976,0.006237073,0.031,0.006774
202,0.000539364,0.002,0.008949,0.016097993,0.067,0.007912
203,0.00142812,0.002,0.007909,0.031268775,0.259,0.009468
204,0.000542939,0.002,0.008007,0.014085548,0.043000000000000003,0.006102
205,0.00232003,0.003,0.010151,0.167707127,0.192,0.150023
206,0.00193083,0.003,0.012798,0.031117882,0.054,0.011774
207,0.000493431,0.001,0.007266,0.027261527,0.058,0.007063
208,0.004104,0.11,0.012074,0.161013768,6.702,0.141773
209,0.00884643,0.01,0.018603,0.124788847,0.159,0.076355
210,0.00287277,0.004,0.009462,0.116305049,0.145,0.08377
