problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
73,0.000280595,0.001,0.02073,0.01773,0.001840147,0.014,0.000778
74,0.000285838,0.002,0.020153,0.006623,0.001754075,0.014,0.002208
75,0.00036289,0.002,0.024047,0.015962,0.001934423,0.021,0.001075
76,0.000315834,0.002,0.021848,0.008735,0.001900784,0.027,0.000885
77,0.000305045,0.002,0.020134,0.0128,0.001885332,0.016,0.000837
78,0.000256347,0.001,0.016838,0.016658,0.001457531,0.014,0.000693
79,0.000263246,0.001,0.017154,0.004961,0.001705878,0.013000000000000001,0.000717
80,0.000293012,0.001,0.020544,0.008952,0.001692838,0.03,0.004222
81,0.000322063,0.001,0.020684,0.011398,0.001990842,0.022,0.000981
82,0.000291612,0.002,0.020665,0.015901,0.002144172,0.074,0.000875
83,0.000248164,0.001,0.018243,0.005533,0.001419197,0.014,0.001931
84,0.000292789,0.001,0.018715,0.013324,0.001628206,0.012,0.003261
85,0.000332192,0.002,0.024405,0.01721,0.002164723,0.018000000000000002,0.00098
86,0.000276421,0.002,0.018348,0.038923,0.001726405,0.014,0.000938
87,0.000336556,0.002,0.023342,0.015357,0.002006221,0.017,0.002045
88,0.000336076,0.002,0.023006,0.012266,0.002184107,0.016,0.000977
89,0.000325284,0.002,0.021875,0.007469,0.001861249,0.024,0.000897
90,0.000283675,0.001,0.020282,0.013054,0.001879142,0.014,0.000813
91,0.000305852,0.002,0.0218,0.011863,0.002364287,0.016,0.000852
92,0.000274166,0.001,0.019736,0.011776,0.00165597,0.015,0.000765
93,0.000329643,0.002,0.022216,0.010239,0.001993984,0.015,0.002747
94,0.000323265,0.001,0.021716,0.010951,0.001877748,0.018000000000000002,0.001632
95,0.000318132,0.001,0.018634,0.009826,0.001678057,0.015,0.002821
96,0.000289503,0.001,0.018425,0.009481,0.001710867,0.013000000000000001,0.000798
97,0.000265865,0.001,0.017413,0.012833,0.001564785,0.011,0.001575
98,0.000270306,0.002,0.017586,0.005818,0.001493259,0.033,0.000807
99,0.000338268,0.002,0.020925,0.00857,0.002336205,0.015,0.00094
100,0.000358241,0.002,0.023619,0.0166,0.002121796,0.023,0.00104
101,0.000256843,0.001,0.017351,0.009463,0.0016787,0.014,0.001168
102,0.000276827,0.001,0.01909,0.021324,0.001584242,0.013000000000000001,0.002208
103,0.000326225,0.002,0.023989,0.008418,0.001841346,0.018000000000000002,0.002167
104,0.000265785,0.001,0.018049,0.012519,0.001534817,0.067,0.000768
105,0.000319288,0.001,0.022272,0.012034,0.002099237,0.017,0.000917
106,0.000292896,0.001,0.022914,0.021117,0.001741601,0.016,0.000834
107,0.00024771,0.001,0.017284,0.011048,0.001461326,0.013000000000000001,0.000982
108,0.000258547,0.001,0.016641,0.007667,0.001559437,0.015,0.001546
109,0.000303372,0.001,0.019571,0.021081,0.001718818,0.042,0.000829
110,0.000287707,0.002,0.019374,0.011807,0.001653322,0.014,0.000806
111,0.000321284,0.002,0.022357,0.013737,0.001745876,0.015,0.000925
112,0.000352477,0.001,0.0248,0.01933,0.001876487,0.029,0.001061
113,0.0003423,0.002,0.023285,0.013965,0.001917204,0.017,0.000978
114,0.000251593,0.001,0.016202,0.009973,0.00161284,0.014,0.000688
115,0.00031591,0.001,0.021218,0.016596,0.001792285,0.015,0.001741
116,0.000299523,0.002,0.019836,0.010554,0.001708132,0.021,0.00086
117,0.000320335,0.001,0.022133,0.008277,0.002069901,0.016,0.000935
118,0.00026763,0.002,0.018035,0.015979,0.001539907,0.014,0.003154
119,0.000261832,0.002,0.015685,0.007545,0.001648465,0.017,0.001515
120,0.000275332,0.002,0.017763,0.009284,0.001767607,0.014,0.000806
121,0.00026197,0.002,0.017774,0.009145,0.001500904,0.018000000000000002,0.001109
122,0.000310136,0.002,0.0195,0.017572,0.001850219,0.019,0.000901
123,0.00028997,0.002,0.019142,0.01269,0.001573348,0.014,0.000827
124,0.000323552,0.002,0.022284,0.015055,0.001805418,0.016,0.000884
125,0.00035947,0.002,0.023733,0.011163,0.002203268,0.022,0.001
126,0.000363641,0.002,0.026157,0.009865,0.002121378,0.024,0.001029
127,0.000302561,0.002,0.019753,0.016798,0.001898778,0.019,0.000888
128,0.000293614,0.002,0.019784,0.017535,0.001801135,0.021,0.000767
129,0.000128413,0.001,0.014839,0.007995,0.008174198,0.013000000000000001,0.002449
130,0.000302913,0.002,0.020239,0.018381,0.002772943,0.027,0.000898
131,0.000302389,0.001,0.020004,0.008807,0.001944506,0.021,0.001131
132,0.000278319,0.001,0.018921,0.012018,0.001980573,0.02,0.000796
133,0.000271457,0.002,0.018413,0.026072,0.00160032,0.012,0.000726
134,0.000321264,0.001,0.020755,0.011364,0.001852845,0.014,0.000896
135,0.000252165,0.001,0.01727,0.009192,0.001328825,0.015,0.001499
136,0.000293452,0.002,0.020643,0.013306,0.001712191,0.015,0.000814
137,0.000338364,0.002,0.022812,0.021881,0.001811785,0.015,0.000929
138,0.000232947,0.001,0.014467,0.011237,0.001265635,0.011,0.000721
139,0.000289455,0.002,0.02186,0.018349,0.002262334,0.017,0.001025
140,0.000253157,0.002,0.017663,0.016024,0.001412602,0.013000000000000001,0.000693
141,0.000164294,0.001,0.019098,0.013424,0.002338611,0.016,0.000836
142,0.000319427,0.001,0.021632,0.020585,0.00192052,0.017,0.000902
143,0.000264985,0.002,0.017959,0.01152,0.001811686,0.013000000000000001,0.000782
144,0.000337415,0.002,0.022527,0.01478,0.002240328,0.017,0.000979
145,0.00031579,0.002,0.020555,0.019085,0.002148177,0.015,0.002368
146,0.00030914,0.001,0.020407,0.009795,0.001812055,0.043000000000000003,0.0015
147,0.000276085,0.002,0.01756,0.01509,0.001568168,0.028,0.000767
148,0.000262053,0.002,0.018575,0.008075,0.001757129,0.013000000000000001,0.001886
149,0.000306839,0.001,0.020503,0.012797,0.001692456,0.021,0.003006
150,0.000321552,0.002,0.021859,0.008273,0.002091434,0.017,0.000908
151,0.000309271,0.002,0.019796,0.008402,0.001804004,0.014,0.000854
152,0.000300211,0.002,0.019777,0.016636,0.001634018,0.014,0.000859
153,0.000292828,0.002,0.02001,0.01256,0.001631196,0.016,0.000792
154,0.000293211,0.002,0.021129,0.02053,0.001558385,0.019,0.000799
155,0.000313234,0.001,0.020928,0.00951,0.001765042,0.017,0.002335
156,0.000314611,0.002,0.023084,0.010786,0.001798177,0.028,0.000912
157,0.000331722,0.001,0.021791,0.024238,0.001916158,0.015,0.00256
158,0.000268776,0.001,0.020115,0.037365,0.001511909,0.016,0.001575
159,0.00024915,0.001,0.014188,0.011578,0.00143983,0.01,0.001484
160,0.00030971,0.002,0.019683,0.010584,0.001681396,0.029,0.000912
161,0.000325009,0.002,0.023517,0.014149,0.001794842,0.063,0.000914
162,0.000319399,0.002,0.022095,0.014766,0.00202418,0.017,0.000931
163,0.000286383,0.001,0.019861,0.013117,0.001662391,0.02,0.000847
164,0.000272794,0.002,0.020225,0.01923,0.001628906,0.017,0.000773
165,0.000289372,0.001,0.019324,0.012873,0.001611375,0.017,0.003867
166,0.000305549,0.002,0.018456,0.008502,0.00166701,0.02,0.001639
167,0.000288528,0.001,0.018859,0.006726,0.001754375,0.016,0.000838
168,0.000316586,0.002,0.0196,0.020278,0.001707139,0.013000000000000001,0.00315
169,0.000309027,0.002,0.021582,0.01491,0.001837678,0.024,0.000856
170,0.000285837,0.001,0.020837,0.010638,0.001625813,0.035,0.001082
171,0.000324404,0.001,0.022837,0.007649,0.001980256,0.016,0.000908
172,0.000301552,0.001,0.021214,0.013133,0.002447585,0.028,0.00089
173,0.000303072,0.001,0.019714,0.014861,0.002071059,0.019,0.000859
174,0.000328287,0.001,0.021578,0.014246,0.001859576,0.018000000000000002,0.000904
175,0.000266358,0.003,0.017273,0.010964,0.001722566,0.015,0.005138
176,0.000298042,0.002,0.019057,0.006721,0.001591701,0.022,0.000842
177,0.000263053,0.002,0.017135,0.008938,0.001505786,0.019,0.002385
178,0.000275727,0.001,0.017634,0.012289,0.001538618,0.012,0.000811
179,0.000279523,0.002,0.019344,0.00997,0.001515705,0.114,0.000788
180,0.00031326,0.002,0.022034,0.020906,0.002010635,0.017,0.000856
181,0.000245626,0.001,0.016447,0.011937,0.001523636,0.015,0.000737
182,0.000284681,0.002,0.016755,0.00687,0.001560357,0.018000000000000002,0.00081
183,0.000310772,0.002,0.021768,0.02164,0.001748593,0.021,0.000886
184,0.000306737,0.002,0.021851,0.017171,0.001852245,0.026000000000000002,0.000889
185,0.000259447,0.001,0.017376,0.01217,0.001395779,0.012,0.001523
186,0.000273793,0.001,0.018052,0.009814,0.001490019,0.014,0.000852
187,0.000290939,0.002,0.019667,0.013422,0.001855357,0.015,0.0008
188,0.000276549,0.001,0.017954,0.010671,0.001480568,0.012,0.002727
189,0.000261047,0.001,0.017912,0.010142,0.001409702,0.013000000000000001,0.001034
190,0.000269191,0.001,0.018921,0.012539,0.001668484,0.013000000000000001,0.0008
191,0.00024932,0.001,0.016714,0.012192,0.001354197,0.016,0.001137
192,0.000338786,0.002,0.020846,0.018029,0.001895667,0.015,0.002672
193,0.000318926,0.002,0.020709,0.014047,0.00187786,0.015,0.002515
194,0.000271174,0.002,0.017751,0.011223,0.001621707,0.014,0.002108
195,0.000328005,0.002,0.024801,0.015532,0.001905514,0.041,0.000984
196,0.000302745,0.001,0.019478,0.015747,0.001664798,0.015,0.00277
197,0.000280255,0.001,0.017639,0.012946,0.001559258,0.011,0.000855
198,0.000290811,0.002,0.020211,0.013976,0.00166551,0.015,0.000793
199,0.000427441,0.002,0.01706,0.018257,0.016193157,0.014,0.000723
200,0.0003306,0.002,0.022926,0.00842,0.002214574,0.019,0.00306
201,0.000299594,0.002,0.018867,0.010286,0.002119155,0.013000000000000001,0.002043
202,0.000288605,0.001,0.019554,0.011557,0.001761419,0.113,0.000886
203,0.000322202,0.002,0.020915,0.013823,0.00231744,0.019,0.000906
204,0.000326011,0.002,0.019645,0.015902,0.00183821,0.013000000000000001,0.004233
205,0.000342688,0.002,0.021687,0.011479,0.0021684,0.019,0.000982
206,0.000303179,0.001,0.018849,0.0142,0.001640099,0.017,0.000847
207,0.00031913,0.002,0.02327,0.021028,0.002036309,0.017,0.000917
208,0.00031266,0.001,0.021262,0.015434,0.001780236,0.018000000000000002,0.000886
209,0.000320354,0.002,0.020907,0.010624,0.001763321,0.039,0.000862
210,0.000349125,0.002,0.024425,0.015803,0.002567127,0.018000000000000002,0.004023
