problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
42,0.00227111,0.003,0.01584,0.017791351,0.099,0.009431
43,0.00306962,0.004,0.021651,0.025580395,0.131,0.014563
44,0.0028348,0.003,0.024832,0.02989416,0.16,0.018577
45,0.00313862,0.004,0.02622,0.027944615,0.139,0.01814
46,0.00283704,0.004,0.022652,0.025495799,0.161,0.014986
47,0.00305723,0.004,0.02321,0.03234021,0.146,0.019363
48,0.00338896,0.004,0.017458,0.019222712,0.099,0.015838
49,0.00186908,0.003,0.017602,0.026341584,0.114,0.012343
50,0.00284859,0.004,0.017994,0.023403813,0.11,0.011794
51,0.00273151,0.004,0.018756,0.022726459,0.131,0.02328
52,0.00345798,0.005,0.018889,0.021853686,0.124,0.015424
53,0.0025224,0.003,0.018615,0.024446463,0.124,0.010898
54,0.00274578,0.005,0.019785,0.027868069,0.136,0.014373
55,0.00331632,0.004,0.019164,0.029356734,0.124,0.016004
56,0.00285417,0.005,0.020133,0.022325878,0.122,0.018099
57,0.00312966,0.004,0.018614,0.025173505,0.14300000000000002,0.016701
58,0.00348694,0.005,0.02293,0.024937948,0.12,0.014451
59,0.00194772,0.003,0.018143,0.022845727,0.14300000000000002,0.015455
60,0.0030206,0.004,0.021177,0.021512444,0.133,0.012742
61,0.0027059,0.004,0.024247,0.028784017,0.161,0.014978
62,0.00269171,0.004,0.020378,0.02492606,0.11800000000000001,0.013066
63,0.00323676,0.005,0.026405,0.02838749,0.156,0.020954
64,0.00319827,0.004,0.021671,0.032732206,0.149,0.01745
65,0.00287912,0.004,0.021283,0.026332208,0.123,0.013961
66,0.002951,0.004,0.023675,0.026580054,0.139,0.013687
67,0.00309558,0.004,0.016487,0.018730101,0.109,0.010485
68,0.00324826,0.005,0.022718,0.028572451,0.14100000000000001,0.016272
69,0.00279008,0.004,0.020484,0.022517714,0.132,0.013766
70,0.00300871,0.005,0.022282,0.026072079,0.157,0.014414
71,0.00286917,0.004,0.017532,0.021011843,0.126,0.011644
72,0.0032597,0.004,0.021547,0.025018995,0.135,0.01078
73,0.00415645,0.006,0.020622,0.024277278,0.108,0.014187
74,0.00269279,0.003,0.019609,0.021922983,0.111,0.013206
75,0.00251217,0.004,0.023401,0.024526973,0.14400000000000002,0.016161
76,0.00276822,0.003,0.017581,0.021987453,0.12,0.012373
77,0.00298329,0.004,0.020953,0.026182641,0.14300000000000002,0.014033
78,0.0028052,0.004,0.020966,0.024809971,0.155,0.014617
79,0.00301007,0.005,0.019643,0.025580305,0.10300000000000001,0.015572
80,0.00119085,0.003,0.019762,0.024708134,0.117,0.016381
81,0.00267463,0.003,0.020174,0.023237039,0.121,0.013068
82,0.00272679,0.004,0.018972,0.019575687,0.128,0.010641
83,0.00301752,0.004,0.019799,0.027726788,0.127,0.013555
84,0.00343246,0.005,0.022484,0.026888469,0.178,0.019677
85,0.0026954,0.004,0.018896,0.024268729,0.139,0.01414
86,0.0012198,0.004,0.01911,0.024292816,0.14100000000000001,0.012685
87,0.00271003,0.003,0.016893,0.02312035,0.108,0.011402
88,0.00248518,0.004,0.021451,0.023161209,0.135,0.012022
89,0.00294472,0.004,0.0236,0.032369434,0.157,0.018303
90,0.00280212,0.004,0.02743,0.030325491,0.148,0.014084
91,0.00292519,0.004,0.022122,0.026468567,0.148,0.016037
92,0.00328761,0.004,0.01917,0.019648738,0.10400000000000001,0.012523
93,0.00325972,0.004,0.023715,0.028409144,0.148,0.015637
94,0.00289306,0.005,0.026237,0.029239664,0.152,0.017362
95,0.00330012,0.005,0.01917,0.024578656,0.131,0.013336
96,0.00280209,0.004,0.024738,0.027598526,0.15,0.017354
97,0.00299654,0.004,0.021283,0.02459559,0.137,0.017955
98,0.00284539,0.005,0.023733,0.028950232,0.193,0.01745
99,0.00348129,0.005,0.020706,0.029377327,0.126,0.014142
100,0.002957,0.003,0.015743,0.016906181,0.10200000000000001,0.01079
101,0.00277114,0.004,0.019062,0.021301466,0.121,0.011693
102,0.002464,0.003,0.015262,0.017051129,0.111,0.014262
103,0.0026822,0.004,0.022216,0.024528657,0.125,0.015725
104,0.00284763,0.003,0.022934,0.024784047,0.126,0.011577
105,0.00273809,0.004,0.020226,0.023380965,0.11,0.012087
106,0.000730507,0.002,0.018175,0.023382554,0.128,0.014053
107,0.00345232,0.004,0.021623,0.026427676,0.127,0.012857
108,0.00304594,0.004,0.025193,0.026574662,0.146,0.013038
109,0.00257855,0.003,0.022367,0.029847881,0.154,0.01245
110,0.00268991,0.004,0.018957,0.02458853,0.11900000000000001,0.014762
111,0.00301453,0.005,0.02323,0.026148512,0.153,0.017479
112,0.00278971,0.005,0.022301,0.023214803,0.202,0.018256
113,0.00507705,0.006,0.02154,0.024817604,0.125,0.015074
114,0.00259828,0.004,0.024432,0.026963246,0.16,0.013492
115,0.00281199,0.003,0.021081,0.024001817,0.138,0.013476
116,0.00126965,0.002,0.017204,0.021004585,0.108,0.013066
117,0.00318777,0.005,0.023236,0.02686701,0.133,0.016416
118,0.0028274,0.004,0.01851,0.02160817,0.116,0.015242
119,0.00296407,0.004,0.018138,0.022034472,0.123,0.016876
120,0.00268111,0.003,0.019396,0.024439197,0.11800000000000001,0.013064
121,0.0028382,0.004,0.019014,0.021648376,0.132,0.013108
122,0.00283167,0.005,0.024218,0.025028973,0.14300000000000002,0.015081
123,0.00251251,0.004,0.021452,0.024533518,0.11800000000000001,0.011504
124,0.00287758,0.004,0.018892,0.028064748,0.127,0.012224
125,0.00301168,0.005,0.023036,0.025754019,0.14200000000000002,0.012131
126,0.00252387,0.004,0.02,0.023533297,0.13,0.012681
127,0.000800328,0.002,0.018965,0.021891279,0.127,0.012195
128,0.00255677,0.004,0.019385,0.023317999,0.148,0.018948
129,0.00284613,0.004,0.024409,0.025266342,0.14300000000000002,0.015215
130,0.00291824,0.004,0.018966,0.024904049,0.15,0.012822
131,0.00280834,0.004,0.021906,0.023332065,0.121,0.013051
132,0.000798088,0.002,0.017803,0.023398289,0.152,0.012472
133,0.00283814,0.004,0.025569,0.028390735,0.154,0.014465
134,0.00256812,0.004,0.018896,0.019478783,0.113,0.016524
135,0.00485916,0.005,0.021302,0.02255471,0.124,0.01382
136,0.00261226,0.004,0.023117,0.027484479,0.165,0.015685
137,0.00258161,0.004,0.018083,0.021985899,0.1,0.010626
138,0.00298011,0.004,0.021635,0.030954093,0.129,0.013518
139,0.00315206,0.004,0.024307,0.024860148,0.164,0.012803
140,0.00264735,0.005,0.024632,0.028379406,0.14100000000000001,0.021232
141,0.00276428,0.005,0.020257,0.023401179,0.139,0.01499
142,0.00236622,0.003,0.015675,0.017953986,0.114,0.010823
143,0.00274923,0.004,0.01857,0.027420361,0.115,0.012065
144,0.00317949,0.004,0.0197,0.028611395,0.134,0.014696
145,0.00268822,0.004,0.022477,0.023562585,0.128,0.009565
146,0.002462,0.003,0.020611,0.027224724,0.124,0.013148
147,0.00325364,0.003,0.017819,0.026307829,0.11800000000000001,0.012242
148,0.00304822,0.005,0.022283,0.026374488,0.189,0.016417
149,0.00274424,0.004,0.017823,0.020815023,0.111,0.01542
150,0.00296202,0.004,0.021864,0.025610426,0.11900000000000001,0.011618
151,0.00304531,0.005,0.020987,0.022918776,0.124,0.015148
152,0.00271144,0.004,0.021431,0.022548202,0.129,0.015227
153,0.0027373,0.004,0.020375,0.025195876,0.136,0.012897
154,0.00315204,0.004,0.026856,0.030561967,0.17500000000000002,0.013067
155,0.00265371,0.004,0.020535,0.027065654,0.138,0.016484
156,0.00244429,0.004,0.018713,0.019793352,0.11900000000000001,0.012667
157,0.00308333,0.004,0.022111,0.027888682,0.109,0.010642
158,0.00249057,0.003,0.016277,0.019486748,0.1,0.013161
159,0.00272659,0.004,0.02093,0.02218598,0.11800000000000001,0.01689
160,0.00248719,0.003,0.016381,0.016219056,0.099,0.01141
161,0.00327463,0.005,0.018434,0.021924964,0.11800000000000001,0.010963
162,0.00292998,0.004,0.022873,0.027311486,0.157,0.014988
163,0.00265181,0.003,0.022032,0.023642116,0.14300000000000002,0.011645
164,0.00278959,0.003,0.015965,0.024338844,0.135,0.012911
165,0.00308958,0.004,0.022481,0.029162851,0.14400000000000002,0.015394
166,0.00337808,0.004,0.018413,0.02067273,0.1,0.012068
167,0.00286884,0.005,0.017839,0.022337992,0.122,0.015243
168,0.00296719,0.004,0.01971,0.024010239,0.131,0.017986
169,0.00265984,0.004,0.01985,0.020857608,0.14100000000000001,0.014616
170,0.00254334,0.003,0.019076,0.025594092,0.116,0.017561
171,0.00272644,0.004,0.021716,0.023250054,0.134,0.013833
172,0.0029258,0.004,0.019747,0.033955457,0.135,0.013357
173,0.00308053,0.004,0.024139,0.028356269,0.153,0.014316
174,0.00330026,0.004,0.019491,0.023169531,0.133,0.012419
175,0.00312735,0.004,0.020594,0.023688467,0.129,0.018663
176,0.00263107,0.004,0.021817,0.02762177,0.14300000000000002,0.012966
177,0.00273162,0.004,0.019541,0.024093436,0.122,0.011428
178,0.00279755,0.005,0.022946,0.028993336,0.14400000000000002,0.016223
179,0.00276799,0.004,0.020758,0.02827853,0.135,0.014932
180,0.00291276,0.004,0.022218,0.026614653,0.116,0.011597
181,0.00315869,0.004,0.022738,0.024357944,0.157,0.013647
182,0.00267934,0.004,0.021222,0.025268122,0.121,0.012352
183,0.00111325,0.001,0.014318,0.020086334,0.11,0.012761
184,0.00248601,0.003,0.015962,0.017946592,0.116,0.016337
185,0.00276771,0.004,0.023163,0.023809221,0.133,0.014921
186,0.00271118,0.003,0.022246,0.023825902,0.149,0.013988
187,0.00308629,0.004,0.026902,0.02915022,0.14300000000000002,0.013072
188,0.00266853,0.004,0.019158,0.024606264,0.132,0.013227
189,0.00293799,0.004,0.01981,0.02360745,0.13,0.012508
190,0.00333736,0.005,0.017468,0.018303265,0.105,0.011654
191,0.00309726,0.005,0.021959,0.02520573,0.131,0.017811
192,0.0030423,0.004,0.020865,0.0218431,0.115,0.016168
193,0.00267193,0.004,0.02356,0.028979485,0.184,0.013931
194,0.00284387,0.004,0.02149,0.02326517,0.133,0.014291
195,0.00279817,0.004,0.023121,0.024877504,0.147,0.014378
196,0.00274387,0.004,0.022669,0.023658959,0.137,0.01105
197,0.00346545,0.005,0.017911,0.01962546,0.114,0.013808
198,0.00177771,0.003,0.019852,0.021771037,0.112,0.01211
199,0.00305887,0.005,0.023395,0.02396182,0.128,0.015506
200,0.00247821,0.003,0.020457,0.025141819,0.14400000000000002,0.014943
201,0.00333074,0.004,0.01908,0.020915734,0.111,0.010451
202,0.00284792,0.003,0.023523,0.026162984,0.167,0.016045
203,0.00287936,0.004,0.021176,0.022631572,0.115,0.012101
204,0.00272891,0.004,0.021905,0.023080469,0.14,0.014662
205,0.00321793,0.005,0.022806,0.02812577,0.125,0.016273
206,0.00321549,0.004,0.022415,0.025538419,0.125,0.015013
207,0.00251806,0.004,0.020645,0.023757125,0.163,0.019311
208,0.00287419,0.004,0.023427,0.028509306,0.161,0.021384
209,0.00259907,0.003,0.020005,0.021224852,0.11800000000000001,0.009765
210,0.00257931,0.003,0.019447,0.02979001,0.139,0.014616
