problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
53,0.0737049,0.074,0.111301,0.156843942,0.276,0.089393
54,0.0591274,0.06,0.083795,0.135982823,0.209,0.086206
55,0.0629745,0.063,0.096272,0.112367572,0.213,0.066924
56,0.0443316,0.046,0.065865,0.116517666,0.198,0.088527
57,0.0429818,0.044,0.068517,0.13463805,0.23900000000000002,0.068506
58,0.0382604,0.039,0.061624,0.128569059,0.234,0.066321
59,0.239971,0.241,0.421496,0.171278271,0.292,0.081636
60,0.0127444,0.013,0.025821,0.122907154,0.222,0.077113
61,0.0176187,0.019,0.0356,0.159002226,0.274,0.09822
62,0.0438269,0.043,0.072951,0.127238514,0.229,0.057
63,0.0641817,0.067,0.117198,0.102726623,0.20800000000000002,0.050939
64,0.0118293,0.012,0.025375,0.144723864,0.256,0.071303
65,0.059307,0.06,0.093685,0.163231642,0.23900000000000002,0.074091
66,0.013081,0.014,0.029524,0.142543483,0.28600000000000003,0.085557
67,0.0622936,0.062,0.093361,0.148873288,0.242,0.073058
68,0.0561545,0.056,0.085811,0.136466264,0.27,0.078799
69,0.0924908,0.091,0.157585,0.115160634,0.23700000000000002,0.063545
70,0.0144197,0.016,0.02874,0.153407608,0.28,0.087173
71,0.0121859,0.012,0.022425,0.12479304,0.216,0.074691
72,0.0996566,0.098,0.162819,0.109673406,0.22,0.084135
73,0.0614446,0.062,0.088923,0.131523769,0.221,0.088474
74,0.0174088,0.018,0.030049,0.129311933,0.23500000000000001,0.092046
75,0.0105542,0.012,0.024332,0.131717668,0.40900000000000003,0.086912
76,0.0421047,0.043,0.064605,0.132027715,0.225,0.066532
77,0.0107728,0.012,0.024881,0.118352917,0.21,0.06601
78,0.0724515,0.073,0.104602,0.151655817,0.22,0.099047
79,0.10814,0.105,0.196296,0.115748445,0.224,0.072376
80,0.059209,0.062,0.086929,0.13738948,0.227,0.071992
81,0.0479201,0.048,0.074183,0.140291776,0.246,0.078267
82,0.0145716,0.014,0.026114,0.139922926,0.223,0.074194
83,0.0149038,0.015,0.030452,0.136287335,0.249,0.080306
84,0.0136477,0.015,0.026543,0.111675798,0.213,0.082892
85,0.0566636,0.056,0.092848,0.112554609,0.228,0.075976
86,0.0184185,0.018,0.030429,0.124053762,0.22,0.068215
87,0.0137185,0.014,0.02467,0.129576636,0.202,0.072304
88,0.0532257,0.054,0.082144,0.138116896,0.215,0.067156
89,0.0481246,0.048,0.074659,0.152692563,0.266,0.087818
90,0.154375,0.149,0.282316,0.125573394,0.232,0.071996
91,0.0161983,0.017,0.031919,0.166140962,0.289,0.078177
92,0.0384065,0.039,0.062511,0.106968328,0.20600000000000002,0.05989
93,0.560922,0.534,1.08368,0.124617605,0.252,0.068441
94,0.0147174,0.016,0.032157,0.189242244,0.277,0.140351
95,0.104872,0.104,0.181287,0.148252766,0.281,0.083909
96,0.0402369,0.04,0.068402,0.236536656,0.223,0.084856
97,0.0124874,0.014,0.025727,0.13071935,0.225,0.061206
98,0.0388583,0.039,0.062032,0.110526876,0.193,0.059237
99,0.367961,0.355,0.648149,0.166163668,0.308,0.092024
100,0.0301727,0.03,0.047074,0.286903114,0.197,0.079966
101,0.0487357,0.049,0.073544,0.1377204,0.252,0.080546
102,0.0140235,0.016,0.030239,0.144664862,0.251,0.092112
103,0.0119001,0.013,0.024422,0.132315333,0.224,0.088099
104,0.0119639,0.012,0.023107,0.127049308,0.231,0.079833
105,0.0175151,0.018,0.032489,0.152001339,0.271,0.089699
106,0.0634379,0.062,0.091405,0.123775003,0.211,0.067084
107,0.0149603,0.015,0.029529,0.148222343,0.272,0.087562
108,0.0115528,0.031,0.022461,0.107680507,0.178,0.070031
109,0.0134375,0.015,0.025656,0.148821753,0.202,0.093027
110,0.0159657,0.017,0.030423,0.207161318,0.266,0.095383
111,0.0141476,0.016,0.02851,0.109872721,0.216,0.067318
112,0.0815278,0.08,0.14327,0.213377714,0.264,0.219123
113,0.0153056,0.015,0.027571,0.128252332,0.232,0.101161
114,0.649125,0.624,1.1719,0.150825948,0.254,0.082706
115,0.0383028,0.039,0.059613,0.121548636,0.255,0.088813
116,0.0520862,0.055,0.083141,0.143127625,0.267,0.078055
117,0.0109774,0.012,0.023135,0.112262716,0.209,0.065367
118,0.0153061,0.016,0.028352,0.139117964,0.20700000000000002,0.076967
119,0.0111885,0.082,0.023206,0.122919104,0.219,0.054329
120,0.0130367,0.014,0.025468,0.14054337,0.23600000000000002,0.101372
121,0.051855,0.052,0.077006,0.114945792,0.221,0.072929
122,0.0581825,0.058,0.096901,0.131579129,0.253,0.061181
123,0.0159284,0.017,0.029417,0.136319915,0.227,0.091353
124,0.0144874,0.014,0.02699,0.126679109,0.242,0.066626
125,0.0159615,0.016,0.031212,0.125458261,0.24,0.066741
126,0.0886203,0.09,0.144931,0.143054616,0.229,0.080032
127,0.012667,0.014,0.024485,0.112285452,0.244,0.080757
128,0.0135322,0.015,0.031103,0.209274146,0.28200000000000003,0.083792
129,0.0657159,0.065,0.110794,0.119087923,0.229,0.064902
130,0.0113536,0.013,0.021914,0.097276786,0.193,0.073887
131,0.0389175,0.038,0.062451,0.105960508,0.22,0.069307
132,0.0136675,0.015,0.026786,0.137706954,0.256,0.066564
133,0.0132102,0.015,0.02788,0.174201045,0.279,0.103622
134,0.0171709,0.018,0.033344,0.166249588,0.28500000000000003,0.109343
135,0.0403207,0.041,0.064552,0.137971676,0.23900000000000002,0.088739
136,0.0417304,0.042,0.070342,0.138450632,0.23800000000000002,0.073446
137,0.0416302,0.042,0.069157,0.12244779,0.216,0.074357
138,0.0419591,0.042,0.067828,0.118772442,0.228,0.082152
139,0.0191974,0.021,0.035174,0.149967922,0.274,0.092792
140,0.0420146,0.043,0.067964,0.113393964,0.224,0.064734
141,0.0732427,0.073,0.117466,0.148294084,0.28,0.092576
142,0.0471018,0.05,0.072038,0.152508756,0.225,0.092099
143,0.0650654,0.065,0.097629,0.131881979,0.254,0.074755
144,0.471431,0.452,0.847352,0.15812707,0.25,0.073918
145,0.0586806,0.059,0.08506,0.142238912,0.245,0.080527
146,0.0640692,0.063,0.100819,0.140671162,0.253,0.092222
147,0.0139601,0.015,0.029574,0.144815089,0.298,0.079348
148,0.0142959,0.015,0.027092,0.115629719,0.234,0.079904
149,0.0110138,0.012,0.022873,0.101317177,0.193,0.062778
150,0.0125076,0.013,0.023842,0.108815404,0.189,0.067526
151,0.0306549,0.031,0.050934,0.106872334,0.215,0.065628
152,0.566798,0.542,1.04765,0.122445056,0.226,0.091155
153,0.0103923,0.011,0.020444,0.110615733,0.197,0.079447
154,0.374302,0.362,0.657065,0.146840083,0.24,0.072664
155,0.0141705,0.015,0.026259,0.120648592,0.212,0.088872
156,0.0352991,0.036,0.05738,0.119469318,0.228,0.078999
157,0.0119014,0.013,0.024995,0.124652228,0.228,0.082373
158,0.0462251,0.047,0.069453,0.104143907,0.193,0.083749
159,0.440767,0.422,0.807087,0.129259009,0.252,0.088443
160,0.0139128,0.015,0.027827,0.129291741,0.231,0.074383
161,0.614286,0.588,1.16023,0.142159658,0.266,0.071296
162,0.0170734,0.018,0.032043,0.118089231,0.217,0.067813
163,0.0125781,0.014,0.026999,0.128505034,0.261,0.080143
164,0.0376688,0.038,0.057986,0.122314436,0.20400000000000001,0.09453
165,0.046713,0.047,0.076719,0.13773879,0.233,0.067055
166,0.0503909,0.051,0.078912,0.130109859,0.281,0.077463
167,0.0127099,0.014,0.024893,0.171224626,0.21,0.086578
168,0.0784198,0.078,0.132369,0.125942111,0.256,0.09404
169,0.0115159,0.012,0.025194,0.101526784,0.211,0.060559
170,0.0112151,0.013,0.023458,0.151120966,0.213,0.070453
171,0.0173335,0.018,0.030743,0.140547086,0.231,0.071605
172,0.0114039,0.013,0.024416,0.117464038,0.232,0.083416
173,0.0510332,0.051,0.0849,0.12964982,0.22,0.069181
174,0.0427253,0.043,0.067404,0.12420582,0.209,0.058862
175,0.0147274,0.015,0.02983,0.125793947,0.23800000000000002,0.088857
176,0.186426,0.176,0.323925,0.143661205,0.262,0.08406
177,0.0119531,0.013,0.025157,0.118094308,0.23,0.066727
178,0.0149986,0.017,0.026961,0.130726593,0.255,0.782322
179,0.0381662,0.039,0.059764,0.110677842,0.227,0.070455
180,0.039573,0.04,0.064413,0.145707057,0.23600000000000002,0.071095
181,0.0160948,0.016,0.028371,0.14444535,0.24,0.089216
182,0.0454509,0.045,0.065881,0.12145689,0.22,0.07271
183,0.0170812,0.018,0.030459,0.121754718,0.247,0.083368
184,0.0338314,0.035,0.055129,0.12159612,0.22,0.060693
185,0.012299,0.013,0.027577,0.153442208,0.259,0.073856
186,0.0562936,0.059,0.087072,0.125463255,0.224,0.090075
187,0.0538128,0.054,0.07879,0.136287438,0.249,0.082566
188,0.412896,0.395,0.772031,0.127120524,0.274,0.076099
189,0.0171838,0.019,0.031014,0.151485125,0.23900000000000002,0.086879
190,0.0151809,0.016,0.029339,0.124484028,0.22,0.085738
191,0.0440102,0.045,0.071329,0.161903586,0.278,0.06922
192,0.0411413,0.041,0.062545,0.110814802,0.221,0.077178
193,0.0143378,0.016,0.030033,0.135085185,0.247,0.081348
194,0.0108594,0.012,0.023002,0.106026062,0.217,0.056102
195,0.0624202,0.065,0.091917,0.119925552,0.22,0.070418
196,0.0535658,0.054,0.080035,0.116831202,0.226,0.080096
197,0.0400648,0.042,0.060693,0.122904096,0.23800000000000002,0.089525
198,0.0144741,0.014,0.02485,0.127097211,0.213,0.081965
199,0.0148298,0.016,0.031501,0.143158593,0.291,0.099756
200,0.061184,0.062,0.086223,0.135923633,0.223,0.078387
201,0.0498411,0.05,0.072174,0.136402709,0.336,0.079946
202,0.01445,0.016,0.026728,0.12923623,0.234,0.060227
203,0.0116482,0.012,0.02336,0.13193021,0.406,0.232768
204,0.113761,0.111,0.193335,0.131212113,0.27,0.066395
205,0.0103153,0.011,0.021198,0.105101422,0.201,0.071154
206,0.264332,0.252,0.507634,0.10338104,0.196,0.068201
207,0.654023,0.675,1.17306,0.127011453,0.23900000000000002,0.064789
208,0.0591699,0.059,0.088235,0.143778248,0.265,0.090624
209,0.0108836,0.012,0.021292,0.115528826,0.213,0.129152
210,0.0402575,0.041,0.065971,0.120943807,0.228,0.073172
