problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
65,0.00196782,0.002,0.0124,0.013798887,0.045,0.007161
66,0.00161779,0.003,0.013066,0.016084312,0.079,0.005041
67,0.00176383,0.003,0.011798,0.012441831,0.049,0.008068
68,0.00185089,0.005,0.016114,0.016836186,0.057,0.006017
69,0.00202128,0.003,0.011953,0.013917661,0.053,0.008413
70,0.00186822,0.003,0.016084,0.015226149,0.064,0.0149
71,0.00172728,0.002,0.011048,0.012491489,0.061,0.00701
72,0.00182163,0.003,0.013689,0.013350587,0.053,0.008551
73,0.0021756,0.003,0.011542,0.011707264,0.05,0.007335
74,0.00212617,0.003,0.013509,0.012170445,0.061,0.00855
75,0.00157403,0.003,0.014741,0.014322071,0.246,0.006015
76,0.00191069,0.003,0.011464,0.013053888,0.05,0.006992
77,0.00187185,0.003,0.013044,0.01429493,0.057,0.010732
78,0.00159031,0.003,0.012784,0.01517622,0.07200000000000001,0.007778
79,0.00190134,0.003,0.01137,0.013316468,0.051000000000000004,0.009486
80,0.0018925,0.003,0.013865,0.014502364,0.202,0.00907
81,0.00190976,0.003,0.012538,0.014237469,0.041,0.035336
82,0.000757797,0.001,0.011264,0.012274641,0.113,0.005612
83,0.00180144,0.003,0.015582,0.016899789,0.067,0.009856
84,0.00195965,0.002,0.014478,0.015964762,0.055,0.007699
85,0.00182941,0.003,0.012195,0.013570674,0.041,0.009227
86,0.00173588,0.003,0.01295,0.015454621,0.056,0.006782
87,0.00207431,0.003,0.011388,0.012285107,0.038,0.010075
88,0.00165271,0.002,0.01221,0.015765547,0.066,0.005935
89,0.0017454,0.002,0.017426,0.017463394,0.056,0.005587
90,0.0015906,0.003,0.015393,0.017810827,0.085,0.008385
91,0.00174389,0.003,0.014194,0.014574206,0.061,0.014145
92,0.00194564,0.002,0.012352,0.011833422,0.043000000000000003,0.006528
93,0.00178773,0.003,0.017446,0.017743576,0.065,0.019881
94,0.00147231,0.002,0.014199,0.016024034,0.064,0.007594
95,0.00228484,0.004,0.012579,0.012861783,0.05,0.005374
96,0.00171324,0.003,0.016583,0.016025599,0.052000000000000005,0.022892
97,0.00174473,0.003,0.012989,0.014873361,0.05,0.006831
98,0.00167658,0.002,0.017992,0.018296006,0.1,0.01454
99,0.00201447,0.003,0.014869,0.014292118,0.059000000000000004,0.005417
100,0.0017807,0.002,0.011305,0.010709517,0.049,0.004794
101,0.00185596,0.003,0.012001,0.012882486,0.21,0.003455
102,0.00180253,0.003,0.010921,0.011010587,0.043000000000000003,0.019338
103,0.0017349,0.003,0.01463,0.013895297,0.048,0.00704
104,0.00205167,0.003,0.015021,0.01434579,0.046,0.006309
105,0.00176005,0.004,0.013513,0.013232093,0.057,0.012726
106,0.00180887,0.003,0.013369,0.012258053,0.042,0.005822
107,0.00192661,0.003,0.013818,0.013284116,0.048,0.007463
108,0.00174247,0.002,0.014094,0.016331082,0.064,0.008919
109,0.00147513,0.003,0.013836,0.015798311,0.059000000000000004,0.008592
110,0.00181605,0.003,0.012314,0.012567807,0.05,0.005555
111,0.00175952,0.002,0.013094,0.015873875,0.045,0.007006
112,0.00182484,0.003,0.014838,0.015316198,0.059000000000000004,0.005552
113,0.00178004,0.003,0.013297,0.013240136,0.053,0.004702
114,0.00186246,0.004,0.016108,0.01574919,0.063,0.006203
115,0.00198638,0.003,0.013353,0.01500428,0.048,0.00532
116,0.00148776,0.002,0.012282,0.011959609,0.05,0.006264
117,0.00205964,0.003,0.015268,0.014006435,0.056,0.014968
118,0.00198924,0.003,0.011801,0.013689197,0.057,0.019188
119,0.00191898,0.003,0.013817,0.012004835,0.194,0.006641
120,0.00197072,0.004,0.015012,0.013695158,0.053,0.008215
121,0.00185599,0.003,0.013658,0.014511153,0.056,0.015552
122,0.0015238,0.002,0.015443,0.015563987,0.059000000000000004,0.012123
123,0.00199244,0.003,0.012616,0.013600747,0.055,0.011999
124,0.00177161,0.002,0.013493,0.014009338,0.058,0.005293
125,0.00180349,0.002,0.014587,0.014566674,0.047,0.007705
126,0.00180208,0.003,0.013262,0.013103214,0.042,0.004938
127,0.00233324,0.004,0.01483,0.014616459,0.041,0.006526
128,0.00210708,0.003,0.012912,0.013988145,0.042,0.007677
129,0.00164266,0.002,0.015531,0.016735809,0.059000000000000004,0.016161
130,0.00209243,0.003,0.012139,0.015172911,0.046,0.014298
131,0.0019698,0.002,0.013034,0.013834664,0.128,0.020822
132,0.00197081,0.003,0.014602,0.013557303,0.049,0.00829
133,0.00158352,0.003,0.014336,0.016439628,0.262,0.007212
134,0.0018407,0.003,0.01231,0.013433377,0.041,0.007824
135,0.00173653,0.003,0.012011,0.013195097,0.056,0.008389
136,0.00155627,0.003,0.014484,0.016689829,0.094,0.009104
137,0.00185219,0.003,0.011083,0.013071025,0.045,0.006771
138,0.00194304,0.002,0.013794,0.015160511,0.138,0.006807
139,0.00182707,0.004,0.015633,0.015255331,0.057,0.005963
140,0.00173943,0.002,0.01413,0.014957587,0.058,0.006634
141,0.00176832,0.003,0.01298,0.013374585,0.135,0.008054
142,0.00194726,0.003,0.010508,0.010416126,0.038,0.009156
143,0.00191283,0.003,0.010871,0.011501757,0.051000000000000004,0.003804
144,0.00170097,0.003,0.012296,0.016084212,0.221,0.004856
145,0.00190128,0.003,0.014984,0.015409029,0.048,0.005412
146,0.00191214,0.003,0.013646,0.013660364,0.043000000000000003,0.025125
147,0.00189183,0.003,0.012815,0.012226509,0.041,0.00627
148,0.00184306,0.003,0.013983,0.016990958,0.052000000000000005,0.008993
149,0.00206775,0.003,0.011415,0.011986492,0.045,0.005977
150,0.00199695,0.003,0.012922,0.014424592,0.076,0.007174
151,0.00185249,0.002,0.012212,0.013201593,0.066,0.0105
152,0.00180545,0.003,0.012152,0.012646269,0.06,0.005901
153,0.00158626,0.003,0.014524,0.013250706,0.057,0.005686
154,0.00157748,0.004,0.01765,0.015786557,0.302,0.00685
155,0.00179095,0.003,0.012785,0.018068812,0.053,0.005868
156,0.0019744,0.003,0.011732,0.011653293,0.055,0.009268
157,0.00166091,0.002,0.012246,0.012985338,0.037,0.00904
158,0.00200327,0.003,0.012053,0.011521169,0.047,0.008333
159,0.00191036,0.003,0.012291,0.013897651,0.038,0.006834
160,0.00195127,0.003,0.010993,0.010344839,0.036000000000000004,0.01282
161,0.0020652,0.003,0.012864,0.011897837,0.038,0.009819
162,0.00179722,0.002,0.014458,0.01559633,0.055,0.005608
163,0.00180459,0.003,0.01258,0.01350086,0.046,0.007349
164,0.00221521,0.003,0.01036,0.00994545,0.046,0.010664
165,0.00220617,0.003,0.014511,0.0168426,0.053,0.031595
166,0.00239453,0.003,0.0124,0.011690766,0.107,0.007049
167,0.00186504,0.003,0.011164,0.011160071,0.058,0.005687
168,0.00173468,0.003,0.012285,0.013523779,0.058,0.010576
169,0.0014774,0.002,0.011294,0.012252418,0.065,0.018584
170,0.000584974,0.002,0.010212,0.013526299,0.055,0.004412
171,0.00189799,0.003,0.01223,0.01360602,0.063,0.005194
172,0.00190491,0.002,0.012384,0.014337091,0.052000000000000005,0.006615
173,0.00147812,0.002,0.016947,0.016772107,0.058,0.008939
174,0.0019173,0.003,0.013715,0.013603913,0.047,0.0087
175,0.00169584,0.003,0.01222,0.013497379,0.049,0.009681
176,0.00181608,0.003,0.01456,0.015124991,0.051000000000000004,0.006311
177,0.00193343,0.004,0.012346,0.013592598,0.059000000000000004,0.017922
178,0.00181275,0.003,0.014617,0.014669937,0.055,0.005825
179,0.00202482,0.003,0.013203,0.013630291,0.068,0.008094
180,0.00180601,0.002,0.014078,0.014626909,0.052000000000000005,0.010683
181,0.00198112,0.003,0.01479,0.013795412,0.047,0.005385
182,0.00164152,0.003,0.011962,0.012656514,0.041,0.005738
183,0.00171387,0.002,0.01129,0.011479485,0.063,0.005514
184,0.00181861,0.003,0.010494,0.010391969,0.04,0.004524
185,0.00196796,0.005,0.013182,0.014497063,0.049,0.0077
186,0.00165976,0.003,0.014126,0.013557147,0.07100000000000001,0.006739
187,0.00185337,0.003,0.014548,0.016816053,0.069,0.004213
188,0.00154247,0.002,0.013386,0.013230447,0.052000000000000005,0.00682
189,0.00170203,0.003,0.014126,0.013691318,0.067,0.008314
190,0.00176461,0.003,0.011296,0.011045657,0.045,0.009544
191,0.00192042,0.004,0.013738,0.015284879,0.065,0.007548
192,0.00212735,0.003,0.013388,0.01231313,0.045,0.007179
193,0.00158132,0.003,0.01686,0.016101513,0.061,0.014341
194,0.00178251,0.002,0.013695,0.014216202,0.045,0.004695
195,0.00153124,0.003,0.015704,0.014497101,0.105,0.008377
196,0.00183807,0.003,0.015667,0.014451315,0.045,0.013633
197,0.0017194,0.003,0.013156,0.013582878,0.232,0.008223
198,0.00181399,0.002,0.013026,0.012821678,0.211,0.008088
199,0.00177118,0.003,0.015128,0.014722034,0.061,0.017906
200,0.00185222,0.002,0.015092,0.015592187,0.048,0.00818
201,0.00183672,0.003,0.011865,0.013178633,0.056,0.004631
202,0.00170029,0.003,0.014938,0.014264974,0.051000000000000004,0.009478
203,0.00178019,0.003,0.011607,0.012931588,0.044,0.007573
204,0.00167567,0.003,0.014224,0.014735201,0.062,0.010514
205,0.00170043,0.003,0.012435,0.014604226,0.073,0.009107
206,0.00187827,0.003,0.013851,0.01895281,0.055,0.006338
207,0.0019081,0.003,0.01403,0.013154556,0.057,0.011842
208,0.00147711,0.003,0.014093,0.017444424,0.079,0.007215
209,0.00199578,0.002,0.013575,0.01228942,0.215,0.005611
210,0.00200854,0.003,0.012856,0.013273723,0.062,0.006196
