problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
55,0.00266182,0.004,0.012201,0.00791,0.021722814,0.077,0.00322
56,0.00248367,0.003,0.012027,0.007314,0.018998636,0.088,0.003179
57,0.0026041,0.003,0.013716,0.009641,0.025522946,1.131,0.003128
58,0.0017142,0.002,0.0108,0.010538,0.017391152,0.073,0.002572
59,0.00194557,0.003,0.013269,0.009062,0.011109624,0.139,0.002503
60,0.00179053,0.003,0.014016,0.005858,0.004498316,0.116,0.001473
61,0.00234589,0.003,0.01198,0.007255,0.006507638,0.074,0.001257
62,0.00178432,0.002,0.010993,0.007997,0.018644273,0.146,0.002459
63,0.00193052,0.003,0.012524,0.008147,0.01961326,0.166,0.003129
64,0.00257208,0.004,0.013831,0.008489,0.017401311,0.17200000000000001,0.002196
65,0.00234065,0.003,0.011809,0.008541,0.018610774,0.149,0.002967
66,0.00340597,0.005,0.014725,0.007395,0.015688716,0.063,0.002188
67,0.00228701,0.004,0.013314,0.008864,0.019208153,1.426,0.002637
68,0.00246557,0.003,0.013269,0.009917,0.0253299,0.093,0.001657
69,0.00149251,0.002,0.008454,0.00424,0.015133336,0.07200000000000001,0.002065
70,0.00215884,0.003,0.009321,0.005189,0.015057062,0.054,0.002102
71,0.00224738,0.003,0.012471,0.006665,0.019902705,0.123,0.002818
72,0.00221313,0.004,0.011523,0.006159,0.01813967,0.106,0.002456
73,0.00221054,0.003,0.014219,0.011197,0.022738781,0.158,0.003429
74,0.00194597,0.003,0.011212,0.008429,0.018794878,0.148,0.001098
75,0.00198238,0.003,0.011875,0.00954,0.018367362,0.139,0.003227
76,0.00178473,0.002,0.00845,0.004755,0.005786728,0.17300000000000001,0.0013
77,0.00230321,0.003,0.012877,0.006576,0.018848317,0.359,0.002745
78,0.00399569,0.005,0.015879,0.00672,0.019647119,0.146,0.002886
79,0.00225455,0.003,0.013736,0.01152,0.023018651,0.10300000000000001,0.00318
80,0.00243238,0.003,0.014262,0.009843,0.02091381,0.168,0.003079
81,0.00462098,0.006,0.017101,0.006723,0.01267614,0.011,0.001507
82,0.00244631,0.003,0.012927,0.006419,0.01937054,0.189,0.003201
83,0.0020697,0.003,0.013544,0.007364,0.018815986,0.23700000000000002,0.002808
84,0.00278154,0.004,0.011567,0.005095,0.019931257,0.15,0.002075
85,0.00202696,0.003,0.012255,0.00636,0.018734342,0.21,0.003061
86,0.00257332,0.004,0.013124,0.007792,0.017556814,0.125,0.002557
87,0.00364656,0.004,0.01575,0.009824,0.019766544,0.096,0.002971
88,0.00353492,0.004,0.016066,0.010609,0.020184228,0.327,0.003328
89,0.00254329,0.003,0.013426,0.008124,0.005875689,0.013000000000000001,0.002184
90,0.00198507,0.003,0.010793,0.007314,0.017711553,0.065,0.003004
91,0.0025893,0.003,0.011836,0.009649,0.02101571,0.535,0.004253
92,0.00342723,0.005,0.019171,0.007026,0.006751874,0.332,0.002323
93,0.00271242,0.004,0.012906,0.007359,0.005870551,0.117,0.002208
94,0.00245011,0.004,0.014106,0.007792,0.017998618,0.194,0.002536
95,0.0023402,0.003,0.011084,0.005147,0.016019581,0.011,0.001375
96,0.0020093,0.003,0.011581,0.006413,0.018349391,0.067,0.002707
97,0.00238376,0.003,0.012397,0.006968,0.019528149,0.189,0.003202
98,0.00216097,0.003,0.013194,0.005627,0.019888084,0.269,0.002558
99,0.00232411,0.003,0.012312,0.008644,0.016896826,0.098,0.002773
100,0.00202532,0.003,0.010043,0.006639,0.017414051,0.089,0.002896
101,0.00253719,0.004,0.014631,0.010236,0.021529537,0.851,0.003732
102,0.00186442,0.003,0.011357,0.012374,0.020545959,0.113,0.003279
103,0.0024097,0.003,0.012228,0.00771,0.018947851,0.076,0.00268
104,0.00211674,0.003,0.011701,0.007524,0.019293195,0.07,0.00291
105,0.00303472,0.005,0.01428,0.005237,0.023779667,0.129,0.003051
106,0.00208265,0.003,0.014002,0.019721,0.019947976,0.10300000000000001,0.00298
107,0.00225831,0.003,0.010315,0.007598,0.02003771,0.34900000000000003,0.003181
108,0.0025751,0.003,0.013511,0.009325,0.018854212,0.096,0.002862
109,0.00243635,0.003,0.013516,0.006717,0.02158792,0.14400000000000002,0.003289
110,0.00289635,0.004,0.014707,0.00711,0.018473411,0.275,0.002939
111,0.00199574,0.002,0.0109,0.008074,0.010331587,0.121,0.002696
112,0.00205055,0.003,0.010285,0.007648,0.022411955,0.094,0.003291
113,0.0024849,0.004,0.013982,0.008981,0.019367308,0.385,0.002244
114,0.00185172,0.002,0.010341,0.00585,0.020947449,0.504,0.003641
115,0.00233158,0.003,0.014259,0.016569,0.021498846,0.095,0.003552
116,0.00231735,0.004,0.014248,0.006374,0.018460276,0.093,0.002907
117,0.00213191,0.003,0.0135,0.011628,0.020287407,0.324,0.00334
118,0.00228625,0.004,0.015079,0.008102,0.018926932,0.17400000000000002,0.002701
119,0.00183609,0.002,0.011831,0.004875,0.017309205,0.08,0.002309
120,0.00346787,0.004,0.024046,0.005384,0.020307154,0.431,0.00113
121,0.00205784,0.003,0.012185,0.007357,0.019259089,0.253,0.002571
122,0.00246416,0.003,0.010771,0.010454,0.017557703,0.483,0.002973
123,0.00186588,0.002,0.009523,0.004632,0.015931172,0.083,0.002373
124,0.00195211,0.003,0.010656,0.008322,0.017395411,0.385,0.002938
125,0.00293386,0.004,0.012935,0.007398,0.004890409,0.101,0.001348
126,0.0027205,0.003,0.012282,0.00426,0.005133563,0.418,0.001585
127,0.00192773,0.003,0.012448,0.007809,0.020389002,0.088,0.002818
128,0.00191662,0.002,0.011747,0.014026,0.021052117,0.16,0.002392
129,0.00233023,0.003,0.010826,0.00927,0.019327008,0.134,0.003611
130,0.00185973,0.003,0.010979,0.007983,0.018045046,0.083,0.002865
131,0.00219454,0.003,0.012421,0.016892,0.019720952,0.095,0.003586
132,0.00236903,0.004,0.014272,0.011734,0.020140529,0.099,0.003262
133,0.0018437,0.002,0.011112,0.007303,0.02513385,0.089,0.003084
134,0.00390712,0.005,0.016641,0.006256,0.019222615,0.113,0.002991
135,0.00200929,0.003,0.010308,0.009964,0.017611849,0.07100000000000001,0.003104
136,0.00368221,0.004,0.015583,0.007925,0.019417513,2.803,0.003403
137,0.00183896,0.002,0.011677,0.005169,0.018322735,0.096,0.001733
138,0.00252098,0.003,0.012692,0.006969,0.022834809,0.256,0.003489
139,0.00224525,0.003,0.011048,0.008616,0.017789459,0.11800000000000001,0.002751
140,0.00260181,0.003,0.01154,0.008102,0.018879872,0.245,0.002962
141,0.00239549,0.004,0.013499,0.007231,0.02039675,0.008,0.002667
142,0.0021105,0.003,0.011854,0.00984,0.034388567,0.28300000000000003,0.004034
143,0.00231736,0.003,0.012141,0.006214,0.017685182,0.135,0.00259
144,0.00232377,0.004,0.012683,0.007699,0.020712,0.257,0.003266
145,0.00225367,0.003,0.00982,0.003977,0.016193595,0.068,0.001897
146,0.00311508,0.005,0.013556,0.01178,0.017574632,0.155,0.003023
147,0.00298625,0.004,0.014216,0.007784,0.020465134,0.297,0.003133
148,0.00170276,0.002,0.012024,0.009635,0.005899514,0.3,0.00294
149,0.00298142,0.004,0.014571,0.007674,0.018744515,0.015,0.002974
150,0.00222883,0.003,0.009769,0.005765,0.014690604,0.065,0.001158
151,0.00180196,0.002,0.013143,0.009843,0.018388098,13.644,0.002977
152,0.00281242,0.004,0.011574,0.005304,0.015513408,0.079,0.002412
153,0.0021766,0.003,0.013436,0.007849,0.021518549,0.027,0.003154
154,0.00201283,0.003,0.011132,0.008788,0.025158702,0.912,0.003305
155,0.00255584,0.003,0.011652,0.008622,0.004848727,0.006,0.001766
156,0.00203876,0.003,0.012382,0.006645,0.005065471,0.08600000000000001,0.002461
157,0.00146644,0.002,0.009054,0.006312,0.005065507,0.171,0.003553
158,0.00250623,0.003,0.011361,0.00893,0.016125256,0.075,0.002643
159,0.00198034,0.002,0.010865,0.006457,0.015222591,264.633,0.002463
160,0.00218159,0.004,0.012141,0.008402,0.015647033,1319.268,0.002572
161,0.00207454,0.003,0.013898,0.00832,0.016706406,0.08600000000000001,0.002557
162,0.00305581,0.004,0.013809,0.008487,0.005079461,0.534,0.001034
163,0.00228645,0.004,0.013115,0.012161,0.019871205,0.20500000000000002,0.002593
164,0.00218673,0.003,0.010468,0.006101,0.014320653,0.217,0.001347
165,0.0021634,0.003,0.012206,0.007454,0.018055948,0.095,0.002662
166,0.00268662,0.004,0.012712,0.005266,0.019955962,0.281,0.003345
167,0.00206398,0.003,0.011208,0.007845,0.016809039,0.092,0.003006
168,0.00226345,0.003,0.012609,0.007086,0.023120778,0.113,0.002423
169,0.00177855,0.003,0.01054,0.013382,0.015770304,0.08,0.0024
170,0.00163791,0.003,0.008928,0.006335,0.013165161,0.098,0.002194
171,0.00249905,0.003,0.012032,0.009319,0.018650858,0.159,0.001863
172,0.00152452,0.003,0.011219,0.007541,0.018450373,0.453,0.003216
173,0.0019216,0.003,0.011359,0.007002,0.020822545,0.136,0.004193
174,0.00315798,0.004,0.016088,0.012986,0.031042273,0.624,0.005022
175,0.00220221,0.003,0.014096,0.008955,0.025310313,0.107,0.003728
176,0.00247547,0.003,0.011213,0.004654,0.018096951,0.092,0.002639
177,0.00182666,0.002,0.008848,0.004637,0.019253136,0.178,0.002378
178,0.00222803,0.003,0.010836,0.01125,0.017757328,0.168,0.003706
179,0.00347659,0.005,0.014478,0.007238,0.018765335,0.34700000000000003,0.00335
180,0.00217092,0.003,0.012277,0.00541,0.018421407,3.243,0.002505
181,0.00294305,0.003,0.012981,0.007409,0.004462932,0.053,0.002029
182,0.00366136,0.005,0.012958,0.009051,0.019063965,0.115,0.003782
183,0.00191882,0.003,0.009859,0.007084,0.01879094,0.232,0.003143
184,0.0028107,0.004,0.011604,0.007252,0.01954387,0.164,0.003454
185,0.00266473,0.004,0.012147,0.007028,0.019119344,0.008,0.002692
186,0.00225874,0.003,0.014972,0.031139,0.023290052,0.188,0.003444
187,0.00216,0.003,0.013331,0.010835,0.023649796,0.057,0.003706
188,0.00185285,0.003,0.011734,0.008602,0.018320284,0.077,0.002753
189,0.00286974,0.004,0.013526,0.008612,0.019578836,0.075,0.002666
190,0.00301115,0.004,0.015499,0.006725,0.02339414,0.312,0.003624
191,0.00176657,0.003,0.010217,0.006639,0.005436473,0.158,0.002496
192,0.00198602,0.003,0.011666,0.006805,0.02246866,0.107,0.00182
193,0.0020099,0.003,0.011524,0.006446,0.019640416,0.224,0.002818
194,0.0022712,0.004,0.012902,0.006888,0.022561268,0.078,0.002917
195,0.001821,0.003,0.00892,0.005555,0.018052219,0.059000000000000004,0.00305
196,0.00195689,0.003,0.010346,0.007419,0.017405358,0.06,0.002573
197,0.00228022,0.003,0.012464,0.011993,0.021881182,0.179,0.004374
198,0.00178482,0.003,0.011018,0.007898,0.006656881,0.261,0.002857
199,0.0024412,0.003,0.012509,0.009906,0.018895906,0.853,0.002678
200,0.00226532,0.003,0.011983,0.005768,0.015656527,0.093,0.002395
201,0.0020557,0.003,0.011341,0.006322,0.019768275,0.15,0.002903
202,0.00314,0.005,0.01425,0.006666,0.020019752,0.145,0.002891
203,0.00226762,0.003,0.011876,0.007353,0.017412241,0.231,0.002777
204,0.00215023,0.003,0.012187,0.009901,0.017707723,0.17500000000000002,0.002895
205,0.0020108,0.003,0.01207,0.007859,0.017604883,0.184,0.002938
206,0.00234815,0.003,0.013105,0.010018,0.022265844,0.096,0.00351
207,0.00211135,0.003,0.012803,0.00866,0.027538562,0.863,0.004229
208,0.00211548,0.003,0.011246,0.010015,0.021492977,0.128,0.001584
209,0.00217915,0.004,0.012937,0.011122,0.022896,0.10400000000000001,0.003941
210,0.00245705,0.003,0.011936,0.006503,0.018824747,0.145,0.002471
