problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
135,0.000179152,0.001,0.011507,0.003106,0.001321944,0.014,0.000422
136,0.000158454,0.001,0.010414,0.006789,0.001270778,0.016,0.000374
137,0.000146666,0.001,0.008651,0.002464,0.001093892,0.006,0.000369
138,0.000151373,0.001,0.008774,0.004035,0.001078444,0.013000000000000001,0.000382
139,0.000177103,0.001,0.011381,0.005535,0.001434323,0.01,0.000413
140,0.000174107,0.001,0.011164,0.003206,0.001260662,0.012,0.000403
141,0.000143188,0.001,0.008582,0.004792,0.001050821,0.007,0.000332
142,0.000159418,0.001,0.010147,0.003097,0.001192289,0.01,0.000367
143,0.000161644,0.001,0.011467,0.004835,0.001170778,0.009000000000000001,0.000379
144,0.000174385,0.001,0.010977,0.003503,0.001296389,0.006,0.000438
145,0.000168945,0.001,0.010221,0.004687,0.001207777,0.009000000000000001,0.000412
146,0.000181499,0.001,0.009596,0.003699,0.001432113,0.007,0.000445
147,0.000132601,0.001,0.007879,0.002388,0.001215453,0.014,0.000324
148,0.000170828,0.001,0.010787,0.012691,0.001786809,0.056,0.000421
149,0.000146626,0.001,0.008583,0.004115,0.001062239,0.007,0.00211
150,0.000146296,0.001,0.010286,0.004865,0.001277747,0.006,0.000335
151,0.000172021,0.001,0.009662,0.00376,0.001465127,0.005,0.000413
152,0.000176924,0.001,0.011552,0.003904,0.001631839,0.01,0.000416
153,0.000164332,0.001,0.009943,0.004111,0.00122019,0.006,0.000401
154,0.000171806,0.001,0.011328,0.007704,0.001452514,0.011,0.001634
155,0.000146003,0.001,0.008951,0.004959,0.001042524,0.007,0.000332
156,0.000176272,0.001,0.010484,0.004971,0.001162773,0.013000000000000001,0.000434
157,0.000198408,0.002,0.013307,0.004703,0.001440218,0.011,0.000469
158,0.000157698,0.001,0.009031,0.004171,0.001115487,0.008,0.000381
159,0.000144223,0.001,0.008389,0.003375,0.001272494,0.008,0.001689
160,0.000144054,0.001,0.009704,0.00421,0.00105759,0.008,0.00035
161,0.000132933,0.001,0.007473,0.002907,0.000935531,0.006,0.00252
162,0.000151968,0.001,0.008982,0.005188,0.001095294,0.012,0.001944
163,0.000160496,0.001,0.009855,0.002885,0.001300987,0.007,0.0004
164,0.000149788,0.001,0.008904,0.004269,0.001206374,0.01,0.00036
165,0.000189747,0.001,0.013312,0.007673,0.0013953,0.009000000000000001,0.00043
166,0.000168252,0.001,0.01111,0.009034,0.001237636,0.009000000000000001,0.000397
167,0.00015448,0.001,0.01051,0.002995,0.001065879,0.01,0.000347
168,0.000175017,0.001,0.010752,0.006611,0.00143344,0.007,0.000427
169,0.000142853,0.001,0.009668,0.005002,0.001390795,0.012,0.00034
170,0.000156664,0.001,0.010062,0.00597,0.001265098,0.007,0.00036
171,0.000137352,0.001,0.009802,0.006036,0.001067766,0.008,0.001699
172,0.000161352,0.001,0.010725,0.003194,0.001186267,0.008,0.000386
173,0.000163993,0.001,0.011627,0.003227,0.001338996,0.009000000000000001,0.000392
174,0.000147005,0.001,0.008109,0.003231,0.001152969,0.012,0.00178
175,0.000195583,0.002,0.012809,0.004149,0.001523685,0.016,0.000451
176,0.00016307,0.001,0.009951,0.003367,0.001160267,0.005,0.000389
177,0.000164167,0.001,0.010518,0.005902,0.001178704,0.015,0.000394
178,6.5421e-05,0.001,0.006923,0.001367,0.002280034,0.009000000000000001,0.000855
179,0.000147661,0.001,0.009458,0.003677,0.001493869,0.015,0.000347
180,0.0001542,0.001,0.008789,0.004261,0.0013811,0.008,0.000368
181,0.000146623,0.001,0.009381,0.002533,0.001329819,0.029,0.000341
182,0.000169443,0.001,0.009789,0.005425,0.001291359,0.008,0.000414
183,0.000167352,0.001,0.00974,0.002635,0.001376728,0.018000000000000002,0.000419
184,0.000157846,0.001,0.010529,0.006136,0.001158759,0.008,0.000369
185,0.000172023,0.002,0.011441,0.007387,0.001250356,0.012,0.000386
186,0.000162989,0.001,0.010449,0.00467,0.00114763,0.009000000000000001,0.000386
187,0.000185709,0.001,0.011838,0.003441,0.001305264,0.007,0.000456
188,0.000175994,0.002,0.012313,0.006178,0.001468067,0.015,0.000418
189,0.000154722,0.001,0.008979,0.004072,0.001172335,0.01,0.000395
190,0.000186384,0.001,0.012374,0.009763,0.00138016,0.014,0.000435
191,0.000181409,0.001,0.012138,0.003299,0.001488154,0.008,0.000437
192,0.000161324,0.001,0.011004,0.004634,0.001454631,0.009000000000000001,0.0004
193,0.000147109,0.001,0.009662,0.006997,0.00114009,0.008,0.001931
194,5.7443e-05,0.001,0.00952,0.007348,0.002482485,0.007,0.000494
195,0.000173043,0.001,0.010118,0.003605,0.001495445,0.007,0.000414
196,0.000184213,0.002,0.011795,0.004734,0.001662579,0.008,0.000439
197,0.000138003,0.001,0.008838,0.008891,0.00098829,0.008,0.000315
198,0.000165183,0.001,0.010486,0.004815,0.001227285,0.008,0.000385
199,0.000167594,0.001,0.010504,0.003827,0.001240424,0.007,0.000395
200,0.000167927,0.001,0.009585,0.004,0.001386626,0.007,0.000419
201,0.000202094,0.001,0.011393,0.004284,0.001775728,0.01,0.000484
202,0.00015004,0.001,0.008039,0.003002,0.001056344,0.006,0.000382
203,0.000177207,0.001,0.011279,0.00434,0.00155733,0.011,0.000432
204,0.000200845,0.001,0.010843,0.004115,0.001493846,0.01,0.000488
205,0.000193054,0.002,0.012379,0.003608,0.00185603,0.01,0.000477
206,0.000142258,0.001,0.009747,0.004997,0.00111603,0.016,0.000332
207,0.000180855,0.001,0.011651,0.005663,0.001256436,0.008,0.000438
208,0.000164331,0.001,0.009249,0.004521,0.001483504,0.009000000000000001,0.000406
209,0.0001406,0.001,0.009097,0.003132,0.001381406,0.006,0.000345
210,0.000172091,0.001,0.011448,0.005303,0.001233618,0.014,0.000424
