problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
59,0.0560418,0.056,0.091145,0.154604703,0.151,0.084749
60,0.0455017,0.046,0.07247,0.133809993,0.126,0.085685
61,0.0288735,0.042,0.049372,0.147638119,0.146,0.119746
62,0.034799,0.035,0.057342,0.098415413,0.116,0.043237
63,0.0453183,0.046,0.071181,0.100942274,0.115,0.045251
64,0.04035,0.085,0.065363,0.128170215,0.196,0.076686
65,0.0180196,0.02,0.031174,0.096530411,0.213,0.052181
66,0.0341384,0.035,0.054746,0.14563657,0.385,0.074522
67,0.041413,0.042,0.066232,0.137306677,0.321,0.079293
68,0.0292704,0.044,0.049193,0.155718378,0.137,0.083901
69,0.0475853,0.049,0.076043,0.155059359,0.295,0.092028
70,0.0295345,0.03,0.048811,0.148340896,0.217,0.074236
71,0.0419651,0.041,0.069406,0.118434979,0.112,0.057631
72,0.0416837,0.043,0.061421,0.094062435,0.131,0.062477
73,0.0546518,0.055,0.089635,0.111652396,0.2,0.043848
74,0.029795,0.03,0.046291,0.112967092,0.131,0.084454
75,0.029229,0.06,0.046806,0.108183937,0.121,0.053718
76,0.0423991,0.043,0.068168,0.100317377,0.117,0.045786
77,0.0275267,0.028,0.045214,0.103629564,0.111,0.049232
78,0.0321066,0.045,0.048164,0.116073274,0.125,0.041523
79,0.0303099,0.033,0.050744,0.112259196,0.17500000000000002,0.06902
80,0.0311937,0.033,0.051922,0.119297602,0.131,0.072134
81,0.0381227,0.038,0.061443,0.133119125,0.135,0.072045
82,0.060775,0.06,0.098053,0.122561224,0.148,0.074616
83,0.0321847,0.049,0.054012,0.127301563,0.131,0.082515
84,0.0225328,0.024,0.03603,0.119382439,0.125,0.085066
85,0.0356939,0.061,0.055443,0.100609435,0.353,0.051165
86,0.0647616,0.066,0.109219,0.117945698,0.123,0.082089
87,0.0268295,0.028,0.043297,0.109317354,0.12,0.058424
88,0.0221134,0.048,0.036244,0.116512653,0.10200000000000001,0.049465
89,0.0318423,0.04,0.051063,0.148491928,0.145,0.127683
90,0.0237566,0.042,0.036284,0.101711214,0.126,0.114246
91,0.033556,0.034,0.051765,0.13475876,0.153,0.071715
92,0.0328157,0.033,0.053634,0.092055781,0.12,0.055808
93,0.0345614,0.036,0.052985,0.113309306,0.301,0.072618
94,0.0538288,0.055,0.090871,0.140808655,0.34,0.077131
95,0.0477986,0.048,0.080882,0.155310791,0.147,0.06332
96,0.029583,0.03,0.046777,0.094223182,0.263,0.054225
97,0.0373707,0.038,0.057421,0.115722138,0.114,0.059015
98,0.0350464,0.035,0.055122,0.091516961,0.266,0.042102
99,0.0228207,0.024,0.038106,0.129270581,0.368,0.091619
100,0.0319411,0.041,0.049626,0.105070308,0.179,0.079806
101,0.0516508,0.052,0.083671,0.133294355,0.139,0.072393
102,0.0470442,0.048,0.076122,0.119260794,0.137,0.058171
103,0.0412991,0.042,0.063949,0.123336967,0.128,0.051283
104,0.0422885,0.043,0.069808,0.093047573,0.248,0.059286
105,0.0636383,0.063,0.105507,0.149762183,0.14200000000000002,0.095958
106,0.0397479,0.04,0.061046,0.10220015,0.195,0.071149
107,0.0295188,0.03,0.051056,0.104428533,0.281,0.039697
108,0.0322174,0.032,0.054954,0.10033325,0.108,0.050515
109,0.0230725,0.025,0.038201,0.12243584,0.17300000000000001,0.057794
110,0.0342029,0.036,0.054554,0.122444843,0.134,0.062846
111,0.0405766,0.042,0.064856,0.087757023,0.268,0.031902
112,0.0349436,0.041,0.058399,0.120864512,0.318,0.113703
113,0.112087,0.109,0.191041,0.118295278,0.122,0.078342
114,0.074115,0.073,0.120847,0.128623267,0.151,0.129672
115,0.0388848,0.04,0.059937,0.115556245,0.138,0.073246
116,0.0266557,0.027,0.045261,0.117610835,0.14200000000000002,0.05403
117,0.0288606,0.045,0.044093,0.089699548,0.25,0.034896
118,0.0488138,0.05,0.075515,0.119350738,0.261,0.071828
119,0.0772046,0.077,0.131084,0.108833354,0.257,0.081341
120,0.0489811,0.049,0.081332,0.118185715,0.306,0.062362
121,0.0283993,0.029,0.046317,0.104405741,0.28,0.047315
122,0.0440313,0.044,0.069536,0.117966571,0.131,0.072079
123,0.0267966,0.028,0.043726,0.107701915,0.151,0.063014
124,0.0479441,0.048,0.077793,0.136948672,0.31,0.10285
125,0.0400799,0.041,0.063817,0.100978605,0.324,0.044929
126,0.0590965,0.059,0.0985,0.139186883,0.197,0.052711
127,0.0232992,0.025,0.037082,0.115486169,0.112,0.040867
128,0.0291278,0.03,0.049633,0.126797071,0.166,0.068584
129,0.0290117,0.029,0.049176,0.098011312,0.124,0.063274
130,0.0387523,0.041,0.05825,0.104979374,0.165,0.037332
131,0.0286727,0.04,0.045443,0.118116521,0.192,0.058209
132,0.0434019,0.044,0.072921,0.124173213,0.122,0.058839
133,0.05063,0.051,0.085575,0.14520338,0.218,0.053887
134,0.0542333,0.055,0.09365,0.146981468,0.15,0.089236
135,0.0228508,0.036,0.037715,0.120278091,0.309,0.051952
136,0.0299324,0.03,0.050112,0.093011139,0.292,0.061166
137,0.0302875,0.03,0.046781,0.106601193,0.116,0.104031
138,0.0323928,0.032,0.052478,0.108939365,0.116,0.049771
139,0.0489537,0.05,0.078644,0.154913335,0.157,0.067316
140,0.0398023,0.04,0.064816,0.105196116,0.224,0.08172
141,0.0306891,0.055,0.048104,0.136049575,0.15,0.062248
142,0.0569672,0.057,0.091448,0.13363067,0.31,0.057388
143,0.0280378,0.029,0.045163,0.124356993,0.11900000000000001,0.072331
144,0.0383343,0.039,0.06009,0.130838164,0.131,0.079606
145,0.0438332,0.045,0.069212,0.108772157,0.124,0.040066
146,0.0345601,0.035,0.058782,0.124950845,0.139,0.079856
147,0.0329385,0.033,0.056078,0.124204154,0.323,0.093612
148,0.0491503,0.05,0.083876,0.130293627,0.133,0.065639
149,0.0274595,0.029,0.048332,0.097877313,0.111,0.100922
150,0.0280281,0.029,0.042625,0.093355711,0.112,0.04113
151,0.026716,0.028,0.042415,0.083133885,0.243,0.060521
152,0.0351881,0.036,0.058743,0.128183528,0.278,0.04817
153,0.0382552,0.039,0.057412,0.110937154,0.252,0.092232
154,0.0268653,0.028,0.044561,0.115660957,0.127,0.080716
155,0.0259057,0.028,0.040497,0.105228763,0.123,0.087671
156,0.0258121,0.028,0.044673,0.098400318,0.109,0.070911
157,0.0507794,0.052,0.083598,0.09238821,0.122,0.039296
158,0.0405341,0.041,0.061894,0.10180593,0.106,0.06636
159,0.0627109,0.061,0.102348,0.12798319,0.136,0.093343
160,0.0318186,0.055,0.052343,0.125551253,0.134,0.121844
161,0.0339193,0.043,0.058933,0.126587299,0.151,0.082299
162,0.0462569,0.046,0.079333,0.113388638,0.124,0.061467
163,0.0320232,0.04,0.050812,0.120422117,0.139,0.066967
164,0.0307737,0.063,0.049695,0.107782219,0.122,0.080861
165,0.0224811,0.024,0.037567,0.131467741,0.153,0.066778
166,0.0493246,0.05,0.081535,0.130772614,0.124,0.080667
167,0.0270415,0.028,0.043514,0.119276966,0.129,0.086246
168,0.0379505,0.04,0.055859,0.098648447,0.105,0.05958
169,0.0285453,0.029,0.047097,0.105590914,0.296,0.071069
170,0.0203755,0.076,0.034655,0.103220012,0.106,0.050035
171,0.048836,0.05,0.079851,0.123632343,0.122,0.067781
172,0.048582,0.048,0.080007,0.120038961,0.13,0.084365
173,0.0521804,0.052,0.088207,0.115019274,0.278,0.077798
174,0.025286,0.026,0.041853,0.093333017,0.105,0.049257
175,0.039506,0.041,0.062844,0.118951862,0.132,0.060143
176,0.0380084,0.039,0.058274,0.14283096,0.14400000000000002,0.069755
177,0.0358995,0.042,0.055331,0.118037991,0.11900000000000001,0.041493
178,0.0254959,0.051,0.044437,0.116824983,0.263,0.05508
179,0.0409744,0.041,0.068013,0.111965523,0.257,0.035222
180,0.0331442,0.042,0.054248,0.112062272,0.147,0.071428
181,0.0694523,0.068,0.115166,0.138563302,0.13,0.049359
182,0.03927,0.039,0.062899,0.116677486,0.186,0.116427
183,0.0248066,0.025,0.041472,0.10407618,0.23800000000000002,0.04778
184,0.0296542,0.031,0.048004,0.106183643,0.11900000000000001,0.035964
185,0.0384917,0.039,0.063546,0.13788225,0.155,0.061845
186,0.0412601,0.042,0.06362,0.13053876,0.315,0.063795
187,0.0345017,0.034,0.057874,0.103262534,0.123,0.048093
188,0.0618982,0.061,0.103058,0.112559978,0.335,0.053722
189,0.039315,0.038,0.060407,0.111285538,0.12,0.060697
190,0.0874784,0.086,0.149598,0.126586353,0.124,0.079085
191,0.054364,0.054,0.089403,0.135413659,0.145,0.121151
192,0.025889,0.026,0.04137,0.091048311,0.192,0.039183
193,0.0286043,0.03,0.049105,0.131691272,0.301,0.062686
194,0.0632051,0.062,0.10554,0.128990134,0.117,0.042941
195,0.0461292,0.046,0.074154,0.123382402,0.138,0.115338
196,0.0453501,0.047,0.070631,0.132108198,0.211,0.066139
197,0.0301919,0.039,0.049153,0.109852816,0.197,0.049627
198,0.0318051,0.05,0.05064,0.106482736,0.115,0.080807
199,0.0381466,0.038,0.06596,0.109331376,0.306,0.073577
200,0.0257932,0.026,0.042556,0.10609632,0.116,0.060164
201,0.0227579,0.024,0.036532,0.103269844,0.289,0.05093
202,0.040472,0.041,0.066475,0.120729064,0.138,0.065069
203,0.0286889,0.03,0.047387,0.132586312,0.323,0.059179
204,0.0421274,0.043,0.069756,0.123512842,0.153,0.112635
205,0.03789,0.06,0.064709,0.108671528,0.113,0.0572
206,0.056671,0.066,0.095134,0.092176079,0.264,0.043137
207,0.0513178,0.052,0.083508,0.122270966,0.123,0.069756
208,0.0268338,0.054,0.046182,0.128345696,0.138,0.079406
209,0.0243584,0.025,0.041766,0.084363514,0.231,0.055582
210,0.0435273,0.044,0.076771,0.123249484,0.152,0.066258
