problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
82,0.000196854,0.001,0.015445,0.016817,0.002309188,0.14400000000000002,0.000458
83,0.000210332,0.002,0.016444,0.017151,0.002577404,0.145,0.000493
84,0.000177072,0.001,0.012756,0.015452,0.002256048,0.113,0.000417
85,0.000180428,0.001,0.015405,0.015909,0.002179651,0.124,0.000424
86,0.000202028,0.002,0.015666,0.018834,0.002151444,0.133,0.000468
87,0.000182207,0.001,0.014968,0.014595,0.002250201,0.138,0.000425
88,0.000203381,0.002,0.015076,0.015895,0.00218046,0.015,0.000471
89,0.000186006,0.001,0.015476,0.018206,0.002153311,0.128,0.000425
90,0.000188284,0.001,0.016849,0.016767,0.002274231,0.131,0.000444
91,0.000184479,0.001,0.015748,0.015926,0.002128897,0.132,0.00043
92,0.000194456,0.001,0.015937,0.014764,0.002335825,0.136,0.000456
93,0.000199563,0.002,0.015873,0.014831,0.002477579,0.15,0.000464
94,0.000213199,0.002,0.017568,0.017103,0.002597729,0.015,0.000503
95,0.000188403,0.001,0.015276,0.016339,0.002401083,0.125,0.000449
96,0.000202038,0.002,0.015571,0.017922,0.002210256,0.201,0.000472
97,0.000196415,0.001,0.015945,0.015196,0.002339341,0.124,0.000461
98,0.000191328,0.002,0.015632,0.016686,0.002216089,0.14200000000000002,0.000449
99,0.000178272,0.002,0.014766,0.016354,0.002224507,0.126,0.000418
100,0.000202176,0.001,0.016647,0.016859,0.002558861,0.136,0.000474
101,0.000191401,0.002,0.016072,0.015116,0.002390196,0.128,0.000447
102,0.000213367,0.002,0.016348,0.016504,0.002571996,0.187,0.000503
103,0.000170902,0.001,0.013025,0.011292,0.002101354,0.117,0.000397
104,0.00020628,0.002,0.016895,0.016149,0.00244312,0.016,0.000491
105,0.00018256,0.001,0.015731,0.013905,0.001958474,0.145,0.000431
106,0.000176282,0.001,0.012842,0.014616,0.002074934,0.14400000000000002,0.000411
107,0.000167124,0.002,0.016682,0.013247,0.001806427,0.113,0.000392
108,0.000203726,0.001,0.017118,0.014662,0.002210833,0.129,0.000474
109,0.00019172,0.002,0.014769,0.015569,0.002218264,0.014,0.000442
110,0.000177046,0.001,0.014002,0.012665,0.001893456,0.126,0.000414
111,0.000227892,0.001,0.01909,0.018047,0.002530182,0.162,0.000528
112,0.000202591,0.002,0.016834,0.016024,0.002483548,0.145,0.000473
113,0.000184811,0.001,0.014138,0.015507,0.002173447,0.111,0.000428
114,0.000173885,0.001,0.013423,0.015683,0.002028979,0.105,0.000405
115,0.000213596,0.002,0.017436,0.015983,0.002680235,0.129,0.000493
116,0.000198638,0.002,0.01631,0.013096,0.002413335,0.11800000000000001,0.000458
117,0.000178064,0.001,0.013646,0.01641,0.002307658,0.124,0.000414
118,0.000182446,0.001,0.014966,0.014474,0.002204272,0.139,0.000425
119,0.00019403,0.001,0.016006,0.015177,0.002252224,0.14400000000000002,0.00046
120,0.000162622,0.001,0.012229,0.012895,0.001890962,0.099,0.000384
121,0.000198473,0.002,0.01533,0.016497,0.00225536,0.114,0.000456
122,0.000200878,0.001,0.019316,0.016767,0.002332257,0.14200000000000002,0.000466
123,0.000169934,0.001,0.013832,0.015025,0.002054777,0.133,0.0004
124,0.000201543,0.002,0.017489,0.015589,0.002410216,0.137,0.000474
125,0.000181197,0.001,0.016001,0.015413,0.002192276,0.127,0.000422
126,0.000190091,0.002,0.016835,0.014694,0.002351878,0.128,0.00045
127,0.000175076,0.002,0.014296,0.014607,0.001805218,0.129,0.000406
128,0.000200514,0.001,0.016518,0.016276,0.0026627,0.14300000000000002,0.000477
129,0.000197038,0.001,0.016922,0.015296,0.002146796,0.132,0.000468
130,0.000209503,0.002,0.018701,0.017133,0.002245235,0.151,0.000491
131,0.000175963,0.001,0.014091,0.01496,0.002080392,0.06,0.00042
132,0.000198809,0.002,0.016506,0.016471,0.002327614,0.149,0.000472
133,0.000205713,0.002,0.01757,0.017701,0.002553516,0.134,0.00049
134,0.000214303,0.002,0.018199,0.017867,0.002592941,0.162,0.000497
135,0.000210198,0.002,0.016952,0.015605,0.002558167,0.139,0.000501
136,0.000198087,0.001,0.016495,0.015955,0.002209413,0.136,0.000469
137,0.000188938,0.001,0.016123,0.013974,0.002185824,0.135,0.000442
138,0.000166772,0.001,0.012469,0.014573,0.00188983,0.114,0.000393
139,0.00020882,0.002,0.01747,0.01793,0.00253704,0.147,0.00049
140,0.000197649,0.001,0.016438,0.014835,0.002133433,0.135,0.000461
141,0.000183945,0.002,0.015201,0.014677,0.001945018,0.14,0.000428
142,0.000193728,0.001,0.01475,0.014244,0.002272375,0.125,0.000445
143,0.000182149,0.002,0.015028,0.015043,0.002163526,0.124,0.000429
144,0.000185415,0.001,0.013979,0.014488,0.002349152,0.013000000000000001,0.000437
145,0.000206501,0.001,0.017166,0.018147,0.002638079,0.138,0.00048
146,0.00020504,0.001,0.016921,0.016104,0.002359273,0.149,0.000484
147,0.000191668,0.001,0.016225,0.015242,0.0023327,0.13,0.000449
148,0.000192924,0.002,0.016133,0.014914,0.00259148,0.152,0.000454
149,0.000198875,0.002,0.016056,0.015328,0.002385258,0.323,0.000462
150,0.000181677,0.001,0.014735,0.017018,0.002260119,0.128,0.000426
151,0.000179566,0.001,0.014398,0.014988,0.002218915,0.124,0.000416
152,0.000193181,0.002,0.015843,0.016316,0.002292418,0.125,0.000449
153,0.000170881,0.002,0.013661,0.013787,0.002092862,0.127,0.000395
154,0.000191087,0.001,0.016409,0.016607,0.002259063,0.132,0.000445
155,0.000205242,0.001,0.020315,0.016,0.002619582,0.156,0.000489
156,0.000207448,0.001,0.016834,0.013886,0.002305938,0.14100000000000001,0.00048
157,0.000191958,0.002,0.01664,0.015181,0.002293064,0.132,0.00045
158,0.000184291,0.001,0.015036,0.017123,0.002122941,0.136,0.000436
159,0.000166594,0.002,0.013022,0.015538,0.001864313,0.114,0.00039
160,0.000183793,0.001,0.014668,0.014401,0.002056281,0.129,0.000426
161,0.000194292,0.002,0.015294,0.018864,0.002338653,0.112,0.000458
162,0.000170976,0.002,0.013773,0.015685,0.002046501,0.137,0.0004
163,0.000234114,0.002,0.019022,0.017899,0.002867131,0.147,0.00055
164,0.000175866,0.001,0.014141,0.015044,0.001922158,0.13,0.000414
165,0.000205989,0.001,0.017304,0.014273,0.002435037,0.148,0.000483
166,0.000183778,0.001,0.01449,0.015191,0.002160031,0.125,0.000429
167,0.000189568,0.001,0.015807,0.017675,0.002315507,0.152,0.000444
168,0.000178055,0.001,0.012932,0.013212,0.002127512,0.012,0.000418
169,0.000188679,0.001,0.015654,0.017046,0.002200288,0.136,0.000446
170,0.000184867,0.002,0.015556,0.013745,0.002019216,0.125,0.000435
171,0.000193278,0.001,0.016111,0.014912,0.002295464,0.13,0.000444
172,0.000194395,0.002,0.016199,0.015413,0.002168642,0.111,0.000455
173,0.000187185,0.001,0.016336,0.018036,0.002028754,0.13,0.00044
174,0.000179525,0.001,0.014933,0.01429,0.002169363,0.129,0.000423
175,0.000207469,0.001,0.017731,0.016881,0.002582659,0.16,0.000488
176,0.000213603,0.001,0.018174,0.0175,0.002596031,0.201,0.000502
177,0.000180797,0.001,0.014785,0.013702,0.002122736,0.156,0.00042
178,0.000190686,0.001,0.016525,0.016742,0.002246543,0.132,0.000448
179,0.000210947,0.002,0.017698,0.018667,0.002472801,0.161,0.000496
180,0.000204354,0.002,0.017054,0.016034,0.002488232,0.153,0.000476
181,0.000203151,0.002,0.017265,0.016446,0.002450864,0.139,0.00048
182,0.000188001,0.001,0.016584,0.015062,0.002219318,0.157,0.000439
183,0.000208817,0.002,0.017153,0.01709,0.002449481,0.139,0.000484
184,0.000208827,0.002,0.017661,0.016646,0.002528256,0.162,0.000488
185,0.000232753,0.002,0.020945,0.017197,0.002847941,0.178,0.000555
186,0.000188843,0.002,0.016009,0.012676,0.002406313,0.14400000000000002,0.000438
187,0.00018929,0.001,0.018341,0.016954,0.002352979,0.017,0.000446
188,0.000174455,0.001,0.013671,0.013087,0.002056245,0.112,0.000402
189,0.00017965,0.001,0.013483,0.015424,0.002030674,0.105,0.00042
190,0.000180915,0.001,0.015353,0.016642,0.001909105,0.158,0.000421
191,0.000185941,0.001,0.016368,0.016616,0.002159549,0.133,0.000435
192,0.00019421,0.001,0.016903,0.018673,0.002369251,0.015,0.000455
193,0.00018603,0.001,0.015069,0.016408,0.002358075,0.145,0.000442
194,0.00020514,0.001,0.016352,0.017579,0.002485504,0.135,0.00048
195,0.000205927,0.001,0.017958,0.016828,0.002279077,0.122,0.000503
196,0.000195724,0.002,0.016384,0.016174,0.002107485,0.176,0.000479
197,0.000206104,0.002,0.016164,0.014269,0.002543543,0.131,0.000497
198,0.000172665,0.001,0.013612,0.014589,0.002077118,0.11900000000000001,0.000421
199,0.000197092,0.001,0.016836,0.015805,0.002244523,0.128,0.00047
200,0.000196658,0.002,0.016372,0.015407,0.00231806,0.14100000000000001,0.000467
201,0.000185274,0.001,0.016107,0.016869,0.001954646,0.124,0.000435
202,0.00018861,0.001,0.014208,0.016411,0.00222875,0.13,0.000436
203,0.00018472,0.002,0.015845,0.014939,0.002083819,0.132,0.000432
204,0.000189446,0.001,0.015239,0.014903,0.002211962,0.115,0.000438
205,0.00020932,0.003,0.017382,0.018596,0.00249024,0.015,0.00051
206,0.000180894,0.001,0.015601,0.014313,0.001994098,0.114,0.000414
207,0.000210638,0.002,0.017109,0.017805,0.002584076,0.132,0.000501
208,0.000204943,0.002,0.017088,0.015303,0.002391259,0.145,0.000503
209,0.000200278,0.001,0.01698,0.017143,0.002213433,0.145,0.00047
210,0.000164586,0.001,0.013289,0.013728,0.001793438,0.12,0.000387
