problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
127,0.000325257,0.001,0.004724,0.009177686,0.02,0.003746
128,0.00701256,0.007,0.011843,0.142520077,0.41600000000000004,0.06507
129,0.00574932,0.007,0.010989,0.080255586,0.056,0.081684
130,0.00848823,0.009,0.015793,0.127051895,0.058,0.030155
131,0.014088,0.014,0.019353,0.108098568,0.096,0.042371
132,0.00810873,0.008,0.017362,0.119528555,0.093,0.041576
133,0.00161921,0.002,0.006155,0.122293045,0.078,0.062466
134,0.000372278,0.001,0.004436,0.008213863,0.017,0.003601
135,0.00305741,0.003,0.007081,0.132570005,0.307,0.050522
136,0.0035097,0.004,0.009626,0.138482452,0.115,0.225906
137,0.00203271,0.003,0.007961,0.148981423,0.062,0.028326
138,0.000520847,0.001,0.009979,0.014013735,0.023,0.003017
139,0.00443965,0.005,0.011864,0.18464614,0.676,0.070844
140,0.000365346,0.001,0.006603,0.012043767,0.022,0.004189
141,0.00267849,0.003,0.006854,0.115342158,0.075,0.042079
142,0.000791855,0.001,0.005412,0.008250578,0.013000000000000001,0.002317
143,0.00131643,0.001,0.006307,0.015867467,0.053,0.002789
144,0.00842942,0.008,0.016076,0.09234989,0.06,0.024823
145,0.000438172,0.001,0.005394,0.009401134,0.013000000000000001,0.003998
146,0.00551919,0.006,0.012045,0.119504863,0.11,0.073823
147,0.00126961,0.002,0.00804,0.02217002,0.009000000000000001,0.00527
148,0.0130937,0.014,0.018256,0.108479617,0.5710000000000001,0.036578
149,0.000293301,0.001,0.003713,0.007590754,0.031,0.002311
150,0.00719747,0.008,0.010933,0.128421124,0.403,0.050676
151,0.00849895,0.009,0.016201,0.141746802,0.093,0.066073
152,0.00285367,0.003,0.006367,0.110249692,0.055,0.051904
153,0.00297039,0.003,0.008451,0.109056157,0.081,0.044008
154,0.0236021,0.025,0.030465,0.074309455,0.055,0.01673
155,0.00336671,0.003,0.007782,0.074462131,0.057,0.026396
156,0.000695839,0.002,0.007077,0.010772907,0.038,0.002814
157,0.0132401,0.014,0.023773,0.10938636,0.08600000000000001,0.048211
158,0.000511948,0.002,0.006852,0.011667718,0.022,0.002579
159,0.0117807,0.012,0.01645,0.123419096,0.078,0.056896
160,0.000875022,0.001,0.004844,0.013804828,0.022,0.004185
161,0.0149093,0.015,0.024688,0.097311116,0.063,0.016597
162,0.00774336,0.008,0.015051,0.114299304,0.171,0.054867
163,0.00133096,0.001,0.005479,0.015370059,0.062,0.005338
164,0.018111,0.018,0.022945,0.103359739,0.058,0.026586
165,0.00075729,0.002,0.005637,0.023323378,0.016,0.003817
166,0.000518511,0.001,0.00759,0.020105625,0.028,0.002728
167,0.000424805,0.001,0.00516,0.008393209,0.01,0.004167
168,0.00815328,0.008,0.0134,0.181335259,0.277,0.072905
169,0.000909021,0.001,0.008583,0.017057646,0.03,0.002939
170,0.0179142,0.018,0.030741,0.112280837,0.081,0.03753
171,0.00120612,0.002,0.006271,0.018767818,0.044,0.004313
172,0.00220935,0.002,0.007422,0.114404677,0.07200000000000001,0.033218
173,0.00887277,0.01,0.015407,0.130884224,0.089,0.052575
174,0.00528296,0.005,0.009907,0.127283763,0.317,0.043417
175,0.00851786,0.009,0.016006,0.131692047,0.081,0.02528
176,0.0106205,0.011,0.017827,0.095923885,0.094,0.039227
177,0.00273948,0.003,0.007789,0.156202964,0.082,0.074087
178,0.00334253,0.004,0.007099,0.091280535,0.063,0.027549
179,0.000421083,0.001,0.005203,0.019730533,0.012,0.003907
180,0.000517601,0.001,0.007325,0.011078985,0.023,0.00269
181,0.0108145,0.011,0.01815,0.08138007,0.074,0.017518
182,0.00302525,0.004,0.007661,0.120587042,0.082,0.0446
183,0.0125976,0.012,0.019497,0.097703495,0.057,0.023621
184,0.00525127,0.006,0.009423,0.096964208,0.048,0.032798
185,0.00805282,0.008,0.014633,0.118668178,0.377,0.052403
186,0.00506264,0.006,0.011215,0.133172043,0.07200000000000001,0.046573
187,0.00731983,0.007,0.011985,0.156657219,0.08600000000000001,0.058597
188,0.000421731,0.001,0.004747,0.018533486,0.018000000000000002,0.003202
189,0.000394509,0.001,0.006736,0.010387164,0.018000000000000002,0.00331
190,0.00507654,0.006,0.011561,0.106530806,0.111,0.013245
191,0.000444545,0.001,0.007422,0.022568895,0.022,0.003509
192,0.00142259,0.002,0.005824,0.016885079,0.018000000000000002,0.003447
193,0.00687775,0.007,0.011937,0.138257733,0.10200000000000001,0.074845
194,0.0119244,0.012,0.019535,0.124711602,0.113,0.078361
195,0.00870224,0.009,0.016925,0.103943235,0.985,0.03856
196,0.000588288,0.001,0.005426,0.01447426,0.04,0.003357
197,0.00754482,0.008,0.016592,0.086324402,0.068,0.028028
198,0.00109488,0.002,0.006504,0.017240238,0.038,0.003991
199,0.00329361,0.004,0.007144,0.093890284,0.083,0.045884
200,0.0103329,0.011,0.018236,0.106969542,0.049,0.029441
201,0.0130503,0.014,0.023305,0.121624845,1.32,0.051063
202,0.00377378,0.004,0.008611,0.094344152,0.044,0.018601
203,0.00794965,0.009,0.014811,0.127737631,0.512,0.051372
204,0.0110463,0.012,0.01947,0.118453436,0.066,0.020533
205,0.0162087,0.018,0.026815,0.12046346,0.09,0.021374
206,0.000544381,0.001,0.006119,0.009309438,0.007,0.003458
207,0.00968129,0.009,0.017023,0.144439738,4.651,0.053493
208,0.00732719,0.008,0.013162,0.101341927,0.073,0.036235
209,0.000429389,0.001,0.005827,0.011267238,0.02,0.003057
210,0.00830758,0.009,0.014208,0.102426716,0.09,0.038455
