problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
42,0.000168848,0.001,0.009424,0.004496,0.001584631,0.006,0.000416
43,0.000167447,0.002,0.010281,0.005291,0.001688377,0.008,0.000401
44,0.000157944,0.001,0.010769,0.007444,0.002176242,0.016,0.00035
45,0.00013588,0.001,0.00831,0.00519,0.001536623,0.006,0.000297
46,0.000166726,0.001,0.010281,0.008862,0.00239458,0.052000000000000005,0.001527
47,0.000165948,0.001,0.009995,0.005515,0.001543714,0.008,0.000367
48,0.000173657,0.001,0.011975,0.010488,0.001711243,0.008,0.000366
49,0.000150065,0.001,0.009523,0.004689,0.001600752,0.008,0.000342
50,0.000163719,0.001,0.010002,0.004443,0.001585067,0.021,0.000369
51,0.000182839,0.001,0.010413,0.004931,0.001689187,0.007,0.000421
52,0.000148217,0.001,0.008151,0.003634,0.001559107,0.01,0.000336
53,0.000144341,0.001,0.00835,0.005162,0.001669642,0.01,0.000324
54,0.000146846,0.001,0.007707,0.003093,0.001465324,0.01,0.00166
55,0.000163114,0.001,0.010837,0.0041,0.001858761,0.032,0.000376
56,0.000145647,0.001,0.011516,0.003669,0.001351141,0.005,0.001253
57,0.000165562,0.001,0.009093,0.003043,0.001871424,0.009000000000000001,0.00085
58,0.000163118,0.001,0.010503,0.003784,0.001718756,0.007,0.00036
59,0.00017479,0.001,0.012005,0.005437,0.00209952,0.018000000000000002,0.000386
60,0.000155774,0.001,0.010742,0.003891,0.001963354,0.015,0.002655
61,0.00016439,0.001,0.010091,0.003052,0.001629766,0.006,0.001648
62,0.000176736,0.001,0.013535,0.004956,0.001770853,0.008,0.00039
63,0.00015368,0.001,0.009276,0.002478,0.001867873,0.008,0.001652
64,0.00015883,0.001,0.009367,0.003038,0.001785623,0.01,0.00167
65,0.000165627,0.001,0.011334,0.00565,0.001637092,0.007,0.00036
66,0.000179428,0.001,0.012123,0.007302,0.001797045,0.016,0.000393
67,0.000145585,0.001,0.008262,0.003431,0.001404009,0.006,0.001191
68,0.000166417,0.001,0.010043,0.00326,0.001519909,0.006,0.000362
69,0.000194617,0.002,0.012141,0.003218,0.001931673,0.009000000000000001,0.000418
70,0.000183248,0.001,0.010247,0.003829,0.001757587,0.009000000000000001,0.001863
71,0.000158462,0.001,0.009676,0.004968,0.001441799,0.007,0.000348
72,0.000161014,0.001,0.009272,0.002828,0.001799803,0.008,0.001203
73,0.000152481,0.001,0.009286,0.003528,0.001095588,0.007,0.000349
74,0.000186223,0.001,0.010846,0.004763,0.001637913,0.006,0.000422
75,0.000129474,0.001,0.007731,0.004297,0.00127085,0.008,0.000305
76,0.000153543,0.001,0.009849,0.00341,0.001469967,0.007,0.000333
77,0.000175971,0.001,0.011776,0.007584,0.001319831,0.008,0.000387
78,0.000178502,0.001,0.011188,0.00492,0.001334301,0.007,0.00038
79,0.000210439,0.002,0.013789,0.006079,0.002194169,0.009000000000000001,0.000497
80,0.000145068,0.001,0.009932,0.002665,0.001425347,0.007,0.000326
81,0.000169987,0.001,0.012221,0.00802,0.001249955,0.018000000000000002,0.000372
82,0.000173384,0.001,0.010905,0.0043,0.001767163,0.038,0.003031
83,0.000184934,0.001,0.013055,0.004053,0.001499775,0.012,0.000412
84,0.000150649,0.001,0.008287,0.003669,0.00127442,0.005,0.00034
85,0.000172569,0.001,0.012628,0.006586,0.001481892,0.01,0.000393
86,0.000153259,0.001,0.009338,0.002778,0.00139207,0.015,0.003558
87,0.000161951,0.001,0.010214,0.005342,0.001238654,0.013000000000000001,0.000355
88,0.000186153,0.002,0.014516,0.005914,0.001634123,0.009000000000000001,0.000399
89,0.000143172,0.001,0.008701,0.004772,0.001057231,0.006,0.000325
90,0.000185873,0.001,0.011331,0.006326,0.001553189,0.008,0.000401
91,0.000148866,0.001,0.008555,0.003881,0.001416584,0.014,0.000346
92,0.000141054,0.001,0.00846,0.00615,0.001070664,0.012,0.00032
93,0.000160958,0.001,0.009684,0.004871,0.001411482,0.006,0.000389
94,0.000166192,0.001,0.009089,0.005152,0.001278238,0.006,0.000392
95,0.000164595,0.001,0.009713,0.004308,0.00117327,0.005,0.00037
96,0.000181787,0.001,0.011646,0.01232,0.001657136,0.008,0.001374
97,0.000148125,0.001,0.009549,0.009956,0.001117659,0.005,0.000338
98,0.000159366,0.001,0.009856,0.005812,0.001084958,0.009000000000000001,0.000347
99,0.000168616,0.002,0.012196,0.00443,0.001493513,0.012,0.000372
100,0.000143134,0.001,0.009172,0.003899,0.001263839,0.006,0.000322
101,0.000154911,0.001,0.0098,0.004031,0.001269954,0.007,0.000368
102,0.000191116,0.001,0.011524,0.005578,0.001542107,0.014,0.000442
103,0.000188269,0.001,0.012943,0.006243,0.001562406,0.015,0.000425
104,0.000150569,0.001,0.009897,0.002786,0.001191917,0.011,0.000341
105,0.0001648,0.001,0.011157,0.004248,0.001473101,0.011,0.00038
106,0.000143851,0.001,0.008793,0.003951,0.000998058,0.006,0.000321
107,0.000178177,0.001,0.021048,0.004455,0.001371439,0.01,0.000399
108,0.000167545,0.001,0.010562,0.004127,0.001310819,0.026000000000000002,0.000375
109,0.000160441,0.001,0.009759,0.004408,0.001352286,0.005,0.000357
110,0.000170579,0.001,0.011143,0.004577,0.001405559,0.009000000000000001,0.000395
111,0.000155872,0.001,0.009122,0.003581,0.001190627,0.016,0.001643
112,0.000157433,0.001,0.01106,0.003536,0.001189806,0.008,0.004873
113,0.000147432,0.001,0.008583,0.002945,0.001139332,0.006,0.000327
114,0.000138661,0.001,0.00783,0.003089,0.000969401,0.006,0.000321
115,0.000189367,0.001,0.01064,0.00427,0.001591095,0.007,0.003337
116,0.000159533,0.001,0.009777,0.004059,0.001333294,0.009000000000000001,0.000355
117,0.000168999,0.001,0.010285,0.009584,0.001713752,0.01,0.000395
118,0.000161705,0.001,0.009158,0.00311,0.001440932,0.007,0.000384
119,0.000147824,0.001,0.009224,0.007654,0.001173373,0.008,0.000341
120,0.000149781,0.001,0.009887,0.003332,0.001104843,0.008,0.000334
121,0.000169863,0.001,0.011765,0.005258,0.001298281,0.013000000000000001,0.000369
122,0.000158151,0.001,0.009023,0.0042,0.001298957,0.006,0.000351
123,0.000154356,0.001,0.010465,0.007357,0.001358705,0.01,0.001089
124,0.000176962,0.001,0.012382,0.004344,0.001788192,0.01,0.000414
125,0.00015047,0.001,0.007835,0.003177,0.001312733,0.007,0.0013
126,0.000170458,0.001,0.01153,0.005149,0.001559047,0.008,0.000372
127,0.000134644,0.001,0.009055,0.004624,0.00149781,0.011,0.0003
128,0.000151141,0.001,0.009716,0.007389,0.001635989,0.01,0.001423
129,0.000151966,0.001,0.009283,0.004089,0.00120535,0.007,0.001923
130,0.000180957,0.001,0.011289,0.007414,0.00146182,0.007,0.004871
131,0.000188088,0.001,0.01136,0.005637,0.001558194,0.01,0.002137
132,0.000166116,0.001,0.010807,0.003146,0.001406714,0.009000000000000001,0.000391
133,0.000161105,0.002,0.009477,0.004911,0.001401708,0.01,0.000366
134,0.000145349,0.001,0.00936,0.007132,0.001258354,0.008,0.000323
135,0.000175779,0.001,0.011497,0.003216,0.001326096,0.014,0.000396
136,0.000156985,0.001,0.010556,0.006914,0.001336129,0.017,0.000351
137,0.000144634,0.001,0.008593,0.002543,0.001144824,0.006,0.000344
138,0.000150026,0.001,0.008766,0.004132,0.001047457,0.014,0.000357
139,0.000174192,0.001,0.011413,0.005646,0.001261185,0.01,0.000389
140,0.000172246,0.001,0.011146,0.003433,0.001402076,0.012,0.000373
141,0.000141495,0.001,0.008602,0.004964,0.000933984,0.007,0.000309
142,0.000158186,0.001,0.010069,0.003189,0.001171599,0.01,0.000339
143,0.000161002,0.001,0.01142,0.004918,0.001175965,0.01,0.000348
144,0.00017464,0.001,0.010924,0.003662,0.001311942,0.006,0.000391
145,0.000167336,0.001,0.010271,0.004845,0.001167445,0.009000000000000001,0.000388
146,0.000179368,0.001,0.009636,0.00379,0.001433911,0.008,0.000415
147,0.000132595,0.001,0.007892,0.002453,0.001224549,0.014,0.000308
148,0.000167728,0.001,0.010752,0.013077,0.001910375,0.055,0.00039
149,0.000144837,0.001,0.008505,0.004197,0.001121764,0.007,0.001915
150,0.000142537,0.001,0.010175,0.004893,0.00122143,0.006,0.000315
151,0.00017083,0.001,0.009477,0.003867,0.001484883,0.006,0.000383
152,0.000173978,0.001,0.011558,0.004021,0.001467896,0.011,0.000388
153,0.000161164,0.001,0.01008,0.004274,0.001162402,0.006,0.000374
154,0.000170746,0.002,0.011191,0.007825,0.001344217,0.011,0.002527
155,0.000144064,0.001,0.009049,0.006369,0.000991273,0.007,0.000308
156,0.000174236,0.001,0.010394,0.005069,0.001333147,0.011,0.000407
157,0.000197593,0.001,0.013412,0.004857,0.00147666,0.012,0.000433
158,0.000157317,0.001,0.009122,0.004335,0.001133211,0.008,0.000359
159,0.000142212,0.001,0.00841,0.003515,0.001242991,0.009000000000000001,0.001251
160,0.000142222,0.001,0.009664,0.004343,0.00101047,0.008,0.000324
161,0.000130236,0.001,0.007388,0.003739,0.000897425,0.006,0.00172
162,0.000150653,0.001,0.009093,0.005152,0.001042825,0.011,0.00236
163,0.000159897,0.001,0.009886,0.002926,0.001289509,0.006,0.000372
164,0.000148245,0.001,0.008917,0.004435,0.001193499,0.011,0.000334
165,0.000187062,0.001,0.013368,0.00759,0.00147062,0.009000000000000001,0.000397
166,0.000167054,0.002,0.011033,0.008855,0.001290182,0.009000000000000001,0.000374
167,0.000154512,0.001,0.01047,0.003116,0.001094757,0.011,0.000326
168,0.000175162,0.002,0.010745,0.006783,0.001408653,0.007,0.000397
169,0.000141455,0.001,0.009577,0.005089,0.001316829,0.013000000000000001,0.000316
170,0.000154812,0.001,0.009953,0.006022,0.001168791,0.007,0.000334
171,0.000135578,0.001,0.009892,0.006128,0.001068516,0.008,0.001111
172,0.000159024,0.001,0.010827,0.003344,0.001324475,0.008,0.000361
173,0.000161758,0.001,0.01161,0.003433,0.001339424,0.008,0.000361
174,0.000144682,0.001,0.008126,0.003357,0.001155779,0.013000000000000001,0.00171
175,0.000192879,0.002,0.012832,0.004356,0.001517486,0.016,0.000417
176,0.000161509,0.001,0.009998,0.003552,0.001210009,0.005,0.000363
177,0.000162506,0.001,0.010539,0.006048,0.001239042,0.016,0.00037
178,6.9616e-05,0.001,0.006831,0.001421,0.002209147,0.009000000000000001,0.000295
179,0.000147402,0.001,0.009458,0.003975,0.001369782,0.015,0.000323
180,0.000152173,0.001,0.00881,0.004339,0.001328356,0.008,0.000345
181,0.000143672,0.001,0.009396,0.002687,0.001370867,0.027,0.000317
182,0.000167362,0.001,0.00972,0.005505,0.001211833,0.008,0.000386
183,0.000164009,0.001,0.009755,0.002696,0.001299917,0.031,0.000391
184,0.000153708,0.001,0.010418,0.006316,0.001119787,0.008,0.000336
185,0.000165365,0.002,0.011222,0.007486,0.0012611,0.01,0.000356
186,0.000161729,0.001,0.01029,0.004699,0.001110516,0.01,0.000355
187,0.000185087,0.001,0.011921,0.003687,0.00137939,0.008,0.000414
188,0.000174263,0.001,0.012507,0.006233,0.001493281,0.014,0.000386
189,0.000153762,0.001,0.008843,0.004121,0.001152333,0.009000000000000001,0.000355
190,0.000187327,0.001,0.012489,0.009616,0.001462724,0.014,0.000405
191,0.000178913,0.001,0.012235,0.003429,0.001483041,0.008,0.000405
192,0.000158756,0.001,0.010863,0.004766,0.001486593,0.009000000000000001,0.000373
193,0.000144791,0.001,0.009667,0.00689,0.001076405,0.008,0.002327
194,5.5127e-05,0.001,0.009452,0.007239,0.002756764,0.007,0.000386
195,0.000170498,0.001,0.01016,0.003743,0.001358105,0.007,0.000386
196,0.000182569,0.001,0.011979,0.004958,0.001594557,0.009000000000000001,0.000412
197,0.000138047,0.001,0.008864,0.008809,0.000993899,0.008,0.000295
198,0.000164765,0.001,0.010354,0.004907,0.001240113,0.008,0.000361
199,0.000165671,0.001,0.010524,0.003824,0.001234422,0.007,0.000372
200,0.000166272,0.002,0.009493,0.004131,0.001418001,0.006,0.000408
201,0.000200016,0.001,0.011591,0.004401,0.001768426,0.01,0.000452
202,0.000148247,0.001,0.008317,0.003082,0.00100476,0.006,0.000358
203,0.00017566,0.001,0.011297,0.004417,0.001578258,0.012,0.000404
204,0.000194557,0.001,0.010806,0.004233,0.001460552,0.008,0.00046
205,0.000191854,0.003,0.012185,0.003818,0.001857257,0.01,0.000438
206,0.000140664,0.001,0.009675,0.005021,0.001194969,0.017,0.000312
207,0.000176451,0.001,0.011595,0.005719,0.001427776,0.008,0.000404
208,0.000162773,0.001,0.009154,0.004325,0.001151726,0.008,0.000375
209,0.000139418,0.001,0.009033,0.003279,0.001267634,0.007,0.000319
210,0.000171464,0.001,0.010632,0.005447,0.001241548,0.013000000000000001,0.000391
