problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
104,0.000203419,0.002,0.016929,0.01683,0.002435781,0.016,0.000447
105,0.000183387,0.001,0.015857,0.01443,0.002012447,0.12,0.000396
106,0.000175275,0.001,0.01299,0.015056,0.00225182,0.133,0.000379
107,0.000167658,0.001,0.016829,0.013565,0.001821137,0.11,0.000359
108,0.000202002,0.002,0.017365,0.015337,0.002231914,0.13,0.000438
109,0.000188629,0.001,0.015121,0.016119,0.002273936,0.014,0.00041
110,0.000176153,0.001,0.01412,0.013146,0.001933644,0.115,0.000382
111,0.000227379,0.001,0.019144,0.018646,0.002516783,0.161,0.000488
112,0.000204348,0.001,0.017281,0.016561,0.002478624,0.133,0.000441
113,0.000182304,0.001,0.015266,0.015957,0.002204557,0.111,0.000399
114,0.000174658,0.001,0.013631,0.016105,0.002039498,0.117,0.000375
115,0.000211482,0.002,0.017662,0.016583,0.002656087,0.138,0.000456
116,0.000196625,0.002,0.016468,0.01367,0.002396956,0.12,0.000421
117,0.000175977,0.002,0.013996,0.016657,0.002246163,0.13,0.00038
118,0.000180506,0.001,0.015469,0.014907,0.002180615,0.127,0.000399
119,0.00019395,0.001,0.016318,0.015691,0.002281739,0.161,0.000418
120,0.000161494,0.001,0.01249,0.012816,0.002055045,0.1,0.000352
121,0.00019799,0.001,0.015529,0.01638,0.002304327,0.12,0.000418
122,0.000201992,0.001,0.01751,0.017077,0.002331182,0.14200000000000002,0.000429
123,0.000169305,0.001,0.013643,0.015414,0.002069886,0.122,0.000369
124,0.00020081,0.002,0.017242,0.016089,0.002451174,0.148,0.000431
125,0.000181594,0.002,0.015898,0.015804,0.002063066,0.13,0.000388
126,0.000191133,0.001,0.016725,0.015186,0.002319042,0.132,0.000412
127,0.000175752,0.001,0.014562,0.015122,0.001837519,0.122,0.000373
128,0.000202768,0.002,0.01643,0.016865,0.002674562,0.14200000000000002,0.000434
129,0.000198057,0.001,0.016877,0.015813,0.002120769,0.14200000000000002,0.000428
130,0.000209302,0.001,0.018833,0.017654,0.0023407,0.155,0.000466
131,0.000176498,0.001,0.014187,0.015448,0.002295937,0.06,0.000387
132,0.000200351,0.001,0.016712,0.016889,0.002316551,0.145,0.00043
133,0.000205183,0.002,0.017745,0.018248,0.002435169,0.132,0.000448
134,0.000211455,0.002,0.018047,0.018363,0.002729622,0.15,0.000462
135,0.000212412,0.002,0.016937,0.016314,0.002589435,0.136,0.000457
136,0.00019797,0.002,0.016666,0.016494,0.002223235,0.128,0.00043
137,0.000189197,0.001,0.016292,0.014417,0.002250636,0.134,0.000418
138,0.000167066,0.001,0.012596,0.014835,0.001903269,0.105,0.000365
139,0.00021104,0.002,0.017546,0.018426,0.002607156,0.148,0.000453
140,0.000196691,0.001,0.016489,0.015483,0.002113503,0.134,0.000424
141,0.00018268,0.002,0.015128,0.015124,0.002008575,0.14200000000000002,0.000391
142,0.000189051,0.001,0.014799,0.014858,0.002300967,0.137,0.00041
143,0.000182984,0.001,0.015145,0.015522,0.002294797,0.109,0.000391
144,0.000187225,0.002,0.013907,0.014914,0.002246687,0.014,0.000405
145,0.000205379,0.001,0.017102,0.01851,0.002530707,0.15,0.000448
146,0.00020457,0.001,0.016924,0.016612,0.002201324,0.151,0.000447
147,0.000191693,0.002,0.016475,0.015733,0.002287341,0.132,0.000412
148,0.000195099,0.001,0.016228,0.01548,0.00220213,0.151,0.000419
149,0.000194727,0.002,0.016102,0.015806,0.002132991,0.221,0.000426
150,0.000183423,0.001,0.014784,0.017364,0.002225212,0.126,0.000393
151,0.00017757,0.001,0.014356,0.01531,0.002081172,0.126,0.000385
152,0.000190839,0.002,0.0159,0.016743,0.002248239,0.126,0.000418
153,0.000170968,0.001,0.01372,0.014282,0.001948578,0.12,0.000365
154,0.000190105,0.002,0.016384,0.017093,0.002248042,0.125,0.000408
155,0.000204471,0.002,0.018387,0.016628,0.00261751,0.15,0.00045
156,0.000205778,0.001,0.016377,0.014527,0.002213669,0.135,0.000443
157,0.000191067,0.002,0.016539,0.015764,0.002211379,0.14,0.000412
158,0.000185467,0.001,0.015001,0.0168,0.002220452,0.134,0.000401
159,0.000165268,0.001,0.013266,0.015616,0.001823929,0.11,0.000359
160,0.000182586,0.001,0.014635,0.014963,0.002000423,0.133,0.000393
161,0.000194175,0.002,0.015336,0.019298,0.002303913,0.113,0.000423
162,0.000171008,0.002,0.013947,0.016201,0.001965613,0.138,0.000369
163,0.00023285,0.002,0.018878,0.018558,0.002814944,0.14400000000000002,0.000513
164,0.000175362,0.001,0.014296,0.015456,0.001859677,0.127,0.000384
165,0.000205825,0.002,0.017175,0.014959,0.002407722,0.146,0.000448
166,0.000182969,0.001,0.014466,0.015558,0.002175898,0.122,0.000395
167,0.000190992,0.002,0.015919,0.017613,0.00224598,0.154,0.00041
168,0.000178699,0.002,0.013143,0.013524,0.002153681,0.012,0.00039
169,0.000187374,0.001,0.015684,0.017449,0.002251083,0.14100000000000001,0.000411
170,0.000184378,0.001,0.015768,0.014356,0.002028723,0.126,0.0004
171,0.000190564,0.002,0.016267,0.015402,0.002145654,0.137,0.000419
172,0.000194551,0.001,0.016234,0.015999,0.00206251,0.123,0.000421
173,0.000187842,0.002,0.016492,0.01845,0.00205955,0.125,0.000407
174,0.000180482,0.002,0.014869,0.014716,0.002158526,0.13,0.000389
175,0.000207977,0.002,0.018068,0.017413,0.002541642,0.163,0.000452
176,0.000211217,0.002,0.018258,0.018015,0.002654844,0.201,0.000465
177,0.000179611,0.002,0.014769,0.014159,0.002091705,0.162,0.000386
178,0.000189851,0.001,0.016587,0.017218,0.00229575,0.134,0.000414
179,0.000209098,0.001,0.017687,0.019079,0.00244989,0.151,0.000455
180,0.00020183,0.002,0.017366,0.01664,0.002365933,0.166,0.000439
181,0.000204146,0.002,0.017442,0.016984,0.002455482,0.131,0.000437
182,0.000186424,0.001,0.016452,0.015586,0.002262479,0.157,0.000408
183,0.00020865,0.002,0.017116,0.01759,0.002439414,0.14300000000000002,0.00045
184,0.000209586,0.002,0.017615,0.017213,0.002615573,0.162,0.000448
185,0.000233808,0.001,0.020979,0.017928,0.002810241,0.178,0.000508
186,0.000188437,0.002,0.015606,0.013326,0.00216304,0.128,0.000402
187,0.000188669,0.001,0.015966,0.017584,0.002339473,0.018000000000000002,0.00041
188,0.000173331,0.001,0.013228,0.013616,0.002100817,0.12,0.000372
189,0.000179858,0.001,0.012984,0.01593,0.002019347,0.11,0.000386
190,0.000181663,0.001,0.015043,0.016843,0.001911838,0.139,0.000389
191,0.000186526,0.001,0.015471,0.017047,0.00209705,0.126,0.000402
192,0.000192357,0.002,0.016713,0.019084,0.002275627,0.015,0.000421
193,0.000186063,0.001,0.014947,0.016791,0.00220067,0.133,0.0004
194,0.000204228,0.002,0.016396,0.018157,0.002602117,0.146,0.000439
195,0.00020538,0.002,0.017906,0.016632,0.00225903,0.135,0.000442
196,0.000195239,0.002,0.016698,0.016479,0.002195543,0.164,0.000428
197,0.000203283,0.001,0.016495,0.014779,0.002543024,0.136,0.000436
198,0.000172215,0.001,0.013768,0.0151,0.002089869,0.125,0.00037
199,0.000198109,0.002,0.016801,0.016358,0.002215728,0.138,0.000437
200,0.000195199,0.001,0.016243,0.015959,0.002349417,0.132,0.000424
201,0.000185059,0.002,0.016113,0.017257,0.002030475,0.13,0.000401
202,0.000184319,0.001,0.014201,0.016936,0.002219737,0.124,0.000398
203,0.00018296,0.001,0.015976,0.015434,0.002101101,0.13,0.000398
204,0.000187521,0.002,0.015326,0.015454,0.00222024,0.12,0.000404
205,0.000208367,0.002,0.01727,0.019134,0.002574952,0.015,0.000453
206,0.000179229,0.002,0.015744,0.01466,0.001922531,0.11800000000000001,0.000382
207,0.000210437,0.002,0.017075,0.018308,0.002466323,0.127,0.000458
208,0.000206414,0.001,0.016936,0.015943,0.002429415,0.145,0.000445
209,0.000201166,0.001,0.017358,0.017733,0.002180643,0.153,0.00043
210,0.000165617,0.001,0.013268,0.014179,0.001735302,0.11800000000000001,0.000356
