problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Symbolica
147,0.00299491,0.004,0.014132,0.008141,0.02005119,0.008918
148,0.00167206,0.002,0.01204,0.009921,0.006051268,0.001919
149,0.00293509,0.004,0.014527,0.007943,0.018287985,0.004279
150,0.00218937,0.003,0.009769,0.005917,0.01428817,0.001108
151,0.00177112,0.002,0.013059,0.009769,0.017965768,0.006675
152,0.00278716,0.004,0.0116,0.005545,0.014707391,0.003847
153,0.00215198,0.003,0.013467,0.008084,0.02330485,0.010749
154,0.00200625,0.003,0.011215,0.008953,0.021996904,0.001818
155,0.00251345,0.003,0.011861,0.009208,0.004773482,0.001711
156,0.00201341,0.003,0.012468,0.0069,0.005015597,0.006973
157,0.00144225,0.002,0.00894,0.006423,0.005053385,0.003747
158,0.00244126,0.004,0.011517,0.009227,0.015544131,0.004432
159,0.0019646,0.003,0.010808,0.006708,0.01482986,0.004206
160,0.00217035,0.003,0.011966,0.008467,0.015278097,0.013258
161,0.00203409,0.003,0.013814,0.008502,0.016395385,0.005562
162,0.00299038,0.004,0.013928,0.008876,0.005026038,0.00098
163,0.00224271,0.003,0.013079,0.012518,0.01910382,0.002892
164,0.00215644,0.003,0.010562,0.006336,0.014142633,0.00102
165,0.00212948,0.003,0.012228,0.007675,0.017467193,0.005382
166,0.00262134,0.004,0.012674,0.005392,0.019646425,0.002249
167,0.00203454,0.003,0.011142,0.008236,0.016623953,0.004897
168,0.00222688,0.003,0.012528,0.007305,0.022383855,0.007431
169,0.00174351,0.003,0.010519,0.011622,0.015377556,0.00371
170,0.00161906,0.002,0.009013,0.00662,0.012949848,0.002328
171,0.00246383,0.004,0.012042,0.009647,0.018366348,0.002035
172,0.00150267,0.002,0.011289,0.007828,0.017904507,0.002553
173,0.00189399,0.003,0.011592,0.007314,0.020407217,0.006761
174,0.00311856,0.003,0.016185,0.012938,0.030063106,0.01428
175,0.0021492,0.003,0.013889,0.009178,0.025075092,0.004184
176,0.002445,0.003,0.01138,0.004752,0.020324616,0.005179
177,0.00180347,0.003,0.00879,0.004656,0.016252805,0.004813
178,0.00221139,0.003,0.010911,0.011278,0.017969701,0.004197
179,0.00344864,0.005,0.01467,0.007331,0.018907782,0.006474
180,0.0021154,0.003,0.012314,0.005623,0.018734472,0.005188
181,0.00288757,0.004,0.01306,0.007666,0.004481295,0.00144
182,0.00358183,0.004,0.012914,0.009392,0.018428341,0.013216
183,0.00190186,0.002,0.009901,0.007169,0.017850077,0.007297
184,0.00277488,0.004,0.011684,0.007347,0.01893037,0.008549
185,0.00261181,0.004,0.012068,0.007394,0.018192246,0.006099
186,0.0022254,0.004,0.014906,0.032116,0.023288574,0.002206
187,0.00210626,0.003,0.013392,0.010911,0.023387902,0.006079
188,0.00182135,0.003,0.011817,0.008902,0.017966827,0.006141
189,0.00281591,0.004,0.012804,0.008971,0.019061349,0.007611
190,0.00296959,0.004,0.015801,0.006848,0.022916566,0.006645
191,0.00173125,0.002,0.01016,0.007053,0.005406166,0.001952
192,0.00196262,0.003,0.011404,0.006989,0.022154598,0.002314
193,0.00197114,0.003,0.01174,0.006721,0.019002041,0.004436
194,0.00221727,0.003,0.012836,0.007108,0.022375658,0.007275
195,0.00178478,0.002,0.009,0.005628,0.017378124,0.003717
196,0.00194851,0.002,0.010396,0.007587,0.017493222,0.015652
197,0.0022607,0.004,0.012354,0.012778,0.021282765,0.005112
198,0.00175939,0.002,0.011072,0.008114,0.006605009,0.00265
199,0.00240466,0.004,0.012652,0.010563,0.018467607,0.005052
200,0.00224353,0.003,0.011973,0.006041,0.015133271,0.00479
201,0.00201869,0.003,0.011323,0.006377,0.019332067,0.005194
202,0.00308035,0.004,0.014141,0.006948,0.019794915,0.007199
203,0.00222821,0.003,0.011984,0.007629,0.016938497,0.00511
204,0.00210888,0.003,0.012192,0.009986,0.017380332,0.005413
205,0.00198636,0.003,0.012222,0.008027,0.017295164,0.005195
206,0.00232227,0.003,0.013107,0.010274,0.021863693,0.008866
207,0.00208747,0.003,0.012909,0.008651,0.026925396,0.009538
208,0.00208616,0.003,0.011109,0.010256,0.020723725,0.001244
209,0.00215063,0.003,0.012996,0.011179,0.022368911,0.009131
210,0.00241262,0.003,0.011962,0.006759,0.018191919,0.005917
