problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
109,0.0039579,0.004,0.009808,0.308968224,0.113,0.107185
110,0.0143618,0.015,0.021296,0.112810838,1.772,0.05432
111,0.00183607,0.002,0.006064,0.017427721,0.065,0.007229
112,0.00278736,0.003,0.006308,0.137149891,0.091,0.24462
113,0.00497951,0.005,0.011753,0.107315472,0.095,0.0855
114,0.000395899,0.001,0.003884,0.007148464,0.011,0.008466
115,0.00782078,0.009,0.016391,0.092123437,0.054,0.040014
116,0.00908442,0.01,0.016816,0.158290036,0.053,0.033969
117,0.0119515,0.013,0.018949,0.126672726,0.083,0.058792
118,0.00831541,0.008,0.012441,0.120296595,0.073,0.116647
119,0.00166731,0.002,0.005938,0.100835244,0.07100000000000001,0.038126
120,0.00109869,0.002,0.006816,0.017886003,0.051000000000000004,0.009379
121,0.00176242,0.002,0.006165,0.022935425,0.037,0.008118
122,0.000815745,0.002,0.006313,0.010690716,0.018000000000000002,0.007941
123,0.00774398,0.007,0.015654,0.136365774,0.059000000000000004,0.043328
124,0.00254331,0.003,0.007707,0.160962251,0.07200000000000001,0.116497
125,0.00232044,0.003,0.006555,0.110350146,0.101,0.071189
126,0.00106393,0.002,0.006307,0.017591937,0.059000000000000004,0.008393
127,0.000327075,0.001,0.004697,0.009015821,0.02,0.008048
128,0.00710402,0.008,0.011965,0.143227319,0.43,0.099885
129,0.00572063,0.006,0.010876,0.080899093,0.059000000000000004,0.50873
130,0.00855396,0.009,0.015845,0.130161949,0.06,0.052516
131,0.0141705,0.015,0.01963,0.108055871,0.098,0.075119
132,0.00818048,0.009,0.017407,0.123251525,0.094,0.071375
133,0.00160696,0.002,0.006189,0.121437204,0.081,0.169441
134,0.000382428,0.001,0.004426,0.008096823,0.017,0.006809
135,0.00308458,0.004,0.007349,0.130622809,0.495,0.100046
136,0.00344602,0.004,0.009764,0.136426361,0.115,0.113714
137,0.00202531,0.002,0.008013,0.146023048,0.06,0.063245
138,0.000516898,0.001,0.010132,0.01327056,0.023,0.007114
139,0.0045508,0.005,0.011908,0.185165225,0.385,0.152403
140,0.000365418,0.001,0.006653,0.011901756,0.022,0.008394
141,0.00274818,0.003,0.006825,0.116837381,0.076,0.168497
142,0.000787937,0.001,0.005374,0.008258565,0.014,0.006506
143,0.00130064,0.002,0.006315,0.015709431,0.052000000000000005,0.007549
144,0.0085156,0.009,0.016063,0.092373139,0.061,0.043273
145,0.000430697,0.001,0.005508,0.00969687,0.013000000000000001,0.00814
146,0.00569655,0.005,0.012167,0.120627911,0.109,0.113222
147,0.00125113,0.002,0.00837,0.021925693,0.009000000000000001,0.009059
148,0.013129,0.013,0.018431,0.108455367,0.997,0.068826
149,0.00029173,0.001,0.003808,0.00760152,0.031,0.006294
150,0.00722329,0.007,0.010606,0.129680484,0.34800000000000003,0.115479
151,0.00858969,0.009,0.016203,0.14322319,0.092,0.116701
152,0.00285192,0.003,0.006376,0.11080604,0.055,0.113619
153,0.00298303,0.004,0.008591,0.112195871,0.078,0.08363
154,0.023756,0.024,0.0308,0.075618561,0.053,0.031523
155,0.00333499,0.004,0.007967,0.076429198,0.059000000000000004,0.039462
156,0.000694292,0.001,0.007029,0.010848362,0.039,0.006955
157,0.0135152,0.014,0.023719,0.111216192,0.092,0.589072
158,0.000501493,0.001,0.006861,0.011582528,0.021,0.006545
159,0.0117909,0.012,0.016497,0.125879695,0.078,0.072645
160,0.000866764,0.001,0.004853,0.01406436,0.022,0.008856
161,0.0149007,0.015,0.024773,0.098027405,0.065,0.031495
162,0.00791818,0.008,0.015126,0.115223393,0.353,0.065643
163,0.00132149,0.002,0.005619,0.015368746,0.062,0.008915
164,0.0182344,0.019,0.022969,0.105734132,0.059000000000000004,0.048764
165,0.000758203,0.001,0.005664,0.022773643,0.015,0.00794
166,0.000524732,0.002,0.007538,0.019399592,0.028,0.006543
167,0.000429583,0.001,0.005032,0.008295043,0.011,0.010391
168,0.00824302,0.009,0.013886,0.182692614,0.389,0.156829
169,0.000909504,0.002,0.008597,0.016929837,0.048,0.007417
170,0.0186469,0.018,0.03051,0.106275915,0.084,0.084087
171,0.00118511,0.002,0.006409,0.018607184,0.044,0.010643
172,0.00220164,0.003,0.007421,0.11760653,0.07200000000000001,0.069097
173,0.00912452,0.01,0.015365,0.132373292,0.09,0.063303
174,0.00529491,0.006,0.009749,0.12938545,0.309,0.084032
175,0.00863038,0.009,0.016013,0.13340473,0.083,0.053794
176,0.0108406,0.011,0.017921,0.096798078,0.095,0.063401
177,0.00276233,0.003,0.007822,0.156868548,0.082,0.124016
178,0.00333628,0.004,0.007044,0.092656523,0.058,0.05861
179,0.000417217,0.001,0.00526,0.019554694,0.012,0.008136
180,0.000508455,0.001,0.007457,0.011174601,0.022,0.007082
181,0.0111605,0.012,0.018182,0.08296443,0.073,0.031565
182,0.00298483,0.004,0.007693,0.119800989,0.083,0.21003
183,0.0127701,0.013,0.019553,0.098295231,0.057,0.053504
184,0.0052626,0.006,0.009295,0.099477841,0.048,0.050419
185,0.00824531,0.008,0.014668,0.12162945,0.252,0.093704
186,0.00517391,0.006,0.011143,0.136908527,0.07200000000000001,0.191393
187,0.00740274,0.008,0.011777,0.158631116,0.083,0.118635
188,0.000419524,0.001,0.004835,0.01758219,0.019,0.008057
189,0.000392713,0.001,0.006752,0.010316135,0.016,0.00797
190,0.00517052,0.006,0.011523,0.108959925,0.109,0.032214
191,0.000440407,0.001,0.007394,0.022677325,0.022,0.008131
192,0.00140549,0.002,0.005974,0.016999641,0.018000000000000002,0.007709
193,0.006774,0.007,0.011989,0.140556821,0.10400000000000001,0.126675
194,0.0124303,0.012,0.019657,0.125094092,0.114,0.127012
195,0.00886343,0.009,0.016928,0.106154118,0.785,0.062768
196,0.000578555,0.001,0.005427,0.014572803,0.041,0.007444
197,0.0076249,0.008,0.016668,0.088179943,0.068,0.081562
198,0.00109062,0.002,0.006499,0.016480125,0.041,0.008224
199,0.00329305,0.003,0.007062,0.094140909,0.314,0.092411
200,0.0103602,0.011,0.018219,0.109250786,0.051000000000000004,0.072441
201,0.013215,0.014,0.023353,0.123112788,1.246,0.068352
202,0.00375828,0.004,0.008119,0.096253671,0.044,0.041822
203,0.00800638,0.008,0.014901,0.130072662,0.45,0.08774
204,0.0113933,0.012,0.019588,0.119805406,0.068,0.023623
205,0.0167596,0.018,0.026822,0.12296792,0.092,0.042115
206,0.000539166,0.001,0.006157,0.00930495,0.007,0.008047
207,0.00993093,0.01,0.016974,0.146449617,4.077,0.078915
208,0.0074615,0.007,0.013097,0.10314678,0.078,0.071708
209,0.000427704,0.001,0.005873,0.011236659,0.021,0.006965
210,0.0083624,0.008,0.014122,0.103949613,0.092,0.061228
