problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
197,0.0380743,0.039,0.049195,0.110160524,0.194,0.070247
198,0.0416461,0.049,0.050733,0.106718875,0.116,0.059517
199,0.0528453,0.036,0.066045,0.110309455,0.312,0.056342
200,0.0311712,0.027,0.042398,0.10688381,0.114,0.060601
201,0.0284091,0.024,0.036527,0.102934354,0.278,0.041344
202,0.0551244,0.04,0.066415,0.119804703,0.137,0.086995
203,0.0364796,0.03,0.047291,0.132218485,0.323,0.054729
204,0.0540903,0.043,0.069932,0.123953081,0.152,0.049018
205,0.0504101,0.06,0.061681,0.107252911,0.112,0.040621
206,0.0742558,0.066,0.090385,0.092842334,0.259,0.064056
207,0.0668838,0.052,0.079968,0.121376359,0.11900000000000001,0.059226
208,0.0327272,0.054,0.045017,0.124480144,0.132,0.077078
209,0.0313028,0.025,0.040415,0.084975103,0.225,0.036709
210,0.0587967,0.044,0.073718,0.124997521,0.155,0.053174
