problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
38,0.00433948,0.006,0.021507,0.0318,0.04018976,2.238,0.008227
39,0.00454729,0.006,0.026268,0.043222,0.052470583,0.302,0.012688
40,0.00382533,0.005,0.020667,0.029605,0.046785293,2.22,0.009158
41,0.00470022,0.007,0.024655,0.030121,0.0539538,2.936,0.009792
42,0.0040574,0.006,0.018141,0.024259,0.040100294,1.774,0.008091
43,0.00427879,0.006,0.022452,0.027978,0.055867908,1.868,0.009786
44,0.00405115,0.006,0.022627,0.029951,0.047541442,1.943,0.009287
45,0.00400759,0.005,0.023446,0.032794,0.048186656,0.257,0.011925
46,0.00351642,0.005,0.018198,0.029204,0.033917614,0.234,0.007822
47,0.0040468,0.005,0.017885,0.021052,0.031747503,1.393,0.007411
48,0.0033542,0.004,0.014687,0.023975,0.030474536,1.7870000000000001,0.006342
49,0.00526482,0.007,0.022926,0.035948,0.041346729,0.293,0.009668
50,0.00504013,0.006,0.020588,0.03225,0.043077638,0.226,0.008417
51,0.00433793,0.005,0.016813,0.023806,0.03209781,0.189,0.006561
52,0.00411575,0.005,0.019333,0.022517,0.031578432,0.183,0.006408
53,0.00395733,0.005,0.019951,0.030482,0.03696642,0.257,0.007806
54,0.00385539,0.005,0.016905,0.024883,0.03286782,0.17500000000000002,0.006913
55,0.00550425,0.007,0.02217,0.029243,0.041124041,2.386,0.008723
56,0.00378728,0.004,0.017318,0.023046,0.031704007,0.193,0.007214
57,0.00305576,0.004,0.01544,0.018249,0.029035849,1.411,0.005494
58,0.00443625,0.005,0.016984,0.020798,0.03113976,0.171,0.006618
59,0.00487543,0.006,0.021337,0.026834,0.042470063,0.203,0.008162
60,0.00414318,0.005,0.020515,0.028244,0.036274704,1.577,0.008913
61,0.00400136,0.006,0.019261,0.029914,0.041869432,0.198,0.009239
62,0.00385312,0.005,0.022146,0.024724,0.041981572,0.223,0.008703
63,0.00484703,0.006,0.024585,0.033594,0.056741782,2.595,0.011718
64,0.00390936,0.006,0.019952,0.031237,0.042349332,1.849,0.008356
65,0.00337336,0.005,0.016556,0.019659,0.039375761,0.17200000000000001,0.008814
66,0.00421157,0.006,0.023446,0.034064,0.04513148,1.9120000000000001,0.009785
67,0.00364562,0.005,0.018024,0.022663,0.038037466,0.187,0.007647
68,0.00460846,0.006,0.023667,0.031853,0.055579965,0.245,0.010161
69,0.00381691,0.005,0.016922,0.030163,0.03322788,1.77,0.007724
70,0.00438734,0.006,0.021666,0.02778,0.038219141,0.218,0.008558
71,0.0036657,0.005,0.016439,0.021211,0.028543566,0.158,0.0062
72,0.00329587,0.004,0.016623,0.020758,0.031963365,0.17300000000000001,0.006637
73,0.00372103,0.004,0.021623,0.032358,0.046389494,1.73,0.009668
74,0.00379109,0.005,0.018571,0.026668,0.041260889,1.216,0.008194
75,0.00382541,0.005,0.019742,0.025087,0.036916148,0.219,0.009336
76,0.00536553,0.006,0.022599,0.028776,0.040570259,0.233,0.008638
77,0.00520351,0.006,0.021713,0.027139,0.044183009,2.044,0.008592
78,0.00364913,0.004,0.017604,0.032749,0.037149417,0.202,0.007467
79,0.00520738,0.006,0.020349,0.031107,0.034647059,0.215,0.008269
80,0.00384079,0.005,0.01796,0.027027,0.033538271,2.723,0.006708
81,0.00448622,0.006,0.020915,0.030774,0.047940097,2.708,0.009883
82,0.00440382,0.005,0.01801,0.025058,0.034018845,0.196,0.007274
83,0.00458229,0.005,0.019044,0.029182,0.041076711,0.209,0.008511
84,0.00418522,0.006,0.018663,0.024495,0.032560969,0.202,0.007997
85,0.00370665,0.005,0.020073,0.026985,0.041522164,1.159,0.007975
86,0.00378553,0.005,0.020986,0.02554,0.038910335,0.194,0.008503
87,0.00509631,0.005,0.016907,0.026062,0.033810757,1.9000000000000001,0.007786
88,0.00468105,0.006,0.023949,0.025479,0.035923481,0.252,0.007609
89,0.00434586,0.006,0.02486,0.037549,0.050221774,0.24,0.009079
90,0.00482241,0.006,0.0232,0.027615,0.040863244,2.224,0.009025
91,0.00416152,0.006,0.021084,0.032784,0.038753594,0.20800000000000002,0.008398
92,0.00387531,0.005,0.020018,0.033846,0.038182956,0.216,0.007821
93,0.0037589,0.005,0.01957,0.027967,0.042012541,0.224,0.008486
94,0.00381665,0.005,0.02404,0.040188,0.049376914,0.27,0.009328
95,0.00402655,0.004,0.01708,0.027099,0.037113682,1.696,0.008065
96,0.00414973,0.006,0.024744,0.024436,0.036943348,0.229,0.00761
97,0.00536906,0.007,0.022189,0.033983,0.036868351,0.263,0.00861
98,0.00388498,0.006,0.022978,0.028552,0.041339922,0.262,0.008487
99,0.00421527,0.005,0.019953,0.027293,0.036815544,1.702,0.00811
100,0.00369539,0.004,0.014974,0.019743,0.026780616,0.17300000000000001,0.005596
101,0.00388162,0.006,0.021124,0.025336,0.038891875,0.194,0.00764
102,0.00310942,0.004,0.015073,0.022425,0.028111334,0.164,0.007
103,0.00477794,0.005,0.0162,0.02444,0.03501022,0.177,0.007358
104,0.00380962,0.005,0.020417,0.022935,0.038036059,1.227,0.007447
105,0.00432964,0.005,0.017011,0.025371,0.0330454,0.227,0.007064
106,0.00372516,0.005,0.016986,0.027555,0.028527951,2.5100000000000002,0.007036
107,0.00408478,0.006,0.021262,0.026201,0.042443462,0.229,0.008016
108,0.00414428,0.005,0.021608,0.027681,0.034989066,0.187,0.007668
109,0.00379191,0.005,0.019182,0.030343,0.040488364,1.3760000000000001,0.008061
110,0.00371699,0.005,0.019472,0.028301,0.043411567,1.657,0.009525
111,0.00338002,0.004,0.017352,0.024565,0.031477396,1.939,0.00715
112,0.0053347,0.006,0.018623,0.026019,0.034500694,1.564,0.007823
113,0.00325155,0.004,0.017439,0.027323,0.027636552,2.361,0.006658
114,0.00409322,0.006,0.01929,0.027857,0.035810131,1.577,0.008216
115,0.003807,0.005,0.019632,0.026844,0.037779903,1.682,0.008317
116,0.00316149,0.004,0.018276,0.025508,0.037636815,0.197,0.008111
117,0.00448858,0.006,0.022249,0.02631,0.044695214,2.501,0.009401
118,0.00465272,0.006,0.019233,0.027485,0.033857584,0.186,0.007501
119,0.00384239,0.005,0.017121,0.02512,0.0296391,1.2710000000000001,0.007313
120,0.00434697,0.005,0.021365,0.032019,0.043838466,0.231,0.009752
121,0.0039383,0.005,0.016979,0.026412,0.038324361,2.374,0.008657
122,0.00410628,0.006,0.020367,0.028263,0.036838682,1.258,0.007718
123,0.00400556,0.005,0.021693,0.028449,0.045432015,1.624,0.009503
124,0.00343557,0.005,0.017735,0.025797,0.035071309,0.23,0.008272
125,0.00382653,0.006,0.022599,0.043183,0.052725154,0.255,0.012229
126,0.0049579,0.006,0.023425,0.031165,0.048966776,0.209,0.010281
127,0.00443568,0.006,0.021522,0.038212,0.042328184,0.257,0.010527
128,0.0043999,0.006,0.020316,0.027084,0.045331172,0.215,0.007932
129,0.0028226,0.004,0.017198,0.021066,0.031536704,1.0210000000000001,0.006301
130,0.00553859,0.007,0.021498,0.030385,0.037579558,0.231,0.008289
131,0.00375895,0.005,0.01699,0.025577,0.03317993,0.182,0.007361
132,0.00448653,0.006,0.018843,0.032697,0.037030866,2.082,0.008049
133,0.00400219,0.006,0.021786,0.026676,0.040528017,1.478,0.008785
134,0.00395164,0.006,0.020768,0.026224,0.038094851,1.372,0.008616
135,0.00383174,0.005,0.018015,0.027431,0.03952843,0.182,0.007951
136,0.00464598,0.006,0.022394,0.035081,0.046994904,2.431,0.009254
137,0.00337604,0.005,0.015794,0.023751,0.031524941,1.135,0.007096
138,0.0051144,0.005,0.02089,0.025575,0.03612986,0.21,0.008518
139,0.00373216,0.005,0.018079,0.030316,0.030787702,0.187,0.007668
140,0.00420279,0.005,0.019633,0.025915,0.033085236,1.434,0.007542
141,0.00346072,0.005,0.016281,0.022386,0.032665511,1.534,0.007077
142,0.00373088,0.005,0.016262,0.021478,0.033206981,0.181,0.006994
143,0.00490855,0.006,0.019879,0.024651,0.034621361,0.212,0.008186
144,0.00495598,0.006,0.022132,0.027304,0.044743268,0.252,0.009053
145,0.00428409,0.006,0.018539,0.024196,0.036715245,0.228,0.008998
146,0.00365371,0.004,0.018291,0.027965,0.034408229,0.213,0.007376
147,0.00357313,0.005,0.021109,0.030443,0.039247227,0.233,0.008566
148,0.00428309,0.006,0.022999,0.031057,0.044966537,0.222,0.009407
149,0.00496263,0.006,0.021833,0.027822,0.040337099,0.253,0.009037
150,0.00479405,0.006,0.020985,0.023538,0.034524959,0.223,0.008738
151,0.00365781,0.005,0.016925,0.020559,0.039347948,0.182,0.008333
152,0.00436442,0.005,0.017224,0.023793,0.032272124,0.2,0.008556
153,0.00447868,0.005,0.022345,0.029848,0.047640636,0.214,0.009481
154,0.00325429,0.005,0.019436,0.021837,0.032909497,0.169,0.005879
155,0.00434,0.005,0.021436,0.031151,0.036270512,2.263,0.008516
156,0.00352987,0.005,0.019879,0.025101,0.034525032,1.637,0.007381
157,0.00420198,0.005,0.018729,0.0242,0.033020683,0.186,0.007614
158,0.00475887,0.006,0.021445,0.035531,0.039281979,1.719,0.008378
159,0.00399575,0.005,0.018257,0.022205,0.034759755,1.184,0.007545
160,0.0042675,0.006,0.016387,0.023614,0.031019996,0.194,0.007615
161,0.00364989,0.004,0.018221,0.022631,0.032673894,0.181,0.006877
162,0.00512906,0.006,0.023541,0.04174,0.043032702,2.317,0.009259
163,0.00414065,0.006,0.019841,0.035357,0.042118775,0.219,0.008352
164,0.00364789,0.004,0.018671,0.031442,0.039563935,0.22,0.00846
165,0.00558559,0.006,0.023229,0.028586,0.044540534,0.224,0.009109
166,0.00423312,0.006,0.019935,0.027359,0.039610424,0.223,0.008358
167,0.00332592,0.005,0.017002,0.033672,0.034404575,0.223,0.008496
168,0.00430356,0.006,0.021655,0.023766,0.037855513,0.22,0.008399
169,0.0029837,0.004,0.018901,0.035061,0.043167964,0.24,0.009206
170,0.00451652,0.006,0.019869,0.032166,0.043719994,0.224,0.008207
171,0.00444059,0.006,0.021902,0.033346,0.045810188,2.199,0.008998
172,0.00362144,0.005,0.019736,0.027355,0.037169992,1.678,0.008135
173,0.00322635,0.004,0.019285,0.02191,0.033963919,0.201,0.00752
174,0.00466804,0.005,0.017991,0.023169,0.031202681,0.179,0.007058
175,0.00384452,0.005,0.01805,0.020986,0.033235431,0.215,0.006898
176,0.00470755,0.006,0.023762,0.029775,0.04617379,0.254,0.008833
177,0.00359595,0.005,0.020571,0.027851,0.035157731,0.21,0.007398
178,0.00443987,0.006,0.024819,0.031743,0.045448919,1.744,0.010452
179,0.00474215,0.007,0.02424,0.041827,0.054498639,0.314,0.011758
180,0.00418678,0.005,0.020246,0.025857,0.037761548,0.20500000000000002,0.008059
181,0.00409153,0.005,0.021494,0.031351,0.043445318,0.232,0.00881
182,0.0038828,0.006,0.02212,0.025578,0.037945928,2.0020000000000002,0.008032
183,0.00335385,0.005,0.01744,0.026316,0.035181988,1.454,0.00732
184,0.00452961,0.006,0.027787,0.020324,0.025098526,1.416,0.005274
185,0.00454344,0.005,0.023644,0.040567,0.040218042,0.262,0.009557
186,0.00360027,0.005,0.017473,0.023994,0.028825036,0.163,0.005379
187,0.00439024,0.006,0.022236,0.029271,0.041812916,0.231,0.009158
188,0.00458816,0.005,0.018328,0.02443,0.032374284,0.193,0.007842
189,0.00369738,0.005,0.020511,0.029654,0.042210466,0.255,0.00911
190,0.00314532,0.004,0.015379,0.029229,0.031983648,0.167,0.008093
191,0.00410407,0.005,0.02259,0.031145,0.04618868,0.227,0.010387
192,0.00314043,0.004,0.016799,0.020457,0.032225908,0.15,0.006403
193,0.00391946,0.005,0.019968,0.02733,0.040456199,0.215,0.007872
194,0.00438904,0.005,0.0209,0.031337,0.047753198,0.234,0.011145
195,0.00397389,0.005,0.022964,0.029584,0.042332991,1.433,0.009246
196,0.00352814,0.005,0.016987,0.026659,0.028655746,0.179,0.006671
197,0.00441087,0.004,0.019303,0.023834,0.033734675,1.249,0.00688
198,0.00418879,0.005,0.022056,0.02459,0.041724488,0.253,0.008535
199,0.00441029,0.006,0.019363,0.027663,0.036792091,1.686,0.007473
200,0.00400361,0.006,0.018529,0.030054,0.034651202,2.016,0.007378
201,0.00311988,0.004,0.016611,0.020682,0.031814468,0.177,0.006282
202,0.00404981,0.005,0.01973,0.026732,0.032928954,0.192,0.006965
203,0.00325596,0.004,0.016432,0.025368,0.028874493,1.439,0.006627
204,0.00345853,0.004,0.016175,0.021659,0.03040707,0.153,0.006354
205,0.0040491,0.004,0.018383,0.032821,0.038974192,2.023,0.007695
206,0.00498658,0.006,0.023414,0.032083,0.046095749,2.291,0.009782
207,0.00418583,0.005,0.020443,0.029188,0.044739348,0.247,0.009927
208,0.00398155,0.005,0.020137,0.019368,0.031670984,0.18,0.006582
209,0.0037014,0.005,0.018498,0.029507,0.033779909,0.234,0.007942
210,0.00414419,0.005,0.017185,0.02406,0.030052212,1.2710000000000001,0.007555
