problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
167,0.000196817,0.001,0.015774,0.017274,0.002192256,0.157,0.000444
168,0.000184888,0.001,0.012988,0.012973,0.001999179,0.013000000000000001,0.000429
169,0.000195106,0.002,0.015462,0.017097,0.002146304,0.133,0.000441
170,0.00019252,0.001,0.016282,0.013639,0.00185335,0.13,0.000443
171,0.00019817,0.002,0.01751,0.014811,0.00201353,0.133,0.000443
172,0.000202033,0.001,0.016868,0.015407,0.001938599,0.117,0.000454
173,0.000195178,0.001,0.016856,0.018132,0.00190285,0.124,0.000439
174,0.0001871,0.002,0.014842,0.014263,0.002074188,0.122,0.000422
175,0.000217242,0.001,0.018068,0.016734,0.002519498,0.15,0.000487
176,0.000221076,0.001,0.018012,0.017459,0.002488235,0.157,0.000502
177,0.000186891,0.002,0.014668,0.014389,0.001962892,0.163,0.000424
178,0.000197627,0.001,0.016559,0.017135,0.002178181,0.135,0.000448
179,0.000218208,0.001,0.017624,0.018627,0.002355955,0.151,0.000497
180,0.00020937,0.003,0.01731,0.016075,0.002557814,0.161,0.000478
181,0.000209225,0.002,0.017103,0.016447,0.002315487,0.134,0.000477
182,0.000194764,0.001,0.016316,0.015095,0.002220608,0.152,0.00044
183,0.000215737,0.002,0.017008,0.017082,0.00238841,0.138,0.000489
184,0.000216345,0.002,0.017434,0.016604,0.002408264,0.148,0.000488
185,0.000240187,0.002,0.020974,0.01729,0.002678633,0.187,0.000552
186,0.000193953,0.002,0.015709,0.012649,0.002043348,0.133,0.000436
187,0.000196565,0.001,0.01604,0.016999,0.002334,0.018000000000000002,0.000448
188,0.000180037,0.001,0.0131,0.013065,0.001998821,0.108,0.000404
189,0.000185157,0.001,0.013132,0.015515,0.001995473,0.111,0.000418
190,0.000188127,0.001,0.015016,0.016596,0.002000359,0.132,0.00042
191,0.000194416,0.001,0.01545,0.016668,0.002061416,0.123,0.00044
192,0.000200362,0.002,0.016492,0.018594,0.002234224,0.016,0.000454
193,0.000194562,0.001,0.014642,0.01632,0.002253607,0.14100000000000001,0.000435
194,0.000212347,0.001,0.016569,0.01758,0.002484163,0.137,0.00048
195,0.000213292,0.002,0.017723,0.016082,0.002196176,0.123,0.000503
196,0.000202468,0.002,0.01629,0.015835,0.00209642,0.17,0.000457
197,0.000211294,0.001,0.016104,0.014228,0.002552452,0.132,0.000477
198,0.000179756,0.001,0.013842,0.014519,0.001997024,0.129,0.000402
199,0.000204778,0.001,0.016753,0.015809,0.002191172,0.135,0.000462
200,0.000209799,0.002,0.016286,0.015307,0.002188355,0.14400000000000002,0.000458
201,0.000200541,0.001,0.015848,0.016822,0.002023406,0.128,0.000435
202,0.000200219,0.001,0.014094,0.016386,0.002271224,0.128,0.000434
203,0.00020091,0.001,0.017875,0.014964,0.002017508,0.14400000000000002,0.00043
204,0.000205265,0.002,0.01593,0.01482,0.002180858,0.121,0.000437
205,0.000230566,0.002,0.018268,0.018594,0.002566502,0.015,0.000496
206,0.000190695,0.002,0.015742,0.014385,0.001909421,0.114,0.000416
207,0.000226535,0.002,0.0173,0.017834,0.002409272,0.121,0.000497
208,0.000217677,0.002,0.017118,0.015349,0.002358396,0.14100000000000001,0.000486
209,0.000212089,0.001,0.017051,0.017065,0.00211462,0.137,0.000467
210,0.00017591,0.001,0.013224,0.013749,0.001633218,0.122,0.000386
