problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
180,0.000514104,0.001,0.007354,0.011088405,0.023,0.003247
181,0.012644,0.012,0.018101,0.083184995,0.076,0.016803
182,0.00302191,0.004,0.007601,0.11922071,0.081,0.046059
183,0.013837,0.013,0.019475,0.097940512,0.056,0.028825
184,0.00532547,0.006,0.009306,0.098684185,0.049,0.031801
185,0.00955622,0.008,0.014562,0.120653342,0.195,0.051992
186,0.00585524,0.006,0.011186,0.133523317,0.07100000000000001,0.048733
187,0.00723536,0.008,0.011981,0.157244758,0.085,0.05786
188,0.000434479,0.001,0.004796,0.017507352,0.018000000000000002,0.003129
189,0.000413689,0.001,0.006799,0.010303291,0.018000000000000002,0.003289
190,0.00573049,0.006,0.011485,0.107883785,0.075,0.013655
191,0.000459198,0.001,0.007454,0.022645905,0.022,0.003528
192,0.00143654,0.002,0.005943,0.016950441,0.017,0.004303
193,0.00678915,0.007,0.011981,0.140370101,0.105,0.070671
194,0.0150019,0.012,0.020122,0.124783991,0.109,0.074913
195,0.0102316,0.009,0.018822,0.106088113,0.8230000000000001,0.047124
196,0.000618535,0.001,0.005801,0.014474257,0.04,0.003037
197,0.00863183,0.008,0.016908,0.087810145,0.066,0.027476
198,0.00114988,0.002,0.006495,0.016622452,0.037,0.004077
199,0.00339674,0.003,0.0073,0.094814053,0.263,0.066951
200,0.0114899,0.011,0.018788,0.109154026,0.05,0.029442
201,0.015022,0.014,0.023992,0.124309587,1.121,0.042719
202,0.00375893,0.004,0.007832,0.095028815,0.045,0.018837
203,0.0093396,0.008,0.014744,0.132382106,0.51,0.048168
204,0.0130331,0.011,0.019427,0.119014601,0.069,0.036212
205,0.0190677,0.018,0.026749,0.122892832,0.09,0.025848
206,0.000569057,0.001,0.006138,0.009401638,0.007,0.00359
207,0.0117793,0.01,0.017459,0.146515295,4.208,0.032117
208,0.00848846,0.008,0.014919,0.102417717,0.077,0.038133
209,0.000436046,0.001,0.006056,0.011353187,0.021,0.003109
210,0.00815875,0.009,0.01418,0.10425834,0.092,0.036322
