problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
54,0.00278449,0.004,0.00963,0.023481562,0.032,0.008987
55,0.00434845,0.006,0.013335,0.014690743,0.023,0.004553
56,0.00142396,0.002,0.011624,0.012741943,0.025,0.004819
57,0.00259717,0.003,0.010215,0.012820514,0.033,0.009251
58,0.00134838,0.002,0.00786,0.010524218,0.02,0.003122
59,0.00216794,0.003,0.008834,0.010929627,0.023,0.008387
60,0.000670064,0.001,0.005729,0.007235961,0.014,0.003851
61,0.00174702,0.002,0.011221,0.014489582,0.027,0.00852
62,0.00389117,0.005,0.01225,0.011520166,0.033,0.00678
63,0.00190415,0.003,0.011211,0.012293695,0.025,0.007769
64,0.00153834,0.002,0.011711,0.012917354,0.027,0.00545
65,0.00212258,0.003,0.008606,0.010208121,0.022,0.005102
66,0.00231468,0.003,0.012089,0.012845618,0.026000000000000002,0.00418
67,0.00161008,0.003,0.011541,0.012957515,0.041,0.008643
68,0.00203412,0.003,0.008485,0.013428255,0.02,0.008677
69,0.00170754,0.002,0.008156,0.012155562,0.031,0.004466
70,0.00181173,0.003,0.009708,0.011602836,0.028,0.006495
71,0.0096012,0.011,0.018775,0.013214083,0.04,0.005931
72,0.00113734,0.001,0.008316,0.010242658,0.023,0.005128
73,0.00249449,0.004,0.011464,0.012230254,0.028,0.007805
74,0.00163972,0.002,0.008262,0.02128321,0.04,0.006985
75,0.00130837,0.002,0.006856,0.009480897,0.026000000000000002,0.004837
76,0.00137718,0.003,0.011283,0.012965857,0.017,0.005347
77,0.00119009,0.002,0.011472,0.010777218,0.018000000000000002,0.003573
78,0.00206324,0.003,0.01397,0.013739138,0.028,0.003353
79,0.000687752,0.001,0.008592,0.010852372,0.024,0.007153
80,0.00488973,0.006,0.011771,0.013442486,0.027,0.00678
81,0.00175541,0.003,0.008872,0.011299362,0.013000000000000001,0.007679
82,0.0018953,0.002,0.008867,0.009847746,0.018000000000000002,0.008987
83,0.00231815,0.003,0.009596,0.015765595,0.024,0.007558
84,0.00228606,0.002,0.011278,0.013859802,0.027,0.005987
85,0.00127006,0.002,0.009262,0.009770678,0.017,0.008118
86,0.00225481,0.003,0.008796,0.008833393,0.019,0.003657
87,0.00176883,0.002,0.010659,0.015869424,0.029,0.004618
88,0.00194226,0.002,0.008911,0.011374067,0.031,0.00708
89,0.000607405,0.001,0.007948,0.009645387,0.031,0.00645
90,0.00456951,0.006,0.011184,0.009578566,0.017,0.007294
91,0.00261574,0.004,0.01262,0.012856786,0.045,0.007141
92,0.00164822,0.002,0.011607,0.014214356,0.019,0.002571
93,0.00128578,0.002,0.011215,0.013583324,0.022,0.008987
94,0.00215054,0.003,0.012934,0.01399166,0.026000000000000002,0.005195
95,0.00164309,0.002,0.009314,0.011106991,0.022,0.005269
96,0.0011642,0.002,0.009662,0.010239998,0.022,0.003409
97,0.00194361,0.003,0.008834,0.010727976,0.036000000000000004,0.003457
98,0.00464695,0.005,0.011358,0.010403311,0.025,0.004065
99,0.00128315,0.002,0.009306,0.011249858,0.018000000000000002,0.006466
100,0.00244343,0.003,0.008304,0.008327589,0.017,0.005371
101,0.00225853,0.001,0.010447,0.012647529,0.032,0.007532
102,0.00335457,0.004,0.009064,0.009401472,0.015,0.007189
103,0.0163767,0.018,0.028471,0.012528092,0.024,0.004878
104,0.0018663,0.003,0.009293,0.011496278,0.061,0.00738
105,0.00152046,0.002,0.011145,0.017577254,0.032,0.008554
106,0.00129462,0.002,0.009062,0.014120768,0.021,0.007032
107,0.00388554,0.001,0.006292,0.012053949,0.026000000000000002,0.007065
108,0.00276499,0.003,0.012458,0.012352087,0.024,0.004142
109,0.00225649,0.003,0.009755,0.009943378,0.019,0.007967
110,0.00166925,0.002,0.009414,0.012407723,0.021,0.004044
111,0.00127592,0.003,0.012833,0.013655994,0.031,0.004895
112,0.00942864,0.01,0.01595,0.012514915,0.039,0.00887
113,0.00339992,0.005,0.013443,0.013210639,0.05,0.006019
114,0.00467717,0.005,0.014136,0.013291052,0.03,0.009124
115,0.00159373,0.002,0.009757,0.009498041,0.023,0.006813
116,0.00211925,0.003,0.009428,0.010233315,0.017,0.004488
117,0.00118377,0.001,0.009836,0.013507784,0.024,0.00644
118,0.00121652,0.002,0.015884,0.012440003,0.024,0.006602
119,0.00131648,0.002,0.007739,0.008776413,0.016,0.006085
120,0.00309219,0.004,0.010167,0.010312574,0.132,0.006279
121,0.00129649,0.002,0.010176,0.009971959,0.025,0.003479
122,0.00221544,0.002,0.00848,0.008507323,0.018000000000000002,0.001418
123,0.00401031,0.005,0.010542,0.008554856,0.019,0.00283
124,0.00192778,0.003,0.00783,0.009084664,0.014,0.006305
125,0.00224788,0.003,0.010369,0.011381623,0.017,0.007696
126,0.00173405,0.002,0.009992,0.012800795,0.039,0.003391
127,0.00091671,0.001,0.009411,0.011174108,0.058,0.004145
128,0.00220066,0.003,0.010698,0.013325755,0.024,0.008571
129,0.00154567,0.003,0.007784,0.010951843,0.046,0.00618
130,0.00230321,0.003,0.009202,0.00959176,0.019,0.00631
131,0.00304982,0.004,0.009531,0.012374829,0.043000000000000003,0.007141
132,0.000813583,0.002,0.008406,0.009943291,0.021,0.007113
133,0.00217434,0.003,0.008724,0.01957584,0.324,0.008027
134,0.00301393,0.003,0.012691,0.010510266,0.042,0.005749
135,0.00161778,0.002,0.007245,0.007944417,0.014,0.003412
136,0.00253139,0.003,0.011743,0.014602707,0.032,0.004664
137,0.00138272,0.002,0.012055,0.016037911,0.053,0.005897
138,0.00131199,0.002,0.008641,0.010488271,0.029,0.005229
139,0.00114405,0.002,0.007566,0.009435324,0.024,0.006393
140,0.00303835,0.004,0.01122,0.013159807,0.04,0.003484
141,0.0124972,0.014,0.021677,0.010490161,0.02,0.002799
142,0.00179467,0.003,0.00896,0.010758885,0.014,0.005882
143,0.00121097,0.002,0.010312,0.012458867,0.026000000000000002,0.006169
144,0.00109215,0.002,0.012601,0.01656384,0.041,0.006673
145,0.00138803,0.002,0.009464,0.013004589,0.024,0.003229
146,0.00257292,0.003,0.009894,0.010016778,0.028,0.004437
147,0.0020555,0.002,0.009155,0.00995282,0.014,0.007023
148,0.00163103,0.002,0.008624,0.008180643,0.015,0.005098
149,0.0035308,0.003,0.01153,0.011688257,0.044,0.005147
150,0.002058,0.003,0.009729,0.011334787,0.022,0.006963
151,0.00222644,0.003,0.009519,0.013983416,0.028,0.007493
152,0.00217377,0.003,0.010881,0.01106199,0.036000000000000004,0.005199
153,0.00901303,0.01,0.019752,0.013220556,0.035,0.007878
154,0.00142439,0.001,0.00845,0.010281872,0.045,0.007788
155,0.00168653,0.002,0.010454,0.010979057,0.025,0.00604
156,0.00108961,0.002,0.009509,0.010373462,0.025,0.003269
157,0.00345982,0.004,0.010127,0.009623658,0.017,0.008102
158,0.00211016,0.003,0.009763,0.00999976,0.026000000000000002,0.005725
159,0.00176727,0.003,0.009868,0.00984944,0.022,0.005005
160,0.00131821,0.003,0.009076,0.013387753,0.015,0.004673
161,0.00143033,0.002,0.013467,0.013124792,0.026000000000000002,0.004972
162,0.00126994,0.002,0.010721,0.010463902,0.022,0.004833
163,0.00239615,0.003,0.009267,0.010141199,0.02,0.00399
164,0.00133807,0.002,0.00917,0.010842259,0.022,0.002423
165,0.00134635,0.002,0.011333,0.011153557,0.019,0.003398
166,0.00450458,0.005,0.012559,0.013017778,0.03,0.004409
167,0.00187207,0.003,0.009776,0.00890892,0.017,0.006299
168,0.000824682,0.002,0.008084,0.009241124,0.036000000000000004,0.007324
169,0.00196301,0.003,0.009187,0.011253465,0.049,0.004443
170,0.0015336,0.002,0.006847,0.008182703,0.029,0.00754
171,0.00133961,0.002,0.011099,0.010600223,0.024,0.004866
172,0.00212758,0.003,0.00902,0.020266078,0.024,0.006081
173,0.00568457,0.007,0.014973,0.01261394,0.029,0.008848
174,0.00204526,0.002,0.009236,0.01392271,0.017,0.007406
175,0.00146562,0.003,0.00929,0.014007696,0.028,0.006013
176,0.00178182,0.002,0.010679,0.010524665,0.027,0.005157
177,0.00460927,0.006,0.013057,0.010453269,0.022,0.006057
178,0.00294007,0.004,0.008624,0.009632652,0.019,0.006018
179,0.0019172,0.003,0.008177,0.013237386,0.027,0.005227
180,0.0013484,0.002,0.012505,0.013091808,0.025,0.005848
181,0.00138412,0.002,0.00947,0.011073495,0.029,0.005888
182,0.00195171,0.003,0.009159,0.00952016,2.287,0.006388
183,0.00178358,0.002,0.008076,0.010177936,0.023,0.007025
184,0.00181428,0.002,0.012231,0.012579601,0.021,0.007794
185,0.00103161,0.002,0.007153,0.00967886,0.02,0.00486
186,0.00548564,0.006,0.012465,0.011002103,0.02,0.008444
187,0.00182812,0.002,0.009314,0.01490432,0.018000000000000002,0.008785
188,0.00276396,0.003,0.010399,0.010101442,0.028,0.006455
189,0.00444892,0.005,0.011637,0.007589448,0.022,0.00196
190,0.00375009,0.003,0.011673,0.012213801,0.026000000000000002,0.00517
191,0.00113861,0.002,0.00718,0.011678707,0.02,0.005654
192,0.00242187,0.002,0.008035,0.00854932,0.015,0.007653
193,0.00146252,0.002,0.010484,0.009954242,0.02,0.004545
194,0.00148472,0.002,0.010327,0.011101411,0.015,0.00468
195,0.00327071,0.004,0.010705,0.010822546,0.037,0.007338
196,0.0043979,0.005,0.009923,0.009724999,0.011,0.008894
197,0.00187501,0.002,0.009532,0.011577591,0.058,0.006572
198,0.00133764,0.002,0.009119,0.012198994,0.026000000000000002,0.006631
199,0.00128895,0.001,0.007942,0.009362934,0.023,0.007369
200,0.00122245,0.002,0.009704,0.01297939,0.024,0.007674
201,0.00138002,0.003,0.008728,0.013746375,0.03,0.006824
202,0.00174769,0.003,0.010186,0.011761717,0.042,0.007064
203,0.00147052,0.003,0.007687,0.011992259,0.021,0.008604
204,0.00100107,0.002,0.00902,0.01353633,0.02,0.004783
205,0.00318672,0.004,0.010701,0.010551285,0.025,0.006919
206,0.00613502,0.007,0.012773,0.011788531,0.021,0.006409
207,0.00139008,0.001,0.007476,0.008067567,0.036000000000000004,0.006177
208,0.00376514,0.004,0.01052,0.009465764,0.015,0.00714
209,0.00129273,0.001,0.009583,0.013980381,0.033,0.007109
210,0.00138377,0.003,0.01293,0.012526812,0.032,0.005015
