problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
131,0.000271508,0.001,0.025593,0.028153,0.002061084,0.028,0.000888
132,0.000310607,0.002,0.029408,0.066309,0.002717158,0.033,0.001003
133,0.000320668,0.002,0.030615,0.09073,0.002754246,0.033,0.001043
134,0.000335549,0.002,0.031967,0.033585,0.002569014,0.033,0.001062
135,0.000328119,0.002,0.031015,0.078733,0.002828523,0.032,0.001078
136,0.000301719,0.002,0.030143,0.054725,0.00266144,0.032,0.000969
137,0.000303614,0.001,0.028752,0.081403,0.002693166,0.033,0.000953
138,0.000261104,0.001,0.023577,0.061267,0.002139768,0.027,0.000827
139,0.000331365,0.002,0.029768,0.081484,0.002823222,0.34900000000000003,0.001052
140,0.000306695,0.002,0.030143,0.030392,0.002603464,0.032,0.000979
141,0.000286751,0.001,0.027852,0.030081,0.002117711,0.031,0.000917
142,0.000295366,0.002,0.028432,0.078683,0.002537692,0.183,0.000954
143,0.000280859,0.002,0.027746,0.077743,0.002430607,0.029,0.000897
144,0.000289414,0.001,0.026992,0.032277,0.002274414,0.028,0.000912
145,0.000326723,0.002,0.028852,0.084125,0.002778903,0.191,0.001021
146,0.000338493,0.002,0.031342,0.071856,0.002854035,0.034,0.001028
147,0.000305733,0.002,0.028745,0.030114,0.001963686,0.033,0.000976
148,0.000308563,0.002,0.030081,0.08055,0.002687824,0.034,0.000977
149,0.000309442,0.002,0.029147,0.082265,0.002421884,0.032,0.001
150,0.000290781,0.001,0.027863,0.032485,0.00243334,0.307,0.000904
151,0.000277311,0.002,0.026085,0.030378,0.00199451,0.028,0.000882
152,0.000292957,0.001,0.027985,0.083258,0.002245782,0.325,0.000938
153,0.000277715,0.001,0.025268,0.068893,0.002410198,0.029,0.000844
154,0.000299301,0.002,0.029057,0.082887,0.002522907,0.031,0.000947
155,0.00031641,0.001,0.032304,0.077822,0.002845739,0.035,0.001032
156,0.00032044,0.002,0.030959,0.084515,0.002607105,0.337,0.001023
157,0.000296413,0.002,0.026849,0.081784,0.002556965,0.033,0.000942
158,0.00028755,0.002,0.028453,0.087191,0.002435992,0.032,0.000925
159,0.000254222,0.001,0.024466,0.06876,0.002097531,0.027,0.000803
160,0.000283828,0.001,0.027538,0.029657,0.002512772,0.029,0.000908
161,0.000330767,0.002,0.029916,0.05836,0.002719582,0.033,0.000988
162,0.000276328,0.002,0.025128,0.06807,0.00208366,0.323,0.000843
163,0.000384052,0.002,0.036686,0.093014,0.002958521,0.217,0.001185
164,0.00028243,0.001,0.024133,0.078765,0.002294169,0.028,0.000875
165,0.000337059,0.002,0.032387,0.072739,0.002816199,0.033,0.001048
166,0.000285412,0.002,0.028602,0.031826,0.002062896,0.03,0.00093
167,0.000304382,0.002,0.02816,0.082012,0.002522319,0.033,0.000942
168,0.000276612,0.001,0.02566,0.078574,0.002296769,0.028,0.000882
169,0.000294143,0.002,0.028242,0.07851,0.002525182,0.032,0.000928
170,0.000288365,0.002,0.028445,0.086387,0.002472219,0.03,0.000922
171,0.000292928,0.002,0.028195,0.078574,0.002426842,0.337,0.000942
172,0.000303873,0.002,0.030192,0.078064,0.002510373,0.038,0.000973
173,0.000289483,0.002,0.027848,0.082597,0.002463052,0.269,0.000925
174,0.000281876,0.001,0.027074,0.071716,0.002482379,0.289,0.0009
175,0.000325012,0.002,0.031829,0.087857,0.002565985,0.035,0.001042
176,0.000350249,0.002,0.032508,0.035137,0.004279026,0.036000000000000004,0.001092
177,0.000280782,0.002,0.027701,0.071783,0.002348692,0.029,0.000885
178,0.000296813,0.002,0.028792,0.075276,0.002506776,0.031,0.000948
179,0.000331082,0.002,0.032301,0.031355,0.002462266,0.033,0.001078
180,0.000317951,0.002,0.031774,0.07124,0.002681,0.035,0.001024
181,0.000316301,0.002,0.030476,0.08148,0.002741637,0.177,0.001037
182,0.000296374,0.002,0.027405,0.075804,0.002484072,0.031,0.000938
183,0.000317784,0.002,0.030623,0.055672,0.002672021,0.034,0.001024
184,0.000330781,0.002,0.031243,0.082563,0.002760526,0.037,0.001064
185,0.000372684,0.002,0.03789,0.093749,0.003119628,0.419,0.001187
186,0.000309057,0.002,0.029176,0.074526,0.002562921,0.032,0.000955
187,0.000292268,0.001,0.028456,0.079547,0.002572567,0.032,0.00093
188,0.00026762,0.001,0.025819,0.051126,0.00236263,0.261,0.00085
189,0.000278823,0.002,0.027016,0.050811,0.002412259,0.029,0.000893
190,0.000282327,0.001,0.026769,0.084892,0.002231965,0.029,0.000899
191,0.000287288,0.002,0.028364,0.082565,0.002378423,0.03,0.000913
192,0.000302416,0.002,0.030217,0.083872,0.002735321,0.032,0.000973
193,0.000292643,0.001,0.027932,0.027594,0.00223798,0.03,0.000925
194,0.000323882,0.002,0.030486,0.087241,0.002842895,0.033,0.001027
195,0.000330557,0.002,0.029714,0.077009,0.002747369,0.036000000000000004,0.001035
196,0.000305555,0.002,0.030699,0.077664,0.002554611,0.033,0.000986
197,0.000320026,0.002,0.029518,0.084819,0.002813591,0.188,0.001015
198,0.000286721,0.001,0.025638,0.065509,0.002224292,0.027,0.000859
199,0.000308156,0.001,0.029038,0.032832,0.002234218,0.032,0.000983
200,0.000303306,0.002,0.030746,0.067546,0.002547672,0.34400000000000003,0.000973
201,0.000299002,0.002,0.02872,0.076959,0.002431326,0.447,0.000926
202,0.000290655,0.001,0.027752,0.080182,0.002439185,0.311,0.000923
203,0.000296553,0.002,0.027646,0.029754,0.001864663,0.029,0.000902
204,0.000296265,0.002,0.029008,0.081336,0.002627579,0.031,0.000957
205,0.000324471,0.002,0.031584,0.031803,0.002440923,0.313,0.001039
206,0.000280686,0.002,0.025646,0.029573,0.001967704,0.028,0.000872
207,0.000343815,0.002,0.032029,0.084453,0.002535629,0.185,0.001055
208,0.000319192,0.002,0.030047,0.030205,0.002414778,0.033,0.001027
209,0.000309746,0.001,0.029153,0.087025,0.002674114,0.031,0.000997
210,0.000253962,0.001,0.024309,0.0726,0.002133429,0.028,0.000813
