problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
124,0.00290813,0.003,0.018743,0.027939531,0.126,0.023914
125,0.00302569,0.004,0.022809,0.026458482,0.14400000000000002,0.018109
126,0.0025139,0.003,0.019951,0.024080171,0.129,0.022541
127,0.000816931,0.002,0.018715,0.021883728,0.13,0.046723
128,0.00258092,0.004,0.019296,0.023531433,0.151,0.094849
129,0.00284758,0.004,0.023902,0.025655562,0.14200000000000002,0.028177
130,0.00291624,0.004,0.018711,0.024944484,0.138,0.041375
131,0.00277303,0.004,0.021896,0.023728738,0.121,0.021499
132,0.000785348,0.002,0.017723,0.023585593,0.148,0.057938
133,0.00283591,0.004,0.025461,0.028939868,0.165,0.210984
134,0.00255551,0.004,0.018602,0.01950191,0.112,0.037182
135,0.00488017,0.005,0.02154,0.022773967,0.124,0.04276
136,0.00262955,0.004,0.02336,0.027816641,0.159,0.018496
137,0.00259427,0.004,0.018676,0.022132743,0.101,0.224817
138,0.00297749,0.004,0.021844,0.031733215,0.129,0.070172
139,0.00315518,0.005,0.024193,0.025088583,0.159,0.019679
140,0.00268271,0.004,0.024623,0.027680016,0.138,0.166982
141,0.00276301,0.004,0.020246,0.023569245,0.137,0.110941
142,0.00239544,0.003,0.015639,0.018086374,0.114,0.407962
143,0.00277609,0.004,0.018687,0.02761895,0.11800000000000001,0.094037
144,0.00317931,0.004,0.019871,0.028779319,0.133,0.050226
145,0.00271051,0.004,0.022736,0.024214044,0.137,0.033782
146,0.00246418,0.003,0.02079,0.027526236,0.12,0.075245
147,0.00324931,0.004,0.017877,0.026221906,0.114,0.102784
148,0.00307727,0.005,0.022176,0.026718111,0.152,0.043434
149,0.00275348,0.004,0.017801,0.020720426,0.11,0.019727
150,0.00298024,0.004,0.021716,0.025732022,0.116,0.223221
151,0.00303427,0.004,0.021094,0.023184967,0.123,0.060042
152,0.00272146,0.004,0.021501,0.022734088,0.139,0.37056
153,0.00273852,0.004,0.02051,0.025118339,0.14100000000000001,0.033782
154,0.00319299,0.004,0.026888,0.03067999,0.187,0.205531
155,0.00265356,0.004,0.020618,0.027012003,0.135,0.020453
156,0.00244366,0.003,0.018513,0.019823676,0.11900000000000001,0.150357
157,0.00309595,0.005,0.022271,0.02776446,0.109,0.016079
158,0.00252095,0.003,0.016505,0.01971682,0.101,0.400633
159,0.0027355,0.004,0.020681,0.022387592,0.11800000000000001,0.086421
160,0.00248165,0.003,0.016273,0.016415624,0.099,0.022551
161,0.00332166,0.004,0.017972,0.02201749,0.11800000000000001,0.12939
162,0.00291818,0.004,0.022818,0.027477248,0.155,0.172136
163,0.00261815,0.003,0.021824,0.023712683,0.14100000000000001,0.451337
164,0.00279258,0.003,0.015618,0.023925245,0.122,0.105069
165,0.00312421,0.004,0.022491,0.02916077,0.145,0.179927
166,0.00332951,0.004,0.018377,0.021162063,0.1,0.013351
167,0.00292079,0.004,0.017965,0.022849111,0.129,0.065643
168,0.00298756,0.004,0.019948,0.02394407,0.132,0.077027
169,0.00269528,0.004,0.019843,0.021069087,0.138,0.066517
170,0.00255344,0.003,0.019255,0.025234631,0.132,0.203712
171,0.00275274,0.004,0.021653,0.022955079,0.134,0.007948
172,0.00292419,0.004,0.019706,0.033886316,0.136,0.093364
173,0.00307982,0.004,0.024161,0.027980925,0.152,0.312224
174,0.00337281,0.004,0.019446,0.023659223,0.134,0.261105
175,0.00314775,0.004,0.020458,0.024099264,0.129,0.094087
176,0.0026325,0.004,0.021732,0.027391273,0.14,0.110095
177,0.00274862,0.004,0.01933,0.024106004,0.121,0.035948
178,0.00280855,0.004,0.022674,0.029500973,0.14300000000000002,0.056362
179,0.00276984,0.004,0.020565,0.028615027,0.139,0.089573
180,0.00293326,0.004,0.022181,0.02671464,0.116,0.178006
181,0.0031639,0.004,0.022496,0.024779372,0.157,0.168763
182,0.00267822,0.004,0.021443,0.025393286,0.12,0.056546
183,0.00112988,0.002,0.014381,0.020508581,0.107,0.150792
184,0.00248037,0.003,0.016029,0.01801869,0.11900000000000001,0.174739
185,0.00285308,0.004,0.023171,0.024164374,0.131,0.444675
186,0.00273312,0.003,0.02207,0.024313275,0.149,0.254645
187,0.00311387,0.005,0.026698,0.0285323,0.145,0.358483
188,0.00267203,0.004,0.018937,0.024573503,0.134,0.204564
189,0.00295543,0.004,0.019538,0.023679062,0.13,0.119085
190,0.00334331,0.005,0.01731,0.018096993,0.127,0.019285
191,0.00313792,0.004,0.021878,0.025006387,0.131,0.060627
192,0.00305001,0.004,0.020841,0.021762209,0.114,0.014582
193,0.0027035,0.005,0.023454,0.029378018,0.17300000000000001,0.158593
194,0.0028811,0.004,0.021397,0.023489558,0.134,0.291808
195,0.00279977,0.004,0.023149,0.025095697,0.145,0.015376
196,0.00273416,0.005,0.022695,0.024090738,0.135,0.097822
197,0.00353918,0.004,0.017726,0.019743292,0.131,0.244705
198,0.00176035,0.004,0.019866,0.021955206,0.114,0.010287
199,0.00308412,0.005,0.023146,0.02369317,0.135,0.134652
200,0.00247076,0.003,0.020441,0.025453081,0.138,0.110395
201,0.00335328,0.005,0.018769,0.021362536,0.112,0.078089
202,0.00283943,0.004,0.023363,0.026507934,0.161,0.095559
203,0.00288836,0.004,0.021111,0.022995054,0.116,0.028182
204,0.00273799,0.004,0.021957,0.023908024,0.14100000000000001,0.268163
205,0.00320682,0.005,0.022659,0.028988413,0.123,0.02142
206,0.00322844,0.004,0.022423,0.026127549,0.127,0.029943
207,0.00252,0.004,0.020563,0.024148891,0.161,0.017042
208,0.00286289,0.004,0.023497,0.028938522,0.151,0.147443
209,0.00259684,0.004,0.019967,0.021310007,0.11900000000000001,0.100478
210,0.00255549,0.003,0.019279,0.029992391,0.139,0.237433
