problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Symbolica
97,0.0028033,0.005,0.020314,0.047524,0.034964478,0.007921
98,0.00332101,0.005,0.020942,0.016639,0.030252002,0.006184
99,0.00461976,0.006,0.026096,0.022702,0.033381896,0.007693
100,0.00347804,0.005,0.026138,0.021901,0.041218538,0.008506
101,0.00296548,0.005,0.023866,0.021278,0.040025785,0.005287
102,0.00283465,0.004,0.023329,0.019453,0.021369425,0.007863
103,0.00288048,0.004,0.01822,0.015888,0.030108766,0.005338
104,0.00253755,0.004,0.018138,0.02397,0.026519236,0.005489
105,0.00254081,0.004,0.019638,0.011619,0.026541609,0.004236
106,0.00289176,0.004,0.021942,0.026404,0.027380781,0.00488
107,0.00303463,0.004,0.021408,0.021003,0.00824252,0.003033
108,0.00276352,0.004,0.024275,0.009347,0.008443259,0.002777
109,0.00360453,0.005,0.024901,0.020955,0.037356675,0.007489
110,0.00268415,0.003,0.019762,0.020343,0.031120544,0.005945
111,0.00238357,0.003,0.016807,0.021503,0.031497632,0.006498
112,0.00285848,0.004,0.021864,0.019938,0.036891276,0.004358
113,0.00307293,0.004,0.025325,0.026179,0.043164152,0.00873
114,0.00261904,0.004,0.019647,0.024741,0.007094516,0.00139
115,0.00345579,0.005,0.029695,0.030081,0.037906932,0.007035
116,0.00376959,0.005,0.026452,0.028456,0.036645199,0.00443
117,0.00370623,0.005,0.024143,0.015675,0.033040817,0.004712
118,0.00322799,0.004,0.028189,0.022186,0.033243588,0.005567
119,0.00316959,0.004,0.024755,0.025457,0.035814408,0.006864
120,0.00282231,0.004,0.02171,0.016721,0.028230159,0.006783
121,0.000819181,0.002,0.019451,0.047669,0.018324851,0.00286
122,0.00365326,0.005,0.025193,0.024182,0.04790346,0.009979
123,0.00329615,0.005,0.021564,0.029231,0.03167833,0.002519
124,0.00311081,0.005,0.024645,0.03322,0.008590769,0.005726
125,0.00438778,0.006,0.027748,0.020892,0.033457002,0.006256
126,0.00334641,0.005,0.022781,0.01459,0.036232838,0.007859
127,0.00379054,0.005,0.025232,0.022011,0.040099186,0.005667
128,0.00282604,0.004,0.019294,0.025821,0.037938713,0.007649
129,0.00239685,0.003,0.022354,0.022049,0.027683909,0.003966
130,0.00316476,0.005,0.023463,0.028152,0.034884424,0.00723
131,0.00324666,0.004,0.018972,0.025064,0.037926958,0.007898
132,0.00326709,0.004,0.025846,0.023868,0.036275375,0.00684
133,0.00318476,0.005,0.021705,0.022877,0.032274207,0.006878
134,0.00271306,0.004,0.017826,0.014696,0.031087684,0.001578
135,0.0036467,0.005,0.021763,0.025977,0.035405505,0.008133
136,0.00264751,0.004,0.019907,0.023108,0.006372569,0.000884
137,0.00388877,0.004,0.029121,0.037857,0.009473099,0.003153
138,0.00300939,0.004,0.020625,0.020854,0.029570104,0.002936
139,0.0039769,0.006,0.026403,0.061455,0.034010009,0.007918
140,0.00261902,0.003,0.02129,0.026956,0.033567836,0.007269
141,0.00284596,0.005,0.023276,0.026079,0.02976095,0.006594
142,0.00250437,0.004,0.021545,0.031229,0.037027842,0.006001
143,0.00292393,0.003,0.018151,0.013561,0.03031902,0.006449
144,0.00262517,0.004,0.018071,0.014981,0.006404856,0.002225
145,0.00321438,0.005,0.019506,0.021764,0.02797767,0.005528
146,0.00344431,0.004,0.022069,0.027277,0.03365916,0.006722
147,0.00307202,0.004,0.024634,0.040949,0.044219071,0.002317
148,0.00290523,0.004,0.02047,0.018946,0.007587859,0.002762
149,0.00373137,0.005,0.028217,0.026278,0.044930256,0.01052
150,0.00376641,0.005,0.027393,0.035022,0.042339944,0.009186
151,0.00272285,0.004,0.022778,0.027704,0.032181497,0.006624
152,0.0028722,0.004,0.018043,0.026242,0.030477269,0.006047
153,0.00352528,0.005,0.026165,0.020168,0.045630818,0.012793
154,0.00308905,0.004,0.022401,0.029529,0.032616494,0.007327
155,0.0030688,0.004,0.019099,0.011655,0.02039812,0.001555
156,0.00322683,0.005,0.026171,0.029632,0.039596686,0.007427
157,0.00291142,0.004,0.022865,0.024162,0.008175434,0.005344
158,0.00285959,0.004,0.017853,0.01259,0.026946481,0.003254
159,0.0022701,0.004,0.018572,0.014521,0.026091098,0.005208
160,0.00319411,0.004,0.022677,0.033499,0.03517556,0.00543
161,0.00295233,0.004,0.018848,0.018024,0.032951693,0.005206
162,0.00238237,0.003,0.01978,0.018484,0.010087588,0.002044
163,0.00293339,0.005,0.023777,0.051458,0.036760477,0.003268
164,0.00285018,0.004,0.019878,0.020019,0.033283675,0.007407
165,0.00352445,0.005,0.023623,0.017309,0.042999791,0.007794
166,0.0033342,0.004,0.025481,0.026948,0.037597302,0.007438
167,0.00394198,0.006,0.029467,0.023095,0.024750173,0.003688
168,0.00364892,0.005,0.025446,0.021309,0.043031518,0.006635
169,0.00289227,0.004,0.021877,0.021996,0.040126987,0.00627
170,0.00337339,0.005,0.024346,0.025969,0.038221858,0.007841
171,0.00284753,0.004,0.021572,0.036916,0.022255613,0.002745
172,0.00281946,0.003,0.020797,0.018779,0.028241046,0.005602
173,0.00371678,0.005,0.021848,0.028407,0.01085757,0.002656
174,0.00357693,0.005,0.023723,0.01266,0.034598987,0.001485
175,0.00245935,0.003,0.019319,0.02475,0.031500311,0.006186
176,0.00271166,0.004,0.021391,0.028829,0.00730068,0.002657
177,0.00289398,0.004,0.019539,0.023666,0.031830503,0.006211
178,0.0029499,0.004,0.020462,0.030818,0.028258913,0.005453
179,0.00267045,0.004,0.021114,0.016333,0.028330614,0.005591
180,0.00275108,0.004,0.018191,0.019401,0.025788647,0.007351
181,0.00309012,0.005,0.023766,0.023787,0.033598107,0.006543
182,0.0045117,0.006,0.024609,0.026746,0.034876837,0.007304
183,0.00273741,0.003,0.02106,0.015849,0.007060379,0.002041
184,0.00233145,0.004,0.013907,0.017289,0.023542257,0.005195
185,0.00308808,0.005,0.022456,0.023768,0.030298381,0.005569
186,0.00281924,0.004,0.018301,0.021045,0.031217919,0.006525
187,0.00289703,0.004,0.020157,0.020956,0.00664163,0.002435
188,0.00434124,0.006,0.030459,0.035139,0.044537947,0.005161
189,0.00277171,0.004,0.023299,0.04645,0.011531263,0.005595
190,0.00358921,0.005,0.023417,0.029576,0.033757145,0.007328
191,0.0029396,0.005,0.02295,0.042782,0.037894606,0.006352
192,0.00350259,0.005,0.026591,0.043727,0.032560538,0.00672
193,0.003415,0.005,0.02361,0.022149,0.032725752,0.005283
194,0.00336833,0.005,0.024152,0.024586,0.038305722,0.002231
195,0.0027393,0.004,0.019102,0.017734,0.027480987,0.002126
196,0.00307494,0.004,0.023308,0.031944,0.030990795,0.005834
197,0.00226773,0.003,0.018778,0.020531,0.007303043,0.003494
198,0.00273132,0.004,0.024372,0.018192,0.015031009,0.003365
199,0.00385953,0.005,0.025984,0.019017,0.040835794,0.006601
200,0.00303599,0.004,0.02681,0.03188,0.037380225,0.008445
201,0.00410361,0.006,0.028011,0.028853,0.041549966,0.009396
202,0.00400486,0.005,0.023329,0.028109,0.035482205,0.006814
203,0.00283726,0.004,0.021647,0.027773,0.007470005,0.002443
204,0.00313823,0.005,0.021247,0.017707,0.006517251,0.002527
205,0.00365643,0.005,0.024277,0.029964,0.030965809,0.005897
206,0.00439862,0.006,0.026202,0.025117,0.044089067,0.01047
207,0.00335041,0.004,0.023777,0.023987,0.036730491,0.007684
208,0.00253099,0.004,0.023125,0.016624,0.029825116,0.005593
209,0.00376607,0.005,0.027661,0.025814,0.039085094,0.006753
210,0.00278068,0.004,0.023327,0.028357,0.031833865,0.006501
