problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
101,0.000303642,0.002,0.028404,0.03157,0.002205269,0.032,0.000947
102,0.000335096,0.002,0.031214,0.100992,0.002979271,0.036000000000000004,0.001067
103,0.000269758,0.001,0.024092,0.028136,0.001952802,0.026000000000000002,0.000835
104,0.000323647,0.002,0.030526,0.056861,0.002806443,0.034,0.001029
105,0.000290636,0.002,0.02789,0.080192,0.00235966,0.033,0.000904
106,0.00027793,0.001,0.02526,0.070853,0.002176725,0.029,0.000861
107,0.000268164,0.001,0.024852,0.072373,0.002223498,0.027,0.000832
108,0.000321363,0.002,0.029882,0.092331,0.002534512,0.032,0.001008
109,0.000296374,0.002,0.027468,0.074143,0.002459548,0.371,0.000928
110,0.000281902,0.001,0.024514,0.047767,0.002393308,0.029,0.000887
111,0.000365954,0.002,0.035832,0.096737,0.002847099,0.038,0.001144
112,0.000319673,0.002,0.03036,0.068132,0.002749415,0.033,0.001007
113,0.000294774,0.002,0.027435,0.067999,0.002429073,0.03,0.000909
114,0.000275215,0.001,0.025065,0.068136,0.002281332,0.028,0.000857
115,0.000338748,0.002,0.032027,0.033871,0.002532619,0.035,0.001064
116,0.000314434,0.002,0.029348,0.029893,0.002060481,0.031,0.00098
117,0.000280662,0.002,0.026809,0.04411,0.002376518,0.029,0.000871
118,0.000289537,0.001,0.026671,0.030723,0.002098915,0.027,0.000899
119,0.000306148,0.001,0.028539,0.06957,0.004299372,0.031,0.000965
120,0.00025828,0.002,0.022824,0.028134,0.002094997,0.025,0.000793
121,0.000313544,0.002,0.028622,0.03157,0.002765032,0.033,0.00099
122,0.000319577,0.002,0.031228,0.033005,0.002365509,0.033,0.001
123,0.000270795,0.001,0.025226,0.075025,0.002155155,0.267,0.000835
124,0.000317975,0.002,0.030209,0.09,0.002805668,0.034,0.001
125,0.000284396,0.002,0.027936,0.082235,0.002517365,0.032,0.000895
126,0.000300723,0.002,0.029678,0.081239,0.002611382,0.034,0.000947
127,0.000275137,0.002,0.026141,0.071401,0.002373037,0.167,0.000852
128,0.000316236,0.002,0.030539,0.080362,0.002980683,0.036000000000000004,0.000998
129,0.000317971,0.002,0.029501,0.053459,0.00289562,0.036000000000000004,0.001002
130,0.000329206,0.002,0.032428,0.034065,0.002457224,0.035,0.001033
131,0.00027775,0.002,0.025474,0.028177,0.002036114,0.028,0.000862
132,0.00031783,0.002,0.029367,0.065986,0.002634696,0.033,0.001006
133,0.000327042,0.002,0.030792,0.090764,0.002768142,0.033,0.001029
134,0.000335454,0.002,0.032169,0.033564,0.002517899,0.032,0.001053
135,0.00033157,0.002,0.031063,0.078623,0.002917897,0.032,0.001056
136,0.000308647,0.002,0.03007,0.054557,0.002719704,0.033,0.000972
137,0.000304397,0.002,0.028669,0.081408,0.002629827,0.033,0.000952
138,0.000264636,0.002,0.023694,0.061542,0.002230742,0.027,0.000823
139,0.000329045,0.002,0.029648,0.081241,0.002829095,0.34600000000000003,0.001036
140,0.000314737,0.001,0.029866,0.030305,0.002667692,0.032,0.000983
141,0.000293598,0.002,0.027741,0.030144,0.002204238,0.03,0.000916
142,0.00030303,0.002,0.028498,0.078498,0.002512454,0.189,0.000956
143,0.000290193,0.002,0.027613,0.077817,0.002428811,0.029,0.000898
144,0.000296584,0.002,0.026845,0.032149,0.002236931,0.028,0.000912
145,0.00032281,0.002,0.029003,0.08363,0.002862323,0.191,0.001024
146,0.000325731,0.001,0.031214,0.071572,0.002869355,0.033,0.001024
147,0.000311492,0.001,0.028893,0.029928,0.00220398,0.033,0.000973
148,0.000309651,0.002,0.029892,0.082311,0.002752281,0.034,0.000976
149,0.00031634,0.001,0.029016,0.082269,0.002395082,0.031,0.000982
150,0.000288547,0.002,0.028397,0.032411,0.002405148,0.311,0.000902
151,0.000282607,0.002,0.025881,0.03037,0.002034231,0.028,0.000877
152,0.000298763,0.002,0.027906,0.080896,0.002257491,0.336,0.000943
153,0.000270839,0.002,0.025296,0.068626,0.002178052,0.029,0.000845
154,0.000303955,0.002,0.028795,0.082749,0.00256455,0.031,0.000951
155,0.000323356,0.002,0.032185,0.077717,0.002951643,0.035,0.001043
156,0.000323785,0.002,0.031171,0.084203,0.00260142,0.371,0.00103
157,0.000302082,0.002,0.026211,0.080952,0.002523226,0.033,0.000947
158,0.000293325,0.002,0.028535,0.08706,0.002437486,0.032,0.000924
159,0.00026057,0.001,0.024413,0.068905,0.00213581,0.027,0.000806
160,0.000291257,0.002,0.027605,0.02957,0.002402392,0.029,0.000908
161,0.000313486,0.002,0.0301,0.058122,0.002676334,0.035,0.000989
162,0.000272656,0.001,0.024905,0.067857,0.002121725,0.319,0.000844
163,0.0003693,0.002,0.03794,0.092371,0.002948286,0.219,0.001173
164,0.000279458,0.002,0.024027,0.078695,0.002314368,0.028,0.000873
165,0.000334312,0.002,0.032433,0.07267,0.002745603,0.034,0.001052
166,0.000289637,0.002,0.028455,0.031843,0.002112105,0.029,0.000903
167,0.000299519,0.002,0.027801,0.081707,0.002450083,0.033,0.000948
168,0.000284363,0.002,0.02577,0.078436,0.002294315,0.028,0.000877
169,0.000297717,0.002,0.028172,0.078406,0.002547465,0.032,0.000928
170,0.000294935,0.002,0.028548,0.081333,0.002417,0.03,0.000917
171,0.000299637,0.002,0.028446,0.078296,0.002391825,0.359,0.000937
172,0.000309038,0.002,0.030059,0.077446,0.002602118,0.04,0.000972
173,0.000295019,0.001,0.028099,0.08175,0.002502997,0.27,0.000925
174,0.000287103,0.002,0.027098,0.07135,0.002381268,0.28500000000000003,0.000899
175,0.000331236,0.002,0.031544,0.087864,0.002564265,0.035,0.001042
176,0.000338389,0.002,0.032063,0.035077,0.002465806,0.036000000000000004,0.001068
177,0.000283139,0.001,0.027864,0.071585,0.002308746,0.03,0.000888
178,0.000305542,0.002,0.029166,0.075525,0.002428194,0.03,0.000948
179,0.000335787,0.002,0.032471,0.03133,0.002421032,0.033,0.001061
180,0.000320819,0.002,0.032165,0.071083,0.002789096,0.035,0.001025
181,0.000322646,0.002,0.030384,0.081353,0.002755145,0.19,0.001013
182,0.000298433,0.002,0.027414,0.075438,0.002469273,0.033,0.000949
183,0.00032442,0.002,0.030255,0.055528,0.002762136,0.034,0.001025
184,0.000334178,0.002,0.031228,0.082757,0.002924169,0.037,0.00106
185,0.000374438,0.002,0.037898,0.093295,0.00313736,0.41000000000000003,0.001187
186,0.000308608,0.002,0.028894,0.071625,0.002525516,0.031,0.000952
187,0.000298454,0.001,0.028033,0.079439,0.002504027,0.031,0.000934
188,0.000272973,0.001,0.025794,0.050377,0.002392805,0.249,0.000854
189,0.000285239,0.002,0.027034,0.050544,0.002374064,0.029,0.0009
190,0.000288724,0.001,0.026763,0.086717,0.002200525,0.029,0.000906
191,0.000292079,0.002,0.028183,0.081691,0.002480794,0.031,0.000917
192,0.000310462,0.002,0.030596,0.08392,0.002789632,0.032,0.000963
193,0.000298355,0.001,0.028256,0.027493,0.002227214,0.031,0.000925
194,0.000324934,0.002,0.030215,0.087065,0.002783786,0.034,0.001023
195,0.000329129,0.002,0.029428,0.076658,0.002880544,0.034,0.001033
196,0.000319952,0.002,0.030741,0.076844,0.002590103,0.034,0.000977
197,0.000325681,0.002,0.029178,0.083811,0.00279487,0.176,0.001015
198,0.000284317,0.002,0.025382,0.065471,0.002236121,0.027,0.000859
199,0.000313197,0.002,0.029218,0.032872,0.002227409,0.031,0.00098
200,0.000311202,0.001,0.030769,0.067281,0.002570072,0.355,0.000969
201,0.000302956,0.002,0.028626,0.07692,0.002479868,0.45,0.000926
202,0.000293961,0.002,0.028062,0.079726,0.002452269,0.308,0.000922
203,0.000291301,0.001,0.027408,0.029753,0.001833214,0.028,0.000901
204,0.000301661,0.002,0.028975,0.08153,0.002557568,0.031,0.00095
205,0.000331016,0.002,0.031745,0.031634,0.002786153,0.299,0.00104
206,0.00028363,0.002,0.025845,0.029604,0.001942272,0.029,0.000872
207,0.000332523,0.002,0.032357,0.084006,0.002628895,0.198,0.001047
208,0.000327071,0.002,0.029933,0.030141,0.002343324,0.033,0.001029
209,0.000316891,0.001,0.029246,0.087057,0.002759533,0.032,0.00099
210,0.000260933,0.002,0.024722,0.072402,0.002142576,0.028,0.000813
