problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
95,0.141993,0.103,0.17728,0.147060227,0.277,0.090775
96,0.0510889,0.041,0.066823,0.237741423,0.222,0.457857
97,0.0145949,0.013,0.025655,0.13264829,0.229,0.17377
98,0.0466743,0.039,0.060864,0.111083794,0.191,0.151813
99,0.532027,0.355,0.645778,0.167108372,0.316,0.75671
100,0.0356908,0.031,0.047496,0.294510724,0.195,0.16957
101,0.0574508,0.049,0.072102,0.138256642,0.252,0.619573
102,0.0166671,0.015,0.03033,0.147626222,0.264,0.833919
103,0.0139012,0.013,0.024485,0.133130745,0.228,0.1639
104,0.0140124,0.012,0.023055,0.128152448,0.227,0.670352
105,0.020845,0.018,0.031909,0.153479233,0.27,0.171714
106,0.0743008,0.063,0.089787,0.12519667,0.218,0.168888
107,0.0175183,0.016,0.029295,0.148962076,0.28600000000000003,1.130333
108,0.0135953,0.031,0.022385,0.108537515,0.179,0.269188
109,0.0155984,0.014,0.025421,0.149881659,0.21,0.272748
110,0.0188318,0.017,0.029763,0.209478796,0.276,0.454995
111,0.0169005,0.016,0.028053,0.111885492,0.213,0.423097
112,0.112972,0.08,0.141388,0.215647074,0.244,0.297322
113,0.017966,0.015,0.027263,0.12977282,0.219,0.116627
114,0.967795,0.624,1.15789,0.15328718,0.25,0.174292
115,0.0447364,0.039,0.058682,0.121879058,0.254,0.116349
116,0.0622809,0.055,0.082114,0.145516626,0.268,0.645216
117,0.0129864,0.012,0.023035,0.11035428,0.211,0.483766
118,0.0181671,0.017,0.027886,0.137509136,0.211,0.646771
119,0.0131892,0.082,0.022891,0.124622059,0.196,0.374031
120,0.0152513,0.014,0.024887,0.142398569,0.234,0.310685
121,0.0597501,0.052,0.075719,0.118552536,0.227,0.085088
122,0.0758559,0.058,0.095775,0.132583614,0.243,0.205428
123,0.0187942,0.016,0.029408,0.136716589,0.23500000000000001,0.497663
124,0.0170163,0.014,0.027143,0.128313212,0.24,0.417583
125,0.0189121,0.017,0.030704,0.127467783,0.23900000000000002,0.23242
126,0.115463,0.09,0.142749,0.144652159,0.241,0.118139
127,0.0147466,0.014,0.024233,0.112558287,0.247,2.050261
128,0.0157581,0.015,0.030789,0.212120962,0.28,0.175487
129,0.0869203,0.065,0.108561,0.120118606,0.231,0.156933
130,0.0135061,0.013,0.021739,0.098439211,0.193,0.259742
131,0.0473285,0.038,0.061208,0.106551454,0.217,0.341908
132,0.0160735,0.015,0.026824,0.138856053,0.248,0.225787
133,0.0155152,0.015,0.027551,0.175599876,0.28,0.259897
134,0.0202158,0.019,0.033332,0.166998762,0.28500000000000003,0.30032
135,0.0472421,0.041,0.064812,0.139422615,0.23700000000000002,0.192229
136,0.0519062,0.043,0.070003,0.139861027,0.24,0.251651
137,0.0526055,0.042,0.067918,0.121645088,0.216,0.217525
138,0.051576,0.043,0.067543,0.11874973,0.229,0.181139
139,0.0229297,0.021,0.035108,0.15183961,0.278,1.172632
140,0.0508058,0.043,0.068233,0.114137944,0.223,0.409052
141,0.0899138,0.073,0.115556,0.149681355,0.279,0.169278
142,0.056839,0.05,0.071913,0.154100907,0.228,0.146749
143,0.075506,0.065,0.096522,0.133099768,0.262,0.104495
144,0.697512,0.452,0.852103,0.158953534,0.253,0.713394
145,0.0688461,0.059,0.085142,0.143798245,0.245,0.638739
146,0.0778129,0.063,0.101053,0.142712252,0.254,0.277176
147,0.015995,0.015,0.029077,0.145695668,0.259,0.975414
148,0.0168065,0.016,0.027281,0.11714029,0.23600000000000002,0.238585
149,0.0129122,0.012,0.023131,0.102647286,0.191,0.098471
150,0.0146306,0.013,0.023326,0.109948056,0.193,0.219465
151,0.0372334,0.031,0.050567,0.107282643,0.213,1.404651
152,0.842998,0.542,1.06474,0.122936064,0.225,0.369221
153,0.0121718,0.011,0.01985,0.110712127,0.194,0.070723
154,0.537306,0.364,0.652099,0.148847481,0.242,0.135505
155,0.0165776,0.015,0.025343,0.121019649,0.211,0.140564
156,0.0421184,0.036,0.057023,0.120251015,0.229,0.147809
157,0.0139749,0.012,0.024658,0.125531903,0.24,0.355879
158,0.0554618,0.046,0.068598,0.105106313,0.184,0.13571
159,0.66704,0.422,0.797766,0.131091395,0.266,0.361296
160,0.0162366,0.015,0.027223,0.1294704,0.251,0.495637
161,0.943711,0.589,1.13062,0.143591884,0.272,0.140666
162,0.0200948,0.018,0.03147,0.120143815,0.214,0.388032
163,0.0147971,0.014,0.026413,0.13215304,0.26,0.594897
164,0.0435087,0.038,0.056895,0.12335684,0.20600000000000002,0.519038
165,0.0564019,0.047,0.07636,0.139158427,0.23900000000000002,0.273933
166,0.0601319,0.052,0.077433,0.132795841,0.267,0.248649
167,0.0143239,0.014,0.024781,0.172553045,0.212,0.267724
168,0.106402,0.077,0.130529,0.127812746,0.248,0.475652
169,0.013339,0.013,0.023474,0.102094374,0.20600000000000002,0.218659
170,0.0132929,0.012,0.023143,0.153198922,0.209,0.571143
171,0.0206641,0.018,0.030381,0.142970045,0.231,0.081241
172,0.0133452,0.013,0.024094,0.119339877,0.23500000000000001,0.240848
173,0.0635106,0.051,0.083585,0.131361101,0.216,0.552898
174,0.0519588,0.043,0.067571,0.125288449,0.213,1.328228
175,0.0171808,0.016,0.030098,0.127432464,0.23500000000000001,0.21064
176,0.261848,0.175,0.315948,0.145271174,0.253,0.163337
177,0.0139203,0.013,0.024627,0.120605993,0.23,0.164454
178,0.0177424,0.017,0.026543,0.131969606,0.264,0.178643
179,0.0445513,0.039,0.05986,0.111149155,0.218,0.266909
180,0.0470132,0.04,0.063653,0.146935211,0.23700000000000002,0.925776
181,0.0189753,0.016,0.028375,0.145477491,0.23800000000000002,0.315602
182,0.0519403,0.046,0.065267,0.121617561,0.213,0.317041
183,0.0203488,0.018,0.030603,0.122876,0.246,0.272831
184,0.0398547,0.034,0.054801,0.123520795,0.217,0.341163
185,0.0143327,0.014,0.027338,0.155503459,0.254,0.174597
186,0.0681363,0.059,0.085316,0.126531443,0.224,1.656885
187,0.0616929,0.054,0.078659,0.136960601,0.251,0.145373
188,0.633825,0.394,0.779328,0.128808781,0.274,0.264107
189,0.0203988,0.018,0.031191,0.152620355,0.241,0.699622
190,0.0179933,0.016,0.029016,0.127024934,0.219,0.357367
191,0.0536584,0.044,0.070281,0.160568475,0.279,0.2114
192,0.047514,0.042,0.061869,0.112449626,0.218,0.096013
193,0.0165966,0.015,0.030021,0.134926347,0.251,0.415196
194,0.012626,0.012,0.022911,0.106467485,0.219,0.409037
195,0.0748566,0.065,0.092286,0.121116,0.219,0.098349
196,0.0630911,0.054,0.079864,0.117936693,0.227,0.129561
197,0.0462483,0.042,0.060706,0.123200199,0.23700000000000002,1.02288
198,0.0168644,0.014,0.025023,0.127860085,0.209,0.168978
199,0.0172998,0.016,0.031341,0.143497924,0.291,1.667991
200,0.0698261,0.061,0.086336,0.135920257,0.22,0.449007
201,0.0570545,0.05,0.072049,0.136852916,0.241,0.597034
202,0.0169939,0.015,0.02674,0.12856537,0.231,0.264686
203,0.0136139,0.013,0.023454,0.13243465,0.402,0.596392
204,0.153648,0.112,0.194686,0.131460556,0.27,0.865242
205,0.0121248,0.011,0.021254,0.105756356,0.201,0.191507
206,0.416929,0.252,0.51112,0.104163549,0.196,0.281877
207,0.93987,0.673,1.19481,0.128369987,0.242,0.210727
208,0.069251,0.06,0.088375,0.144222948,0.269,0.228075
209,0.0127397,0.011,0.021234,0.113492996,0.218,0.715035
210,0.0486629,0.04,0.06583,0.122785103,0.231,0.12224
