problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
68,0.00408593,5.517,0.01549,0.147331439,0.182,0.070211
69,0.00724288,5.889,0.016841,0.159831275,0.209,0.071363
70,0.00520494,4.233,0.010939,0.166445031,0.096,0.027337
71,0.000775966,0.998,0.011699,0.034685215,0.044,0.003438
72,0.000538912,6.721,0.0068,0.029550923,0.023,0.005986
73,0.000782364,7.936,0.009266,0.029655131,0.122,0.004562
74,0.00319546,8.546,0.01027,0.171285709,0.148,0.100235
75,0.000520709,3.647,0.007814,0.028201292,0.167,0.004547
76,0.0114233,4.268,0.019467,0.159005973,0.154,0.063472
77,0.000603018,0.648,0.006839,0.027075836,0.038,0.00598
78,0.000747658,0.011,0.01026,0.017766922,0.066,0.003366
79,0.00373865,3.08,0.01097,0.136887099,0.128,0.07741
80,0.000682363,7.103,0.008047,0.030309378,0.14,0.006881
81,0.00197254,3.05,0.008837,0.035925179,0.11800000000000001,0.006579
82,0.00508217,9.293,0.01367,0.157941001,0.182,0.05648
83,0.000832895,6.145,0.008106,0.027802944,0.218,0.00578
84,0.0146096,7.232,0.02354,0.151481751,0.154,0.080389
85,0.00873901,3.974,0.015881,0.156558194,0.092,0.046598
86,0.000887906,1.91,0.009067,0.018895162,0.038,0.005096
87,0.00938239,12.539,0.019883,0.144699262,0.14300000000000002,0.056535
88,0.000959593,3.897,0.01103,0.037007293,0.194,0.008466
89,0.00116211,1.555,0.009069,0.032810774,0.066,0.006583
90,0.000713067,4.306,0.009344,0.019614387,0.046,0.006252
91,0.00668122,0.24,0.023921,0.203057462,0.091,0.017695
92,0.00749333,3.438,0.017521,0.104886045,0.123,0.031436
93,0.00511469,5.824,0.012817,0.138937718,0.155,0.068261
94,0.0184686,0.461,0.028682,0.120521646,0.132,0.044201
95,0.0084116,4.679,0.017275,0.198220824,0.20500000000000002,0.092339
96,0.00770754,5.251,0.014743,0.096610872,0.113,0.05047
97,0.00667666,7.381,0.013327,0.103984719,0.176,0.078949
98,0.0052462,3.226,0.014932,0.189607758,0.154,0.031923
99,0.0102775,0.704,0.021243,0.129658828,0.14400000000000002,0.043184
100,0.000807505,17.422,0.00733,0.027037749,0.105,0.005113
101,0.00158474,10.744,0.009094,0.036107268,2.096,0.009187
102,0.0123738,3.053,0.011,0.137284117,0.134,0.056203
103,0.00720317,5.916,0.017541,0.110358095,0.15,0.056741
104,0.000657291,8.926,0.012102,0.021146334,0.147,0.00658
105,0.00727384,4.122,0.013727,0.146606035,0.139,0.082061
106,0.00104845,7.514,0.00793,0.027154155,0.082,0.00606
107,0.00344613,4.242,0.009462,0.103593527,0.11,0.036382
108,0.00160923,9.604,0.00939,0.034987511,17.207,0.011487
109,0.00308959,4.289,0.00981,0.146164211,0.14200000000000002,0.060868
110,0.0011418,5.097,0.010965,0.034488514,0.8140000000000001,0.005477
111,0.0006523,11.333,0.009176,0.022626729,0.051000000000000004,0.007551
112,0.0100106,11.021,0.021388,0.15026738,0.17,0.056246
113,0.000908359,3.038,0.00927,0.028805833,0.052000000000000005,0.002959
114,0.00774632,3.615,0.016905,0.150883612,0.186,0.09672
115,0.00049368,7.735,0.007551,0.016290776,1.554,0.004756
116,0.000714472,18.877,0.008642,0.01536212,0.107,0.004484
117,0.00136674,4.588,0.008803,0.030034924,0.121,0.007129
118,0.00598427,7.83,0.013258,0.140202429,0.157,0.066852
119,0.00152254,9.831,0.008188,0.029344844,0.052000000000000005,0.007962
120,0.0014611,10.315,0.008219,0.029277104,0.047,0.0084
121,0.000773091,3.895,0.006164,0.024543231,0.063,0.003915
122,0.00961191,0.608,0.013558,0.157712745,0.11,0.027656
123,0.0182262,11.484,0.026612,0.129838075,0.163,0.05567
124,0.000719459,3.387,0.007756,0.018767496,0.033,0.004468
125,0.000811364,0.177,0.007569,0.030826502,0.051000000000000004,0.004266
126,0.00898629,8.214,0.01855,0.124192128,0.116,0.04677
127,0.000648439,16.916,0.009842,0.018376205,0.065,0.007862
128,0.00227675,1.938,0.012196,0.181379221,0.20600000000000002,0.057606
129,0.00849936,4.103,0.023269,0.148641644,0.123,0.041388
130,0.00283527,1.895,0.012348,0.167386165,0.159,0.029252
131,0.00357119,8.838,0.012195,0.116347153,0.14200000000000002,0.039214
132,0.00891404,5.464,0.017744,0.104053671,0.122,0.070347
133,0.000743673,6.247,0.008512,0.031485137,0.068,0.003141
134,0.000697122,2.785,0.008783,0.017301026,0.055,0.004164
135,0.000656449,0.532,0.0087,0.027891057,0.031,0.005355
136,0.00253659,5.706,0.010439,0.148969226,0.15,0.06334
137,0.000510156,1.295,0.008174,0.016541239,0.054,0.006912
138,0.00248177,7.418,0.012008,0.159522276,0.14,0.074847
139,0.00070932,5.102,0.010949,0.022964603,0.028,0.006016
140,0.000820887,0.215,0.00673,0.024701061,0.04,0.006575
141,0.000702652,9.39,0.009393,0.01578481,0.031,0.003008
142,0.000729897,14.42,0.010877,0.029088758,0.055,0.003475
143,0.000553842,6.367,0.006466,0.014261082,0.045,0.004874
144,0.00875117,0.619,0.014763,0.097962591,0.124,0.038786
145,0.0181534,8.497,0.026856,0.193548356,9.969,0.188442
146,0.0206949,0.6,0.029063,0.087010028,0.156,0.046958
147,0.00493572,7.172,0.024296,0.160366625,16.789,0.062752
148,0.00146517,8.763,0.008345,0.030738822,0.057,0.008269
149,0.0224728,4.326,0.034134,0.18765841,0.246,0.09781
150,0.000735148,0.565,0.009581,0.020974996,0.047,0.004347
151,0.00246045,4.09,0.012798,0.137431608,0.148,0.069042
152,0.0138891,0.524,0.021023,0.14681517,0.199,0.040803
153,0.000737377,3.116,0.008095,0.033169253,0.058,0.008062
154,0.000666797,6.628,0.00901,0.017721657,0.08600000000000001,0.005382
155,0.00518423,5.454,0.011792,0.100597022,0.101,0.044128
156,0.00413966,0.187,0.011346,0.099146813,0.123,0.029072
157,0.000556703,2.945,0.008313,0.0165306,0.056,0.006121
158,0.000724461,7.774,0.007165,0.014439748,0.116,0.005124
159,0.000765653,8.895,0.009755,0.033095969,11.645,0.008921
160,0.000919922,18.199,0.008819,0.029324576,0.067,0.00397
161,0.000682421,23.323,0.009287,0.016492225,0.038,0.004642
162,0.000667309,0.244,0.009956,0.017123983,0.079,0.003052
163,0.00062379,5.774,0.008972,0.029112458,0.079,0.0043
164,0.000690204,8.064,0.008723,0.031725032,0.07,0.003161
165,0.00422527,8.165,0.011423,0.120521987,0.169,0.04743
166,0.00127132,3.581,0.006444,0.023589891,0.17,0.007366
167,0.00298389,0.594,0.011045,0.12379518,0.09,0.032519
168,0.00158213,6.048,0.008931,0.035829689,4.753,0.007982
169,0.00335389,2.367,0.012738,0.12625116,0.158,0.046963
170,0.0215167,0.937,0.031953,0.102598502,0.132,0.033439
171,0.000542452,3.628,0.006794,0.006350084,0.08600000000000001,0.003175
172,0.00282845,0.732,0.010852,0.103855611,0.11900000000000001,0.055491
173,0.0212864,0.453,0.032703,0.180292764,0.182,0.065151
174,0.00180598,1.513,0.01041,0.036046472,0.053,0.006593
175,0.000722077,0.487,0.009755,0.030694163,0.061,0.00721
176,0.0126502,6.389,0.021287,0.169322599,0.212,0.086791
177,0.0166727,0.066,0.024683,0.147164816,0.139,0.051958
178,0.00876272,6.087,0.017363,0.196576363,0.155,0.046606
179,0.00307098,0.457,0.009895,1.535375619,0.122,0.04299
180,0.0158053,0.234,0.024458,0.087041413,0.106,0.033282
181,0.00129911,8.683,0.011659,0.019508343,0.067,0.007213
182,0.000761668,0.023,0.009018,0.016481627,0.053,0.006927
183,0.00051429,0.407,0.008846,0.016288473,0.045,0.008932
184,0.000533969,8.33,0.007694,0.014215835,0.056,0.003649
185,0.000556184,0.368,0.007004,0.030245998,0.043000000000000003,0.004194
186,0.00209562,11.795,0.013973,0.049174207,0.155,0.011666
187,0.00131885,4.601,0.0079,0.025777438,0.115,0.007668
188,0.00263293,8.302,0.011645,0.145279496,0.15,0.052284
189,0.0104036,0.407,0.021215,0.128604439,0.123,0.053895
190,0.000757776,3.161,0.00973,0.032247451,3.496,0.006171
191,0.00208288,1.753,0.009766,0.14899131,0.10200000000000001,0.031982
192,0.00421327,1.26,0.010481,0.127807706,0.14100000000000001,0.044937
193,0.000498309,5.626,0.007174,0.008814354,0.1,0.005743
194,0.000526502,3.472,0.00792,0.006751124,0.101,0.005945
195,0.000933857,3.447,0.009238,0.031924325,0.159,0.0054
196,0.00800485,3.274,0.014941,0.132190878,0.14,0.054494
197,0.00559521,5.812,0.014957,0.191263368,0.17400000000000002,0.087616
198,0.00348491,7.174,0.012639,0.131037381,0.136,0.048315
199,0.000668787,5.113,0.010465,0.018677109,0.075,0.002955
200,0.00820821,4.437,0.018129,0.125786725,0.153,0.055542
201,0.000487807,6.064,0.006631,0.006286918,0.032,0.003286
202,0.000550061,3.171,0.008674,0.015744944,0.069,0.005495
203,0.00137665,12.59,0.007832,0.030622252,0.091,0.009141
204,0.000546144,0.316,0.007835,0.013885686,0.042,0.002477
205,0.00242997,3.85,0.009926,0.162260005,0.19,0.096606
206,0.0018673,2.9,0.01266,0.031251228,0.053,0.009442
207,0.000500855,5.585,0.007122,0.027839943,0.047,0.003133
208,0.00410174,5.04,0.012021,0.160652942,7.1930000000000005,0.086002
209,0.0085244,7.876,0.018176,0.12587535,0.156,0.062517
210,0.00292636,10.004,0.009365,0.116259003,0.145,0.061518
