problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
122,0.00301336,1.471,0.02394,0.025446254,0.14,0.052547
123,0.00266521,1.877,0.020856,0.025767774,0.11900000000000001,0.186986
124,0.00303039,1.553,0.018766,0.028257297,0.125,0.099519
125,0.00318863,1.668,0.022559,0.025839894,0.149,0.046702
126,0.00265598,2.97,0.019799,0.023718987,0.131,0.244239
127,0.000848675,3.68,0.0186,0.021892574,0.13,0.197499
128,0.00267048,1.454,0.019113,0.023609348,0.14400000000000002,0.043061
129,0.0029591,2.01,0.023914,0.025937854,0.14200000000000002,0.220766
130,0.00303381,1.784,0.018681,0.024838917,0.168,0.121001
131,0.00291032,2.46,0.021559,0.023757451,0.11900000000000001,0.052417
132,0.000813719,1.743,0.01742,0.024159333,0.145,0.008162
133,0.00297287,1.944,0.025202,0.028931702,0.153,0.249624
134,0.00263027,2.179,0.018753,0.019730877,0.113,0.065793
135,0.00491424,1.488,0.021059,0.022846301,0.128,0.126286
136,0.00272904,3.646,0.023161,0.028381313,0.153,0.045751
137,0.00269606,1.983,0.018232,0.021667828,0.1,0.021905
138,0.0031021,3.147,0.021699,0.031645373,0.132,0.538788
139,0.00326703,1.77,0.023974,0.024954504,0.161,0.80932
140,0.00281696,1.706,0.024531,0.02784588,0.145,0.128423
141,0.00290184,1.676,0.019964,0.023603878,0.136,0.02942
142,0.00251146,0.548,0.015494,0.018218031,0.114,0.040175
143,0.00290634,0.493,0.018417,0.027631845,0.117,0.089678
144,0.00333395,1.6,0.019482,0.029280731,0.135,0.235477
145,0.00283275,1.603,0.022326,0.024211058,0.127,0.077906
146,0.00256993,1.806,0.020768,0.027612247,0.121,0.090405
147,0.00337832,1.942,0.017676,0.026294357,0.11800000000000001,0.01928
148,0.00320543,1.535,0.02227,0.027813244,0.151,0.103156
149,0.00288603,1.674,0.01743,0.02086844,0.11,0.016979
150,0.0031099,2.207,0.021469,0.025464754,0.11800000000000001,0.020421
151,0.00316794,1.556,0.020935,0.023417896,0.132,0.083878
152,0.00282412,2.582,0.021223,0.022408832,0.149,0.337951
153,0.00287629,2.65,0.020272,0.025082011,0.136,0.048069
154,0.00339384,1.263,0.026787,0.030754153,0.17400000000000002,0.184092
155,0.00279346,1.606,0.020415,0.026660931,0.135,0.026406
156,0.00257054,2.14,0.018676,0.019851625,0.12,0.017478
157,0.00324124,2.764,0.022327,0.027874413,0.109,0.456889
158,0.00261279,0.87,0.016274,0.020074029,0.099,0.03241
159,0.00285471,1.722,0.020938,0.022500229,0.11900000000000001,0.115363
160,0.0026209,1.043,0.016024,0.016936614,0.099,0.01287
161,0.00345061,0.702,0.018168,0.022406168,0.11800000000000001,0.033073
162,0.00305376,1.951,0.02253,0.027783068,0.15,0.247808
163,0.00276516,1.987,0.021742,0.024036002,0.14300000000000002,0.130268
164,0.00295471,1.593,0.015391,0.021944816,0.115,0.205442
165,0.00326554,1.726,0.022467,0.029242235,0.146,0.027397
166,0.00346297,1.816,0.018241,0.021426183,0.10200000000000001,0.058174
167,0.0030413,1.627,0.017582,0.022421781,0.121,0.067694
168,0.0031356,1.212,0.019548,0.023918923,0.133,0.171315
169,0.00277422,0.763,0.019828,0.020729137,0.14400000000000002,0.172143
170,0.00266654,2.643,0.018969,0.025756981,0.128,0.237556
171,0.00289632,1.142,0.021361,0.023827282,0.136,0.361443
172,0.00304996,1.61,0.01964,0.034587844,0.139,0.309084
173,0.00325416,2.137,0.023901,0.029488462,0.152,0.417677
174,0.0035148,2.195,0.019547,0.023830283,0.133,0.143112
175,0.00328576,1.921,0.020257,0.024787464,0.131,0.045645
176,0.00276584,1.418,0.021462,0.027440917,0.145,0.015943
177,0.00287531,1.002,0.019261,0.024494387,0.123,0.119737
178,0.00297057,2.252,0.022591,0.03451239,0.14400000000000002,0.119543
179,0.00289786,2.59,0.020289,0.028782862,0.133,0.316598
180,0.00305423,1.328,0.022126,0.026998267,0.111,0.018264
181,0.00328989,1.154,0.022494,0.024319698,0.16,0.187479
182,0.00278872,3.357,0.0212,0.025639978,0.122,0.007588
183,0.00115906,0.903,0.014147,0.020417495,0.111,0.031492
184,0.00257889,1.227,0.015812,0.018277406,0.12,0.118922
185,0.00294684,2.388,0.023143,0.024160952,0.135,0.020213
186,0.0029048,1.131,0.022131,0.02462073,0.147,0.048077
187,0.00322752,2.807,0.026745,0.02921277,0.138,0.117781
188,0.00280775,1.738,0.018854,0.025220041,0.133,0.010575
189,0.00306539,1.563,0.019238,0.024279129,0.13,0.13044
190,0.00352835,1.861,0.017182,0.018457905,0.11900000000000001,0.049025
191,0.00323956,4.299,0.021696,0.025395254,0.134,0.174206
192,0.00315286,1.662,0.020745,0.023991089,0.11800000000000001,0.033324
193,0.00283533,2.01,0.023372,0.029569656,0.182,0.221329
194,0.00297032,0.742,0.021254,0.02352724,0.133,0.122642
195,0.00295675,1.325,0.023029,0.025015834,0.153,0.039782
196,0.00288498,1.681,0.02261,0.024260707,0.138,0.996893
197,0.00350318,2.786,0.017648,0.019762984,0.13,0.255391
198,0.00191179,2.4,0.019536,0.02231634,0.113,0.092174
199,0.00324472,3.116,0.023011,0.024353276,0.134,0.184717
200,0.00260488,1.774,0.020036,0.025490143,0.139,0.215506
201,0.00356976,1.998,0.018848,0.021615748,0.111,0.016688
202,0.00301313,2.008,0.02338,0.026529829,0.183,0.159482
203,0.00302137,1.549,0.020885,0.022960593,0.114,0.03515
204,0.00282637,2.049,0.021645,0.023577091,0.139,0.093092
205,0.00339807,2.693,0.022394,0.026118411,0.124,0.055038
206,0.00336985,2.775,0.022482,0.026234314,0.126,0.143913
207,0.00266665,1.371,0.020419,0.02423432,0.162,0.090418
208,0.00305136,1.149,0.023262,0.029116167,0.158,0.63366
209,0.00272551,1.589,0.019704,0.021622661,0.117,0.382704
210,0.00270413,2.176,0.019385,0.029987099,0.138,0.174067
