problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
76,0.000286575,0.01,0.027061,0.08182,0.002254667,0.03,0.000891
77,0.000281089,0.012,0.025683,0.055327,0.00235329,0.032,0.000878
78,0.000296504,0.011,0.026235,0.073391,0.0025093,0.029,0.00093
79,0.000265229,0.01,0.023077,0.081127,0.002197212,0.314,0.000827
80,0.00029627,0.013,0.027676,0.076848,0.002502422,0.031,0.00094
81,0.000329883,0.013,0.029784,0.082806,0.002901799,0.034,0.001035
82,0.000309793,0.016,0.026711,0.077495,0.002694685,0.032,0.000982
83,0.000332847,0.014,0.031446,0.0352,0.00235585,0.033,0.001057
84,0.000281294,0.01,0.026333,0.070824,0.002320719,0.277,0.000888
85,0.00028735,0.008,0.02809,0.05381,0.002424516,0.03,0.000912
86,0.000316444,0.011,0.03065,0.031122,0.002495413,0.034,0.000997
87,0.000291142,0.01,0.026405,0.083794,0.00236967,0.031,0.000907
88,0.000314296,0.016,0.030718,0.087856,0.00272215,0.04,0.000997
89,0.000287427,0.011,0.027391,0.029833,0.002081062,0.03,0.000909
90,0.000297073,0.014,0.02846,0.085584,0.002489114,0.033,0.000938
91,0.000293744,0.011,0.027394,0.029484,0.002108465,0.028,0.000913
92,0.000308543,0.014,0.029392,0.083145,0.002896389,0.032,0.000978
93,0.000309998,0.016,0.029383,0.03239,0.002242967,0.03,0.000972
94,0.000335517,0.017,0.032364,0.033212,0.002499459,0.038,0.001063
95,0.000298057,0.011,0.026183,0.029095,0.002268649,0.028,0.000936
96,0.000314519,0.017,0.02976,0.05435,0.002745923,0.034,0.000995
97,0.000310829,0.012,0.029974,0.082273,0.002599376,0.036000000000000004,0.000992
98,0.000300625,0.012,0.028283,0.049686,0.002521349,0.031,0.000948
99,0.00028151,0.011,0.02687,0.076124,0.00235901,0.029,0.000879
100,0.000324891,0.013,0.030093,0.071481,0.002768027,0.033,0.001031
101,0.000302725,0.014,0.028101,0.032217,0.002133712,0.032,0.000945
102,0.000335589,0.014,0.030576,0.101383,0.002913356,0.036000000000000004,0.001071
103,0.000269452,0.011,0.024238,0.028729,0.001894958,0.027,0.000838
104,0.000324248,0.014,0.030229,0.057984,0.002713925,0.034,0.001028
105,0.000289026,0.011,0.028005,0.082083,0.002420117,0.033,0.000905
106,0.000276853,0.013,0.025422,0.072513,0.002112723,0.029,0.000867
107,0.000267956,0.009,0.024859,0.073809,0.002160265,0.027,0.000841
108,0.000322202,0.016,0.029758,0.094402,0.00255715,0.032,0.001011
109,0.000297091,0.014,0.027029,0.075618,0.002548341,0.367,0.000932
110,0.000280948,0.011,0.024432,0.048826,0.002309847,0.028,0.000883
111,0.000359423,0.017,0.034942,0.098881,0.002858523,0.038,0.001146
112,0.000318376,0.013,0.029981,0.069524,0.00272903,0.034,0.001015
113,0.000291485,0.017,0.027096,0.069529,0.00246601,0.03,0.000915
114,0.000275145,0.011,0.024931,0.069742,0.002310452,0.028,0.000862
115,0.000338386,0.016,0.031533,0.034478,0.00249711,0.035,0.001068
116,0.000314105,0.014,0.029082,0.030457,0.002168358,0.031,0.00098
117,0.000282451,0.011,0.026589,0.045117,0.002413953,0.028,0.000874
118,0.000289858,0.012,0.027066,0.031358,0.001820623,0.026000000000000002,0.000903
119,0.000308091,0.017,0.028199,0.071189,0.002602563,0.03,0.000964
120,0.000259012,0.011,0.022356,0.028659,0.00198812,0.025,0.000804
121,0.000313425,0.012,0.028674,0.032176,0.002728245,0.032,0.000997
122,0.000319745,0.014,0.031273,0.033514,0.002401861,0.033,0.001004
123,0.000269226,0.011,0.024888,0.080795,0.002168059,0.263,0.000839
124,0.000322912,0.02,0.030305,0.091808,0.002796243,0.035,0.001003
125,0.000286711,0.011,0.027801,0.084129,0.002357875,0.03,0.000897
126,0.000311264,0.012,0.029933,0.083031,0.002723078,0.033,0.000952
127,0.000274688,0.011,0.026047,0.073284,0.002289333,0.165,0.000855
128,0.000315788,0.011,0.030156,0.082162,0.003081182,0.037,0.001021
129,0.000321662,0.019,0.028908,0.054495,0.002965998,0.035,0.001002
130,0.00033107,0.016,0.032369,0.034549,0.002503609,0.035,0.00104
131,0.000277056,0.012,0.025376,0.028719,0.001979266,0.028,0.000869
132,0.000316983,0.016,0.028935,0.06764,0.002651114,0.033,0.00101
133,0.000327263,0.013,0.03084,0.092644,0.002806052,0.033,0.001029
134,0.000336485,0.015,0.032522,0.034138,0.00252381,0.033,0.001057
135,0.000332674,0.013,0.0308,0.080801,0.002853556,0.032,0.001055
136,0.000307535,0.012,0.029656,0.055727,0.002606943,0.033,0.000972
137,0.000305244,0.015,0.028982,0.083165,0.002622987,0.036000000000000004,0.000954
138,0.000263545,0.013,0.023473,0.06247,0.002178305,0.027,0.000833
139,0.000330131,0.017,0.029176,0.083028,0.002779488,0.338,0.001039
140,0.000314819,0.015,0.029631,0.030869,0.002644661,0.033,0.000985
141,0.00029287,0.016,0.027603,0.030504,0.002097593,0.031,0.000919
142,0.000301992,0.016,0.028058,0.080151,0.002477232,0.17500000000000002,0.000959
143,0.00029003,0.014,0.027603,0.079389,0.002394434,0.029,0.000902
144,0.000295493,0.017,0.026624,0.032724,0.00221358,0.028,0.000919
145,0.000321631,0.013,0.028638,0.085515,0.002768359,0.19,0.001027
146,0.000325979,0.016,0.031358,0.073327,0.002803393,0.033,0.00103
147,0.0003091,0.009,0.028508,0.030498,0.001951519,0.035,0.000978
148,0.000312687,0.011,0.029983,0.082072,0.002704576,0.034,0.000977
149,0.000314383,0.014,0.029052,0.084047,0.002493319,0.031,0.000991
150,0.000287489,0.014,0.027568,0.032945,0.00239484,0.328,0.000906
151,0.000283883,0.01,0.025565,0.03092,0.001957719,0.028,0.000885
152,0.000298528,0.014,0.028298,0.082704,0.002355063,0.323,0.000946
153,0.000271165,0.013,0.025319,0.070588,0.002173833,0.028,0.000848
154,0.000303043,0.013,0.028909,0.084548,0.00251614,0.031,0.000956
155,0.000323606,0.014,0.032414,0.079402,0.002784908,0.035,0.001033
156,0.000324163,0.014,0.030978,0.086091,0.002533166,0.362,0.001033
157,0.000303074,0.017,0.026248,0.082781,0.00246194,0.033,0.000953
158,0.000293454,0.013,0.028394,0.089363,0.002388634,0.032,0.000923
159,0.000260328,0.011,0.024305,0.070164,0.002088413,0.028,0.000809
160,0.000294323,0.011,0.027608,0.030029,0.00239493,0.03,0.000919
161,0.000318266,0.011,0.030225,0.05959,0.002798689,0.034,0.000991
162,0.000273011,0.011,0.024809,0.069192,0.002145203,0.325,0.000845
163,0.000370434,0.019,0.036451,0.094531,0.002953164,0.201,0.001172
164,0.00027934,0.012,0.024119,0.080578,0.002260951,0.028,0.00087
165,0.000332364,0.016,0.032282,0.074231,0.002778301,0.034,0.00105
166,0.000290423,0.015,0.028488,0.032371,0.002057863,0.029,0.000914
167,0.000301358,0.016,0.027789,0.083305,0.002457917,0.034,0.000946
168,0.000280836,0.012,0.025559,0.080104,0.002230154,0.027,0.000879
169,0.000297941,0.013,0.027944,0.080129,0.002401306,0.031,0.00093
170,0.000293519,0.013,0.028635,0.083226,0.002407168,0.029,0.00092
171,0.000301016,0.008,0.02829,0.079959,0.00249618,0.362,0.000942
172,0.000311369,0.015,0.029895,0.078911,0.002552592,0.037,0.000978
173,0.000297272,0.01,0.028003,0.083489,0.002468669,0.293,0.000929
174,0.000288088,0.01,0.027155,0.073054,0.002386259,0.292,0.000909
175,0.00033223,0.014,0.031657,0.089897,0.00264925,0.035,0.001047
176,0.000340527,0.022,0.032118,0.035679,0.002472162,0.036000000000000004,0.00108
177,0.000285908,0.015,0.027634,0.073496,0.00230996,0.029,0.000884
178,0.000304243,0.01,0.028096,0.077395,0.002509374,0.03,0.000962
179,0.00033709,0.013,0.032245,0.031933,0.00241912,0.033,0.001061
180,0.000321638,0.011,0.031604,0.072671,0.002737649,0.034,0.001022
181,0.000323657,0.017,0.030426,0.083083,0.002765661,0.178,0.001017
182,0.00029807,0.013,0.027132,0.077256,0.002431666,0.031,0.000939
183,0.000324252,0.014,0.030154,0.05666,0.002711514,0.034,0.001024
184,0.000334709,0.016,0.030895,0.084894,0.002830744,0.037,0.001064
185,0.000373771,0.017,0.037563,0.095521,0.003172536,0.40800000000000003,0.001185
186,0.000302233,0.014,0.02893,0.073335,0.002537145,0.031,0.000961
187,0.000297236,0.011,0.028106,0.081345,0.002438111,0.032,0.000933
188,0.000273666,0.012,0.02525,0.05138,0.002258969,0.264,0.000852
189,0.000284983,0.015,0.02676,0.051645,0.002348524,0.029,0.000896
190,0.000288163,0.011,0.026409,0.086603,0.002192002,0.029,0.000899
191,0.000292817,0.012,0.028185,0.083643,0.002443736,0.031,0.000919
192,0.000308194,0.015,0.030111,0.085243,0.00279752,0.032,0.000967
193,0.000297695,0.015,0.027735,0.028023,0.002168421,0.031,0.000933
194,0.000327691,0.014,0.030309,0.089001,0.002787591,0.033,0.001026
195,0.000328749,0.013,0.029261,0.078552,0.002794028,0.035,0.001051
196,0.000311879,0.053,0.030374,0.078668,0.002602902,0.034,0.001001
197,0.000324928,0.015,0.029042,0.085681,0.00274083,0.184,0.001031
198,0.000276474,0.01,0.025249,0.066957,0.002257837,0.028,0.000869
199,0.000314875,0.011,0.028943,0.033502,0.002231057,0.032,0.000985
200,0.000310059,0.012,0.030591,0.068907,0.002552486,0.34900000000000003,0.00097
201,0.000295468,0.013,0.028743,0.078175,0.0024403,0.431,0.000927
202,0.000294969,0.016,0.027695,0.081648,0.002522018,0.294,0.000923
203,0.000290673,0.014,0.027173,0.030219,0.001835616,0.029,0.000903
204,0.000302011,0.013,0.028486,0.082944,0.00251781,0.035,0.000952
205,0.000330662,0.016,0.031406,0.032162,0.004720975,0.325,0.001042
206,0.000282829,0.014,0.025626,0.030097,0.001991559,0.028,0.000876
207,0.000336454,0.012,0.031964,0.087263,0.00264228,0.194,0.001049
208,0.000326496,0.018,0.030017,0.030681,0.002353748,0.033,0.001036
209,0.000315342,0.012,0.029097,0.088922,0.002616295,0.032,0.000996
210,0.000260551,0.01,0.023997,0.074157,0.002134517,0.028,0.00082
