problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
109,0.000303073,0.007,0.019498,0.021245,0.001695875,0.04,0.000887
110,0.000281844,0.004,0.019743,0.01178,0.001602977,0.014,0.000866
111,0.000310653,0.007,0.022046,0.013911,0.001685966,0.015,0.000997
112,0.000341344,0.007,0.024838,0.019245,0.001935864,0.027,0.00113
113,0.000329241,0.007,0.02308,0.013094,0.001846912,0.017,0.001044
114,0.000248441,0.004,0.015998,0.009794,0.001582451,0.014,0.000749
115,0.000312992,3.678,0.021144,0.016564,0.001763684,0.015,0.004986
116,0.000294715,0.005,0.019883,0.010573,0.001659891,0.035,0.000917
117,0.000316591,0.005,0.022204,0.008645,0.001996797,0.016,0.000997
118,0.000269067,0.027,0.01816,0.016142,0.001461736,0.014,0.003608
119,0.000257079,0.01,0.016116,0.007345,0.001668003,0.015,0.00181
120,0.000267131,0.005,0.017621,0.009072,0.001757869,0.013000000000000001,0.000869
121,0.000258031,0.009,0.018095,0.009198,0.001491333,0.017,0.001391
122,0.000308249,0.008,0.019614,0.01767,0.001917887,0.02,0.000986
123,0.000286493,0.006,0.019229,0.012471,0.001516153,0.013000000000000001,0.00089
124,0.000312533,0.006,0.022434,0.014946,0.001800661,0.016,0.000954
125,0.000352933,0.007,0.023597,0.011033,0.002198909,0.023,0.001075
126,0.000349809,0.007,0.025857,0.009727,0.002132936,0.024,0.001098
127,0.000295329,0.006,0.019894,0.016713,0.001954518,0.018000000000000002,0.000955
128,0.000283671,0.004,0.019908,0.029257,0.001908876,0.021,0.000824
129,0.000177986,0.007,0.015101,0.007832,0.007747016,0.013000000000000001,0.002569
130,0.000289857,0.006,0.02051,0.018554,0.002828661,0.042,0.000959
131,0.00029039,0.309,0.019985,0.008713,0.001951261,0.021,0.001373
132,0.000268421,0.004,0.019046,0.011951,0.001939561,0.021,0.00086
133,0.00025988,0.004,0.018598,0.023908,0.001563053,0.013000000000000001,0.00078
134,0.000310867,0.007,0.020895,0.011415,0.001880828,0.015,0.000975
135,0.000244114,3.257,0.017395,0.009183,0.001355889,0.014,0.001889
136,0.000286269,0.005,0.020621,0.013482,0.001627769,0.014,0.000881
137,0.000330984,0.008,0.022824,0.022103,0.001830427,0.015,0.001016
138,0.000229196,0.004,0.014527,0.011133,0.001181713,0.018000000000000002,0.000772
139,0.000283855,3.059,0.022041,0.018442,0.002133711,0.017,0.001221
140,0.000251876,0.007,0.017665,0.014053,0.001408203,0.013000000000000001,0.000747
141,0.000184844,0.012,0.019527,0.013256,0.002426388,0.016,0.00287
142,0.000307423,0.006,0.02199,0.020702,0.00163147,0.016,0.000973
143,0.00026707,0.005,0.018231,0.01143,0.001832774,0.012,0.000841
144,0.000325519,0.005,0.022727,0.014697,0.002277789,0.017,0.001053
145,0.000308003,0.004,0.020971,0.018742,0.00206249,0.014,0.002712
146,0.000302863,0.006,0.020425,0.009782,0.001709207,0.041,0.001664
147,0.000268315,0.005,0.017481,0.019407,0.00173522,0.017,0.000827
148,0.000258429,0.042,0.018605,0.007884,0.001701735,0.013000000000000001,0.003091
149,0.000301649,0.005,0.020851,0.012797,0.001756727,0.02,0.003359
150,0.000319999,0.006,0.022224,0.008055,0.002107533,0.017,0.000983
151,0.000313787,0.008,0.019953,0.008241,0.001818788,0.014,0.000921
152,0.000298858,0.006,0.019807,0.016472,0.001631086,0.013000000000000001,0.000916
153,0.000279611,0.003,0.020275,0.012294,0.001570404,0.015,0.000852
154,0.000278252,0.004,0.020989,0.020723,0.001580027,0.02,0.000863
155,0.000311091,1.626,0.021072,0.009507,0.001734331,0.017,0.00502
156,0.000315213,0.006,0.023349,0.010634,0.001776769,0.041,0.000984
157,0.000320342,3.613,0.02224,0.022626,0.001780582,0.015,0.006265
158,0.000264016,1.559,0.020278,0.015542,0.001539306,0.016,0.003582
159,0.000239042,0.005,0.014363,0.010356,0.00135642,0.01,0.001788
160,0.000303869,0.007,0.01981,0.010581,0.001641569,0.03,0.000954
161,0.00032375,0.007,0.023739,0.014251,0.00179298,0.058,0.000987
162,0.000318979,0.006,0.022178,0.014439,0.002031607,0.016,0.001004
163,0.000284528,0.006,0.019943,0.013069,0.001639097,0.022,0.000904
164,0.000270239,0.006,0.020251,0.019586,0.001564122,0.018000000000000002,0.000829
165,0.000286665,5.52,0.019384,0.012581,0.001632875,0.018000000000000002,0.006785
166,0.000296593,4.451,0.018813,0.008422,0.001589584,0.02,0.00192
167,0.000281249,0.004,0.018939,0.006601,0.001751309,0.015,0.000895
168,0.000306307,2.14,0.019694,0.020466,0.001731793,0.015,0.006925
169,0.000303412,0.006,0.021696,0.013481,0.001842333,0.023,0.000921
170,0.000278749,0.003,0.020819,0.01031,0.001568651,0.019,0.001276
171,0.000309383,0.007,0.022831,0.007457,0.001962961,0.016,0.000977
172,0.000302237,0.005,0.021626,0.012921,0.002363297,0.025,0.000968
173,0.000302239,0.007,0.019978,0.014656,0.001904449,0.019,0.000931
174,0.00031372,0.008,0.021794,0.014279,0.001818312,0.018000000000000002,0.00097
175,0.000264354,8.585,0.017285,0.010856,0.001672388,0.015,0.005535
176,0.000285934,0.004,0.019205,0.006715,0.001706718,0.021,0.000898
177,0.000259537,2.721,0.0171,0.00855,0.001432384,0.019,0.004792
178,0.000268942,0.006,0.018078,0.01217,0.001414531,0.012,0.000861
179,0.000276475,0.004,0.019089,0.009763,0.001484573,0.106,0.000852
180,0.000304113,0.006,0.022411,0.020982,0.001894399,0.044,0.000929
181,0.000243102,0.004,0.016854,0.011764,0.001481934,0.014,0.000785
182,0.00027471,0.004,0.016994,0.006817,0.001598207,0.018000000000000002,0.000881
183,0.000308815,0.005,0.022223,0.024765,0.001670795,0.021,0.000947
184,0.000306041,0.007,0.021854,0.017141,0.001707056,0.037,0.00096
185,0.000244948,0.461,0.017464,0.012389,0.001306937,0.012,0.001894
186,0.000273561,0.003,0.018188,0.009618,0.00149469,0.018000000000000002,0.000907
187,0.00027816,0.005,0.019843,0.013414,0.001729423,0.015,0.000868
188,0.000279434,0.053,0.018115,0.010843,0.001477727,0.013000000000000001,0.006067
189,0.000257303,0.01,0.018156,0.009639,0.001498156,0.013000000000000001,0.001379
190,0.000259352,0.003,0.018984,0.012418,0.001694014,0.013000000000000001,0.000856
191,0.000242841,1.995,0.016878,0.012156,0.001460985,0.017,0.00154
192,0.000327818,4.173,0.020709,0.017975,0.001907641,0.014,0.005292
193,0.000303635,0.921,0.020817,0.014062,0.001831748,0.015,0.005771
194,0.000266863,0.004,0.017992,0.01117,0.001616129,0.014,0.005632
195,0.000327704,0.007,0.024882,0.015546,0.001826993,0.035,0.001056
196,0.000289444,2.565,0.019486,0.015555,0.001693342,0.015,0.004695
197,0.000277545,0.006,0.017683,0.012779,0.001553415,0.012,0.000918
198,0.000282742,0.004,0.020256,0.013769,0.001626829,0.015,0.000852
199,0.000409476,0.473,0.016972,0.018478,0.015966332,0.014,0.001007
200,0.000324433,0.065,0.02293,0.008288,0.00244567,0.019,0.007314
201,0.000293802,0.007,0.018751,0.010288,0.002340832,0.013000000000000001,0.002459
202,0.000288844,0.005,0.019754,0.011408,0.001923445,0.113,0.000945
203,0.000321008,0.009,0.020919,0.013732,0.002457821,0.019,0.000986
204,0.000315062,5.313,0.019631,0.016029,0.001936123,0.013000000000000001,0.007538
205,0.000334771,0.006,0.021786,0.011496,0.002297265,0.031,0.001042
206,0.00029259,0.005,0.018859,0.014421,0.001728487,0.017,0.000913
207,0.000317216,0.006,0.023307,0.021398,0.002164702,0.017,0.000983
208,0.000300281,0.004,0.021189,0.01532,0.0020392,0.019,0.000945
209,0.000304953,0.004,0.020766,0.01047,0.001898158,0.04,0.00094
210,0.000336147,2.895,0.024754,0.016165,0.00265699,0.018000000000000002,0.007844
